"Step","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX"
"0","17.770576000213623","17.517324447631836","18.049272537231445","17.770576000213623","17.517324447631836","18.049272537231445"
"1","13.635997533798218","13.25267219543457","14.0621919631958","13.703247785568237","13.286367416381836","14.291397094726562"
"2","5.769673943519592","5.394367218017578","5.988304615020752","3.5262905955314636","3.018551826477051","4.005043029785156"
"3","2.3044389486312866","2.213290214538574","2.4490489959716797","1.759497880935669","1.6857492923736572","1.8150984048843384"
"4","1.96667018532753","1.899329423904419","2.0127193927764893","1.6622996628284454","1.6479771137237549","1.6742525100708008"
"5","1.8890376091003418","1.7895102500915527","2.0163214206695557","1.7397573292255402","1.6584354639053345","1.8343298435211182"
"6","1.785555362701416","1.7331442832946777","1.8338336944580078","1.7355898916721344","1.5888934135437012","1.8582680225372314"
"7","1.7476833760738373","1.7305238246917725","1.7712182998657227","1.8152295053005219","1.6214898824691772","1.9513823986053467"
"8","1.7327103316783905","1.7151278257369995","1.7458703517913818","1.8097429275512695","1.5840345621109009","2.0505852699279785"
"9","1.706805408000946","1.6784906387329102","1.7357412576675415","1.7586977183818817","1.5892436504364014","1.953700065612793"
"10","1.674457997083664","1.6450986862182617","1.6917994022369385","1.70151686668396","1.5363855361938477","2.031768798828125"
"11","1.6322787702083588","1.614935040473938","1.6664069890975952","1.5974434614181519","1.3973021507263184","1.875903844833374"
"12","1.6861250400543213","1.652888298034668","1.7299965620040894","1.5948580503463745","1.409515380859375","1.9564990997314453"
"13","1.6016989350318909","1.5812301635742188","1.631614089012146","1.4693406522274017","1.34421968460083","1.702106237411499"
"14","1.538180023431778","1.5219943523406982","1.546180009841919","1.3762751817703247","1.2466802597045898","1.5781749486923218"
"15","1.6004160642623901","1.5923223495483398","1.6050585508346558","1.3934057354927063","1.2707351446151733","1.5955805778503418"
"16","1.5304071009159088","1.5105054378509521","1.5503041744232178","1.3435282707214355","1.2061235904693604","1.610896110534668"
"17","1.4544492363929749","1.4257057905197144","1.4848718643188477","1.2168555855751038","1.1003316640853882","1.4470826387405396"
"18","1.4887012243270874","1.4819477796554565","1.4974397420883179","1.201050192117691","1.1169805526733398","1.3917231559753418"
"19","1.51763117313385","1.5075666904449463","1.531955599784851","1.2084789276123047","1.1062190532684326","1.4223747253417969"
"20","1.4633049666881561","1.450801134109497","1.4741734266281128","1.1153685748577118","1.0450809001922607","1.2635122537612915"
"21","1.4772283136844635","1.4644591808319092","1.488359808921814","1.0987708866596222","1.0168851613998413","1.1786909103393555"
"22","1.4772337079048157","1.4628612995147705","1.4879066944122314","1.0565805286169052","0.9742754101753235","1.1088987588882446"
"23","1.3630629479885101","1.344953179359436","1.3900318145751953","0.9750265777111053","0.8916077613830566","1.0868239402770996"
"24","1.4300867915153503","1.4123632907867432","1.459581971168518","0.9546308070421219","0.8737719058990479","0.99588543176651"
"25","1.4226876497268677","1.4031813144683838","1.4298210144042969","0.9236161261796951","0.828212320804596","0.993727445602417"
"26","1.3943259716033936","1.3809301853179932","1.4202682971954346","0.8748711943626404","0.7609984874725342","0.9663978219032288"
"27","1.365317463874817","1.3557076454162598","1.3808256387710571","0.8324670195579529","0.759174108505249","0.9045054912567139"
"28","1.3666555285453796","1.3190745115280151","1.4038399457931519","0.8186141848564148","0.72955721616745","0.9491934776306152"
"29","1.4371539950370789","1.4168624877929688","1.4672558307647705","0.816058561205864","0.7193611860275269","0.9600573182106018"
"30","1.3585304617881775","1.3458778858184814","1.3700973987579346","0.7501939535140991","0.6542537808418274","0.8582639694213867"
"31","1.311238169670105","1.298799991607666","1.3299168348312378","0.7303981781005859","0.6320875883102417","0.8500003814697266"
"32","1.2957239151000977","1.272444486618042","1.3099570274353027","0.6974522322416306","0.6081932187080383","0.813010573387146"
"33","1.2978654503822327","1.2821438312530518","1.305466890335083","0.7032643109560013","0.6068766117095947","0.8328984975814819"
"34","1.2765702307224274","1.2614295482635498","1.2887773513793945","0.6749327927827835","0.5900934934616089","0.7843359708786011"
"35","1.3076247572898865","1.2943811416625977","1.3216986656188965","0.6579472124576569","0.5530600547790527","0.769084095954895"
"36","1.2473637163639069","1.2187297344207764","1.268730640411377","0.6152900904417038","0.5223448276519775","0.7292649745941162"
"37","1.2601820826530457","1.2392890453338623","1.2729434967041016","0.6375822424888611","0.546841561794281","0.7378905415534973"
"38","1.2494787871837616","1.2360458374023438","1.254300832748413","0.6110758632421494","0.5094196796417236","0.7268597483634949"
"39","1.175851821899414","1.1713181734085083","1.182199478149414","0.5771264582872391","0.5022749900817871","0.6719247102737427"
"40","1.168457955121994","1.1408644914627075","1.192548394203186","0.5756334215402603","0.5021185278892517","0.6696668267250061"
"41","1.164581447839737","1.1466405391693115","1.1827614307403564","0.5476654171943665","0.4733654260635376","0.6272178888320923"
