"Step","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"17","1.4544492363929749","1.4257057905197144","1.4848718643188477","0.2961735278367996","0.2840787172317505","0.3071652054786682","1.2495286464691162","1.1003316640853882","1.4470826387405396","0.33088573068380356","0.3066750764846802","0.36733245849609375","0.33498965203762054","0.3062583804130554","0.3867313861846924"
"18","1.4887012243270874","1.4819477796554565","1.4974397420883179","0.3028435558080673","0.28992992639541626","0.318035751581192","1.229073405265808","1.12307870388031","1.3917231559753418","0.3312218114733696","0.3046833276748657","0.36766815185546875","0.3367372378706932","0.30358317494392395","0.3892245292663574"
"19","1.51763117313385","1.5075666904449463","1.531955599784851","0.3028465658426285","0.2907504737377167","0.32890018820762634","1.2290884256362915","1.1062190532684326","1.4223747253417969","0.3310343101620674","0.317404568195343","0.3515634834766388","0.3358612433075905","0.2973881661891937","0.3759520947933197"
"20","1.4633049666881561","1.450801134109497","1.4741734266281128","0.2890916243195534","0.28383052349090576","0.2932359278202057","1.1328448851903279","1.0450809001922607","1.2635122537612915","0.31393272429704666","0.28683289885520935","0.3516644239425659","0.3204107880592346","0.2911761999130249","0.3767375648021698"
"21","1.4772283136844635","1.4644591808319092","1.488359808921814","0.2834742069244385","0.2771538197994232","0.2906137704849243","1.0953725576400757","1.0168851613998413","1.1786909103393555","0.30988750606775284","0.2851940989494324","0.344969242811203","0.3168584033846855","0.2880576252937317","0.3738716244697571"
"22","1.4772337079048157","1.4628612995147705","1.4879066944122314","0.2864392250776291","0.276083379983902","0.29406917095184326","1.0626622637112935","0.9742754101753235","1.1088987588882446","0.31069985777139664","0.2832980155944824","0.34784576296806335","0.3152901902794838","0.28821927309036255","0.3727414011955261"
"23","1.3630629479885101","1.344953179359436","1.3900318145751953","0.27277376502752304","0.2678559422492981","0.285068541765213","0.9853543440500895","0.8916077613830566","1.0868239402770996","0.2978430241346359","0.2816336750984192","0.31939709186553955","0.30090151727199554","0.2744532823562622","0.3418797254562378"
"24","1.4300867915153503","1.4123632907867432","1.459581971168518","0.2716619223356247","0.256390243768692","0.29420992732048035","0.9469716747601827","0.8737719058990479","0.99588543176651","0.2933173328638077","0.2693968713283539","0.31213799118995667","0.2964788004755974","0.2723737061023712","0.33256494998931885"
"25","1.4226876497268677","1.4031813144683838","1.4298210144042969","0.2777250409126282","0.26029178500175476","0.29959723353385925","0.9168448646863302","0.828212320804596","0.993727445602417","0.2997102066874504","0.29019245505332947","0.3235124945640564","0.3013903498649597","0.2663210332393646","0.33875221014022827"
"26","1.3943259716033936","1.3809301853179932","1.4202682971954346","0.279547281563282","0.25884079933166504","0.29202860593795776","0.8627413709958395","0.7609984874725342","0.9663978219032288","0.3023413270711899","0.28619131445884705","0.3413446247577667","0.3057110384106636","0.2637553811073303","0.36048346757888794"
"27","1.365317463874817","1.3557076454162598","1.3808256387710571","0.2672884538769722","0.2591392993927002","0.27928626537323","0.8084541956583658","0.759174108505249","0.9027480483055115","0.28934257477521896","0.27485135197639465","0.3053261339664459","0.2909289672970772","0.2709275782108307","0.3200151324272156"
"28","1.3666555285453796","1.3190745115280151","1.4038399457931519","0.25820621848106384","0.24304655194282532","0.27186527848243713","0.8117363452911377","0.72955721616745","0.9491934776306152","0.28037504106760025","0.25899428129196167","0.3160282075405121","0.28186772763729095","0.25703930854797363","0.33372873067855835"
"29","1.4371539950370789","1.4168624877929688","1.4672558307647705","0.2530645653605461","0.24367091059684753","0.2651803195476532","0.8025491635004679","0.7193611860275269","0.9600573182106018","0.27286291494965553","0.24466292560100555","0.3097976744174957","0.27401942014694214","0.2561146318912506","0.32457810640335083"
"30","1.3585304617881775","1.3458778858184814","1.3700973987579346","0.2433408908545971","0.2325272113084793","0.2608204483985901","0.7276711463928223","0.6542537808418274","0.8582639694213867","0.26204580813646317","0.24729126691818237","0.28743791580200195","0.26317262649536133","0.2393742799758911","0.3008066713809967"
"31","1.311238169670105","1.298799991607666","1.3299168348312378","0.25299257785081863","0.24292266368865967","0.26256993412971497","0.7074275016784668","0.6320875883102417","0.8500003814697266","0.2722748890519142","0.24084103107452393","0.3022420108318329","0.27249253541231155","0.25151944160461426","0.3173883259296417"
"32","1.2957239151000977","1.272444486618042","1.3099570274353027","0.24747858196496964","0.23310643434524536","0.26529043912887573","0.6813590327898661","0.6081932187080383","0.813010573387146","0.2663395069539547","0.2460481971502304","0.28481119871139526","0.2668009251356125","0.24485662579536438","0.2935841679573059"
"33","1.2978654503822327","1.2821438312530518","1.305466890335083","0.2538466341793537","0.23034550249576569","0.2712205946445465","0.6827463507652283","0.6068766117095947","0.8328984975814819","0.2724074348807335","0.25802648067474365","0.2976226210594177","0.2728743441402912","0.23865287005901337","0.31232914328575134"
"34","1.2765702307224274","1.2614295482635498","1.2887773513793945","0.24043522030115128","0.23105943202972412","0.25829046964645386","0.6590651472409567","0.5900934934616089","0.7843359708786011","0.25767869502305984","0.24738043546676636","0.26826539635658264","0.25875675678253174","0.24035805463790894","0.2835918664932251"
"35","1.3076247572898865","1.2943811416625977","1.3216986656188965","0.2481032907962799","0.24246573448181152","0.251767098903656","0.6352678140004476","0.5530600547790527","0.769084095954895","0.2645905204117298","0.23689036071300507","0.28403377532958984","0.26419319212436676","0.24996641278266907","0.29649829864501953"
"36","1.2473637163639069","1.2187297344207764","1.268730640411377","0.23546386882662773","0.22917619347572327","0.24385440349578857","0.5943121910095215","0.5223448276519775","0.7292649745941162","0.2522334046661854","0.22225014865398407","0.2671239972114563","0.25134895369410515","0.23509027063846588","0.2784365713596344"
"37","1.2601820826530457","1.2392890453338623","1.2729434967041016","0.25167226791381836","0.23249423503875732","0.27723410725593567","0.620875358581543","0.546841561794281","0.7378905415534973","0.26759442687034607","0.2597644329071045","0.2829512655735016","0.2668885625898838","0.23820145428180695","0.2912241816520691"
"38","1.2494787871837616","1.2360458374023438","1.254300832748413","0.24269361793994904","0.22799897193908691","0.25262752175331116","0.5894123713175455","0.5094196796417236","0.7268597483634949","0.2579939514398575","0.2312016785144806","0.2887543737888336","0.2569554001092911","0.23297682404518127","0.29720333218574524"
"39","1.175851821899414","1.1713181734085083","1.182199478149414","0.2385374829173088","0.23071342706680298","0.2527182102203369","0.5616968274116516","0.5022749900817871","0.6719247102737427","0.25346143171191216","0.2352299988269806","0.27468690276145935","0.2534879855811596","0.23525169491767883","0.2848951816558838"
"40","1.168457955121994","1.1408644914627075","1.192548394203186","0.2287469208240509","0.2169068604707718","0.24046161770820618","0.5609455704689026","0.5021185278892517","0.6696668267250061","0.24269280210137367","0.22027772665023804","0.2647668421268463","0.24165821820497513","0.22321510314941406","0.27359896898269653"
"41","1.164581447839737","1.1466405391693115","1.1827614307403564","0.2301398552954197","0.22400088608264923","0.24325940012931824","0.5312899549802145","0.4733654260635376","0.6272178888320923","0.24400708451867104","0.22399167716503143","0.25758010149002075","0.2427542842924595","0.23374120891094208","0.26483699679374695"
"42","1.199779599905014","1.1801124811172485","1.220259189605713","0.2373645193874836","0.21581698954105377","0.2553638517856598","0.5591376225153605","0.512987494468689","0.6466264724731445","0.25233105942606926","0.23172630369663239","0.2711324691772461","0.24991635978221893","0.22730231285095215","0.2761528193950653"
"43","1.1441183388233185","1.112123727798462","1.1739771366119385","0.2256878800690174","0.21006783843040466","0.2442515343427658","0.5262105166912079","0.4684150218963623","0.6275153756141663","0.23947879672050476","0.221205934882164","0.26703956723213196","0.23824095726013184","0.2212921679019928","0.27293792366981506"
"44","1.157615453004837","1.1381711959838867","1.1720408201217651","0.23283865675330162","0.21590325236320496","0.24740922451019287","0.5191394885381063","0.471150279045105","0.597983717918396","0.2463858649134636","0.22563466429710388","0.2590081989765167","0.24331297352910042","0.21994952857494354","0.2608058750629425"
"45","1.1343806087970734","1.1059730052947998","1.1511952877044678","0.219192985445261","0.19739361107349396","0.2426794171333313","0.5140776634216309","0.4706875681877136","0.588494062423706","0.2318444401025772","0.20977962017059326","0.26184070110321045","0.22926531732082367","0.20864300429821014","0.26263687014579773"
"46","1.1739512383937836","1.1516551971435547","1.1844429969787598","0.22387338057160378","0.20432165265083313","0.2348681092262268","0.5089784065882365","0.4646010994911194","0.592928946018219","0.23621702566742897","0.2125004529953003","0.2593774199485779","0.2326131872832775","0.20702844858169556","0.25882306694984436"
"47","1.1065526008605957","1.0822887420654297","1.1244186162948608","0.22198902443051338","0.19959087669849396","0.23635023832321167","0.4835543930530548","0.4387209415435791","0.5660727620124817","0.23455284908413887","0.21101488173007965","0.2572430372238159","0.2306143417954445","0.2041793018579483","0.258331835269928"
"48","1.0704509019851685","1.057222843170166","1.0851083993911743","0.21864306554198265","0.20424969494342804","0.25919899344444275","0.47041670481363934","0.4320265054702759","0.5002127885818481","0.23017247393727303","0.21905559301376343","0.23816202580928802","0.2262752428650856","0.2062050700187683","0.2456163465976715"
"49","1.1271648705005646","1.123490810394287","1.130015254020691","0.21949783340096474","0.19787561893463135","0.24024496972560883","0.4771118660767873","0.42434820532798767","0.5388582348823547","0.23088637739419937","0.21902115643024445","0.2500063180923462","0.22785568609833717","0.2004612386226654","0.2482120841741562"
"50","1.1171079874038696","1.1035847663879395","1.1324176788330078","0.21434859186410904","0.19792653620243073","0.24388141930103302","0.5092757046222687","0.4702748954296112","0.5708129405975342","0.22515257447957993","0.20916205644607544","0.2456607222557068","0.22151700034737587","0.20221222937107086","0.24436846375465393"
"51","1.0185322612524033","0.9994372725486755","1.0390467643737793","0.21948155760765076","0.20769107341766357","0.23172199726104736","0.4558432300885518","0.41610389947891235","0.5186930894851685","0.22976017370820045","0.20907631516456604","0.2607918381690979","0.2270350232720375","0.21068070828914642","0.2603510320186615"
"52","1.0504904687404633","1.0374608039855957","1.0645065307617188","0.21599246934056282","0.19976025819778442","0.2439703345298767","0.4735596378644307","0.4315168857574463","0.5171952843666077","0.22679192572832108","0.2155502438545227","0.2518535554409027","0.22213761135935783","0.20154306292533875","0.24595429003238678"
"53","1.0667959153652191","1.0576820373535156","1.0805842876434326","0.22082052379846573","0.19753815233707428","0.23362579941749573","0.4611186385154724","0.4236041307449341","0.5188953876495361","0.23141979798674583","0.1993306428194046","0.26521438360214233","0.22702207043766975","0.19987934827804565","0.2598978579044342"
"54","1.0300331711769104","1.0152788162231445","1.0485613346099854","0.2113787718117237","0.19642888009548187","0.23185797035694122","0.45379047592480976","0.4128757119178772","0.5041781663894653","0.22226118296384811","0.20961973071098328","0.2524106800556183","0.21763457730412483","0.19835089147090912","0.2457825243473053"
"55","0.9997055232524872","0.9768905639648438","1.0289306640625","0.216687873005867","0.19171950221061707","0.2600065767765045","0.4706999361515045","0.4365991950035095","0.4932713210582733","0.2273087576031685","0.20245972275733948","0.2513095736503601","0.2214168794453144","0.20062614977359772","0.24259620904922485"
"56","0.9568476527929306","0.9514276385307312","0.9608410596847534","0.21627633273601532","0.20805302262306213","0.2348778247833252","0.4711087644100189","0.44702810049057007","0.4924370348453522","0.22577981650829315","0.2154710292816162","0.23918728530406952","0.22120632976293564","0.21543250977993011","0.23060157895088196"
"57","0.9830807596445084","0.9489074945449829","1.0030537843704224","0.20321543142199516","0.19290772080421448","0.21696260571479797","0.44903555512428284","0.4183623790740967","0.486320436000824","0.21231357008218765","0.1978905200958252","0.24034202098846436","0.20749272778630257","0.19476789236068726","0.2334655225276947"
"58","0.9766627848148346","0.9559087157249451","0.9926353693008423","0.2072388380765915","0.18091943860054016","0.23042207956314087","0.4376659691333771","0.40201765298843384","0.47545674443244934","0.21468904241919518","0.19709903001785278","0.2474079430103302","0.20966359972953796","0.1823951005935669","0.2315249741077423"
"59","0.9537645280361176","0.9428657293319702","0.9690835475921631","0.21003125235438347","0.200593963265419","0.2291518747806549","0.44558321436246234","0.42445626854896545","0.45727813243865967","0.2163454219698906","0.20929986238479614","0.23262837529182434","0.21149447187781334","0.2010788470506668","0.22281953692436218"
"60","0.9780489057302475","0.963127613067627","1.0017513036727905","0.20484814792871475","0.188943013548851","0.21724870800971985","0.4292104244232178","0.4068533778190613","0.4552634060382843","0.21446511521935463","0.2019955813884735","0.236760675907135","0.21029141172766685","0.192299485206604","0.22996488213539124"
"61","0.9751536399126053","0.9508033990859985","1.0072362422943115","0.20376279950141907","0.18968617916107178","0.2195354402065277","0.44589950640996295","0.41267669200897217","0.48091432452201843","0.21496442332863808","0.2005506008863449","0.2466374933719635","0.20849136263132095","0.1965928077697754","0.23479719460010529"
"62","0.9190556854009628","0.8925276398658752","0.9357508420944214","0.20408492162823677","0.18815530836582184","0.23535040020942688","0.420881986618042","0.39528384804725647","0.43946096301078796","0.21270336210727692","0.19844143092632294","0.23243285715579987","0.20765648782253265","0.18933402001857758","0.22391483187675476"
"63","0.9003462493419647","0.8872129917144775","0.9173274040222168","0.20198440924286842","0.18054930865764618","0.22046419978141785","0.4258391757806142","0.4044981598854065","0.4471856951713562","0.21275818720459938","0.19910705089569092","0.24268338084220886","0.20663168281316757","0.184681698679924","0.23221449553966522"
"64","0.9110605716705322","0.9012945890426636","0.9270371198654175","0.20218975469470024","0.19133591651916504","0.21370378136634827","0.4321490526199341","0.4208056926727295","0.44074776768684387","0.21202576905488968","0.1996201127767563","0.22409531474113464","0.20648833364248276","0.20144124329090118","0.21315498650074005"
"65","0.9350875914096832","0.9094783067703247","0.9588595628738403","0.20168466866016388","0.17946457862854004","0.22063373029232025","0.43713287512461346","0.41441184282302856","0.4712159335613251","0.2109474316239357","0.18853354454040527","0.24889980256557465","0.20577671751379967","0.18442273139953613","0.23888495564460754"
"66","0.8812258392572403","0.8569819927215576","0.9063847661018372","0.1951875276863575","0.1876629739999771","0.20087894797325134","0.39939292271931964","0.3820260763168335","0.41388559341430664","0.202913798391819","0.17194464802742004","0.22808700799942017","0.19713258370757103","0.17597806453704834","0.21265622973442078"
"67","0.8523762226104736","0.8165148496627808","0.8697472810745239","0.19179581478238106","0.17962974309921265","0.20963582396507263","0.40852774182955426","0.38606780767440796","0.41982442140579224","0.20023561269044876","0.1882169246673584","0.22205814719200134","0.19511540606617928","0.18503865599632263","0.210174098610878"
"68","0.8627942353487015","0.845716655254364","0.8924635052680969","0.19303251057863235","0.18315699696540833","0.19853007793426514","0.40606987476348877","0.3961904048919678","0.4141138792037964","0.20116772130131721","0.1826111078262329","0.22143512964248657","0.1957254447042942","0.1860729604959488","0.20621097087860107"
"69","0.837936133146286","0.8099608421325684","0.8774735927581787","0.19642700999975204","0.19296351075172424","0.19842565059661865","0.40075252453486127","0.395380437374115","0.40421271324157715","0.20369381457567215","0.18419460952281952","0.22148779034614563","0.19875920936465263","0.18737384676933289","0.21050235629081726"
"70","0.8461737483739853","0.82435142993927","0.864323616027832","0.19328322634100914","0.1890464425086975","0.19835428893566132","0.3942352732022603","0.3872966468334198","0.3992929756641388","0.2013307437300682","0.18633325397968292","0.21999529004096985","0.1959591805934906","0.189591184258461","0.2067011296749115"
"71","0.841320589184761","0.8301743268966675","0.8606914281845093","0.18839134275913239","0.1701737642288208","0.20641206204891205","0.3868766923745473","0.3602830767631531","0.4026331305503845","0.19667299836874008","0.18123942613601685","0.22007471323013306","0.19132861122488976","0.17444336414337158","0.20684565603733063"
"72","0.8408645242452621","0.8175158500671387","0.8625905513763428","0.1896721087396145","0.18221062421798706","0.1943330466747284","0.4045788149038951","0.3933512270450592","0.4182089567184448","0.1982836313545704","0.18355616927146912","0.2212449014186859","0.19352858886122704","0.18436582386493683","0.20984669029712677"
"73","0.7785377502441406","0.752271294593811","0.7909072637557983","0.1846579760313034","0.17225143313407898","0.2002733200788498","0.3946022391319275","0.3851137161254883","0.4105067253112793","0.19211874157190323","0.17803987860679626","0.20712977647781372","0.18710527569055557","0.17482875287532806","0.19435659050941467"
"74","0.8064471483230591","0.7947375178337097","0.8145778179168701","0.19319986179471016","0.17038461565971375","0.20728079974651337","0.39041779438654584","0.36755409836769104","0.4062126576900482","0.20143793895840645","0.1809639036655426","0.2209938019514084","0.19641472771763802","0.1731817126274109","0.21173372864723206"
"75","0.7466247081756592","0.7200946807861328","0.7684497833251953","0.18499121814966202","0.16800646483898163","0.1928989589214325","0.37841002146402997","0.37080198526382446","0.3881283104419708","0.1935133934020996","0.1751312017440796","0.2186591774225235","0.18747471272945404","0.171493798494339","0.2032817006111145"
"76","0.750527024269104","0.727523684501648","0.7625147104263306","0.18673444911837578","0.17704305052757263","0.19295471906661987","0.383384644985199","0.37568700313568115","0.3909450173377991","0.19492217525839806","0.1778104305267334","0.20339159667491913","0.1897166706621647","0.17925605177879333","0.1956474930047989"
"77","0.7943762242794037","0.7842088937759399","0.8132261633872986","0.19072014093399048","0.1792483925819397","0.19803616404533386","0.3926121989885966","0.379990816116333","0.40136662125587463","0.19752705097198486","0.18628224730491638","0.21879442036151886","0.19281158596277237","0.17921289801597595","0.20737171173095703"
"78","0.791359081864357","0.768224835395813","0.8232218027114868","0.17961935326457024","0.1723637580871582","0.19099923968315125","0.38833677768707275","0.3753916621208191","0.4060213565826416","0.18742549419403076","0.17377397418022156","0.2143290638923645","0.18256603926420212","0.17546346783638","0.2037319839000702"
"79","0.7541648745536804","0.7290968894958496","0.7956461906433105","0.19688093662261963","0.1752515584230423","0.2091791331768036","0.3945028980573018","0.361996054649353","0.4126647114753723","0.2042904496192932","0.1856270432472229","0.2309645563364029","0.20013633742928505","0.17820775508880615","0.22263266146183014"
"80","0.7612029016017914","0.7537702322006226","0.7694315910339355","0.17966865003108978","0.1769493669271469","0.18257670104503632","0.3896015485127767","0.3827971816062927","0.3935743272304535","0.18749557062983513","0.17501720786094666","0.20203086733818054","0.18284603208303452","0.17689020931720734","0.1902998983860016"
"81","0.7732094675302505","0.7618409991264343","0.7829054594039917","0.19204671308398247","0.17180389165878296","0.2065204530954361","0.3904959261417389","0.36657023429870605","0.402549684047699","0.19886073097586632","0.18089629709720612","0.21849200129508972","0.19434159249067307","0.1747245341539383","0.20906135439872742"
"82","0.7078651487827301","0.6931827068328857","0.7151710987091064","0.18918931484222412","0.17659857869148254","0.20149469375610352","0.3739036023616791","0.36523088812828064","0.3897261917591095","0.1965884268283844","0.18627527356147766","0.20591166615486145","0.1915467567741871","0.1789747178554535","0.20081304013729095"
"83","0.7351521700620651","0.7055590152740479","0.7681949138641357","0.1793663315474987","0.17121367156505585","0.18927797675132751","0.3876153727372487","0.3774438500404358","0.40688443183898926","0.18643290549516678","0.16695070266723633","0.2093990445137024","0.1821247600018978","0.16816149652004242","0.20130455493927002"
"84","0.6872776448726654","0.6764528155326843","0.6997550129890442","0.18711239844560623","0.18316510319709778","0.19516724348068237","0.3761148949464162","0.3687783181667328","0.3821207880973816","0.194175586104393","0.17844761908054352","0.20288054645061493","0.18910786509513855","0.1794639527797699","0.19792842864990234"
"85","0.6913104057312012","0.6609070897102356","0.7300631999969482","0.18260721117258072","0.16478310525417328","0.19322484731674194","0.37674663464228314","0.3732509911060333","0.3799768388271332","0.188633494079113","0.17168547213077545","0.20691010355949402","0.18416181951761246","0.1668754667043686","0.19837170839309692"
"86","0.6560970097780228","0.6315215826034546","0.6830733418464661","0.179228987544775","0.1634579747915268","0.18802550435066223","0.3668193022410075","0.3495631515979767","0.37853527069091797","0.18574804812669754","0.17172297835350037","0.20443080365657806","0.18170736730098724","0.16652634739875793","0.19589585065841675"
"87","0.658394068479538","0.632445216178894","0.6977163553237915","0.18680628761649132","0.16299039125442505","0.20417271554470062","0.37259679039319354","0.34155431389808655","0.3943643271923065","0.19361646473407745","0.1712055653333664","0.2196812778711319","0.1877126507461071","0.16552597284317017","0.21151550114154816"
"88","0.6679982244968414","0.639805793762207","0.6990888118743896","0.19204140827059746","0.1768224537372589","0.2105882614850998","0.3837719162305196","0.3585813045501709","0.4029221534729004","0.19731488451361656","0.1847916543483734","0.21213257312774658","0.19370081648230553","0.17964720726013184","0.20530976355075836"
"89","0.6818405091762543","0.6769969463348389","0.6897075176239014","0.1832466535270214","0.17114365100860596","0.19385285675525665","0.37775888045628864","0.3604753911495209","0.38868340849876404","0.18928035348653793","0.17885693907737732","0.21009117364883423","0.18472500145435333","0.17338480055332184","0.20107224583625793"
"90","0.7136938869953156","0.6916270852088928","0.7547799348831177","0.1876821257174015","0.1762710064649582","0.19661307334899902","0.3921155830224355","0.3754732012748718","0.407275915145874","0.19351382181048393","0.18312117457389832","0.21577247977256775","0.18894391879439354","0.17843714356422424","0.2050441950559616"
"91","0.6425386965274811","0.6331360340118408","0.6483800411224365","0.187763050198555","0.17329958081245422","0.19857792556285858","0.3690008918444316","0.35846537351608276","0.3816424608230591","0.1931726299226284","0.18000295758247375","0.2129148542881012","0.18853192776441574","0.17620599269866943","0.2032875269651413"
"92","0.6221198737621307","0.6090529561042786","0.6407145261764526","0.17811894044280052","0.15886035561561584","0.1874852478504181","0.3698046902815501","0.34783080220222473","0.38715893030166626","0.1839582473039627","0.16601046919822693","0.19758066534996033","0.17899415642023087","0.16096040606498718","0.18732362985610962"
"93","0.6376263052225113","0.6257910132408142","0.6512314677238464","0.18340209871530533","0.17942467331886292","0.1907065212726593","0.36251331369082135","0.3600125312805176","0.3651444613933563","0.18941401317715645","0.17393049597740173","0.19907252490520477","0.18514996767044067","0.1737697720527649","0.19194114208221436"
"94","0.6198876351118088","0.6083994507789612","0.6412630081176758","0.17721960321068764","0.16943472623825073","0.18517141044139862","0.35523149371147156","0.34538379311561584","0.3701666295528412","0.1823139674961567","0.1665240228176117","0.19951528310775757","0.17820005491375923","0.16716529428958893","0.1921369880437851"
"95","0.6521950364112854","0.6181260943412781","0.6869149804115295","0.17892899736762047","0.17480625212192535","0.18305569887161255","0.3775697151819865","0.36878788471221924","0.38285207748413086","0.1837398000061512","0.16830658912658691","0.19706347584724426","0.17959553375840187","0.16887560486793518","0.18840515613555908"
"96","0.6402922570705414","0.6251318454742432","0.6502952575683594","0.17949891090393066","0.1682656705379486","0.1888805627822876","0.37985551357269287","0.3674554228782654","0.3873228430747986","0.1841965913772583","0.1736319661140442","0.19885818660259247","0.18020527809858322","0.16966265439987183","0.19094006717205048"
