"Step","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX"
"0","13.7291579246521","13.35804557800293","14.124663352966309","13.7291579246521","13.35804557800293","14.124663352966309"
"1","8.81602168083191","8.634198188781738","9.023445129394531","8.872324228286743","8.707732200622559","9.066507339477539"
"2","3.2965779900550842","3.081796646118164","3.5493593215942383","2.059476613998413","1.9938116073608398","2.1649885177612305"
"3","2.255286753177643","2.0283565521240234","2.3847196102142334","1.6703264117240906","1.6368305683135986","1.7284866571426392"
"4","2.0218461751937866","1.9264333248138428","2.134251117706299","1.718243271112442","1.6810286045074463","1.784684658050537"
"5","1.8493716716766357","1.8082869052886963","1.9074727296829224","1.8157717883586884","1.668691635131836","2.0208866596221924"
"6","1.731199473142624","1.6897234916687012","1.7931413650512695","1.9985851645469666","1.8565187454223633","2.1036734580993652"
"7","1.7421956360340118","1.7063604593276978","1.7965106964111328","1.9935382306575775","1.7994623184204102","2.1774802207946777"
"8","1.7592284679412842","1.685665488243103","1.8015843629837036","2.0889205038547516","1.9668241739273071","2.232478618621826"
"9","1.73417267203331","1.679870843887329","1.7759692668914795","2.1333765983581543","1.8857612609863281","2.403425931930542"
"10","1.6595035195350647","1.6475694179534912","1.6815438270568848","1.9500857591629028","1.7286697626113892","2.291564464569092"
"11","1.68361496925354","1.6546361446380615","1.7178776264190674","1.7161950767040253","1.633134365081787","1.804099202156067"
"12","1.7163942754268646","1.6928386688232422","1.756347894668579","1.7007730603218079","1.585712194442749","1.8306256532669067"
"13","1.6708210110664368","1.6024158000946045","1.7159258127212524","1.5806101858615875","1.4003653526306152","1.7343045473098755"
"14","1.5348843336105347","1.5098416805267334","1.5523898601531982","1.4505667686462402","1.2827517986297607","1.6100728511810303"
"15","1.6600165367126465","1.617546796798706","1.6743669509887695","1.4447064399719238","1.3362852334976196","1.6045392751693726"
"16","1.561063677072525","1.5457866191864014","1.5703835487365723","1.326735258102417","1.2692553997039795","1.4245755672454834"
"17","1.5013059973716736","1.4884716272354126","1.5206739902496338","1.2283769845962524","1.159559965133667","1.3124053478240967"
"18","1.543568104505539","1.5253167152404785","1.5662298202514648","1.2431765496730804","1.161736249923706","1.3527851104736328"
"19","1.5316081643104553","1.519418716430664","1.5442537069320679","1.1996870636940002","1.1203222274780273","1.3033957481384277"
"20","1.509014368057251","1.4995222091674805","1.517903208732605","1.1340514719486237","1.0961999893188477","1.2220796346664429"
"21","1.5873210430145264","1.5551913976669312","1.6007072925567627","1.1368747055530548","1.095655918121338","1.1604846715927124"
"22","1.5352756679058075","1.4973793029785156","1.5538743734359741","1.069777250289917","0.9876993894577026","1.1290334463119507"
"23","1.4202975630760193","1.414447546005249","1.4326120615005493","0.9912135004997253","0.9437037706375122","1.033778429031372"
"24","1.4818960428237915","1.4542489051818848","1.495133399963379","0.9699701815843582","0.9115985035896301","1.0082268714904785"
"25","1.4937885105609894","1.4822704792022705","1.509411334991455","0.9293685406446457","0.8855772018432617","1.0146821737289429"
"26","1.4718943238258362","1.448758840560913","1.4872827529907227","0.8727275431156158","0.7862858772277832","0.9897884130477905"
"27","1.4522614479064941","1.4348427057266235","1.4770160913467407","0.8388611674308777","0.7769325375556946","0.9216701984405518"
"28","1.42583566904068","1.4017874002456665","1.44718337059021","0.8026025742292404","0.7658982872962952","0.8935847878456116"
"29","1.548093467950821","1.5285714864730835","1.5785835981369019","0.7868236303329468","0.6959257125854492","0.9323879480361938"
"30","1.4520334899425507","1.41899573802948","1.485378384590149","0.7213970869779587","0.6280763745307922","0.8393821120262146"
"31","1.3861396312713623","1.369586706161499","1.3998241424560547","0.7028860449790955","0.6112370491027832","0.8334810733795166"
"32","1.3873197734355927","1.3823745250701904","1.3908660411834717","0.664757028222084","0.607530415058136","0.79001784324646"
"33","1.433411419391632","1.4060043096542358","1.4535011053085327","0.6698022484779358","0.6055377721786499","0.792807936668396"
"34","1.3812543153762817","1.360711693763733","1.3921549320220947","0.6206964999437332","0.5546970963478088","0.740195631980896"
"35","1.4390543699264526","1.4238470792770386","1.4614545106887817","0.6167722642421722","0.522965669631958","0.7459583282470703"
"36","1.3676047325134277","1.3503433465957642","1.3772213459014893","0.5780476480722427","0.5293126106262207","0.677811861038208"
"37","1.3932174444198608","1.3760368824005127","1.4228074550628662","0.5727041661739349","0.5297126770019531","0.6587571501731873"
"38","1.3675623536109924","1.3278802633285522","1.4054131507873535","0.5678534805774689","0.5067288875579834","0.6652417182922363"
"39","1.2940681278705597","1.268595576286316","1.333636999130249","0.5187709927558899","0.4616491198539734","0.6045596599578857"
"40","1.299282282590866","1.2856554985046387","1.3057547807693481","0.5476033985614777","0.5116037130355835","0.5739340782165527"
"41","1.303431123495102","1.2857918739318848","1.3143730163574219","0.5058357566595078","0.44849640130996704","0.5503824949264526"
"42","1.3283213675022125","1.315298080444336","1.3496496677398682","0.5124925896525383","0.4884761869907379","0.5423623919487"
"43","1.2784916758537292","1.262080430984497","1.2997844219207764","0.49547579884529114","0.472461998462677","0.5278884172439575"
"44","1.2990344762802124","1.2851557731628418","1.3163187503814697","0.49149513244628906","0.457242488861084","0.5267022252082825"
"45","1.294398933649063","1.2688522338867188","1.3049581050872803","0.47530701756477356","0.447733998298645","0.5291155576705933"
"46","1.3358456790447235","1.3278350830078125","1.3420851230621338","0.4791070893406868","0.45936349034309387","0.5068681836128235"
"47","1.281369924545288","1.262383222579956","1.3031365871429443","0.4522097408771515","0.4392024874687195","0.47038307785987854"
"48","1.2212845087051392","1.2057790756225586","1.2364652156829834","0.4368199408054352","0.4155588150024414","0.47208014130592346"
"49","1.300256460905075","1.2758111953735352","1.32683527469635","0.45095591247081757","0.421756386756897","0.46800491213798523"
"50","1.3123212158679962","1.2989401817321777","1.3259035348892212","0.4706539213657379","0.44998085498809814","0.5025631189346313"
