"Step","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX"
"301","0.17018816992640495","0.16474896669387817","0.17686162889003754","0.16665653139352798","0.1601325422525406","0.1721627116203308","0.17044692859053612","0.1651790291070938","0.17741960287094116","0.3292502462863922","0.28447771072387695","0.37597349286079407","0.3640018552541733","0.3547988831996918","0.3695695996284485"
"302","0.17301303520798683","0.15946196019649506","0.18136416375637054","0.16938623785972595","0.15349090099334717","0.18429458141326904","0.17335990443825722","0.15979520976543427","0.1815629005432129","0.3336367706457774","0.29161131381988525","0.36213716864585876","0.3575427979230881","0.34279826283454895","0.36782845854759216"
"303","0.1674574576318264","0.16184179484844208","0.17297625541687012","0.16330355405807495","0.15424421429634094","0.17694485187530518","0.16768814995884895","0.16178902983665466","0.1729876697063446","0.3284016052881877","0.28155601024627686","0.3646819591522217","0.3598758652806282","0.3495481014251709","0.37086036801338196"
"304","0.1728922426700592","0.16777341067790985","0.17679807543754578","0.18221794813871384","0.1674308478832245","0.21663667261600494","0.17314964532852173","0.16792520880699158","0.177322655916214","0.32972022891044617","0.28957247734069824","0.3627169132232666","0.3604178950190544","0.35294103622436523","0.3697861135005951"
"305","0.1705211028456688","0.1644006371498108","0.17809805274009705","0.2033756636083126","0.15740106999874115","0.3056703209877014","0.17066185548901558","0.16420620679855347","0.1779300570487976","0.32210275530815125","0.2763243317604065","0.3479447364807129","0.35633841902017593","0.343553364276886","0.3724190592765808"
"306","0.17463647946715355","0.1668500006198883","0.17980539798736572","0.4808124527335167","0.1676059067249298","1.4009220600128174","0.1749400980770588","0.16748715937137604","0.17975158989429474","0.323029766480128","0.276050329208374","0.36473116278648376","0.361399382352829","0.3503535985946655","0.3680809736251831"
"307","0.16765691339969635","0.16097842156887054","0.17508748173713684","0.3413006477057934","0.1548239290714264","0.8765848875045776","0.16796744614839554","0.16080868244171143","0.17586879432201385","0.3321969012419383","0.29594576358795166","0.3740851581096649","0.36117442697286606","0.35701584815979004","0.3669699430465698"
"308","0.17338426411151886","0.1653451770544052","0.18211281299591064","0.3256020210683346","0.1591511368751526","0.8023116588592529","0.17364948615431786","0.1656257063150406","0.18223728239536285","0.3309996724128723","0.3077835738658905","0.3710601329803467","0.3551357239484787","0.34282881021499634","0.3707430362701416"
"309","0.171079583466053","0.16013717651367188","0.18432468175888062","0.2301422618329525","0.16415101289749146","0.40501612424850464","0.1712573617696762","0.16026492416858673","0.18440356850624084","0.32441025972366333","0.27463167905807495","0.3638244569301605","0.3458099141716957","0.33208709955215454","0.35893645882606506"
"310","0.17210207134485245","0.16350960731506348","0.1797667145729065","0.216389250010252","0.15555840730667114","0.3581233322620392","0.17243044823408127","0.1643664538860321","0.1796465516090393","0.3221717079480489","0.28133833408355713","0.3488353490829468","0.3530096709728241","0.3424261212348938","0.36849841475486755"
"311","0.17657476663589478","0.17036312818527222","0.18459463119506836","0.21657674759626389","0.16434596478939056","0.34558480978012085","0.1767604760825634","0.17060013115406036","0.18426483869552612","0.3306179742018382","0.288652241230011","0.36155471205711365","0.35857900977134705","0.3479694128036499","0.36974036693573"
"312","0.17185121402144432","0.16086624562740326","0.18333986401557922","0.20710793510079384","0.15338224172592163","0.33553197979927063","0.172223512083292","0.16091609001159668","0.18365079164505005","0.32597071925799054","0.29660290479660034","0.35747796297073364","0.3553917333483696","0.3415706157684326","0.36661049723625183"
"313","0.16813170164823532","0.1615705043077469","0.17624719440937042","0.1987512968480587","0.16341403126716614","0.2931003272533417","0.16838643327355385","0.16197574138641357","0.1767723113298416","0.3218297262986501","0.28266048431396484","0.3585006296634674","0.35871919244527817","0.3524061441421509","0.37164390087127686"
"314","0.17385145276784897","0.16215360164642334","0.18483757972717285","0.20159205049276352","0.15446233749389648","0.28667688369750977","0.17402634769678116","0.16242173314094543","0.1850164532661438","0.3228224615255992","0.279377818107605","0.3446827232837677","0.3490478843450546","0.3341190814971924","0.36161303520202637"
"315","0.17136720940470695","0.15912805497646332","0.178781658411026","0.2002130150794983","0.15908128023147583","0.3054848909378052","0.1716807447373867","0.15936708450317383","0.1789163053035736","0.3343665699164073","0.3039325773715973","0.36987417936325073","0.3673532232642174","0.35712724924087524","0.3741603493690491"
"316","0.16885416582226753","0.16046494245529175","0.1787695288658142","0.19494183361530304","0.1551830917596817","0.28674983978271484","0.16938776522874832","0.16118614375591278","0.17926613986492157","0.3144766489664714","0.28622740507125854","0.33837252855300903","0.3494575321674347","0.34221094846725464","0.3562238812446594"
"317","0.16659560427069664","0.1594955176115036","0.17277826368808746","0.19233999773859978","0.15914765000343323","0.2894093990325928","0.16699644923210144","0.15978585183620453","0.17323462665081024","0.32065216700236004","0.2915787100791931","0.3525051176548004","0.3560141623020172","0.34934133291244507","0.3641252815723419"
"318","0.1713673286139965","0.16158635914325714","0.18205709755420685","0.19761482626199722","0.15346452593803406","0.28777652978897095","0.1716916561126709","0.16165629029273987","0.18219102919101715","0.3241324524084727","0.29322928190231323","0.3468013107776642","0.35448309034109116","0.34211456775665283","0.36771827936172485"
"319","0.1787865273654461","0.1737551987171173","0.1831594705581665","0.2018955983221531","0.17492690682411194","0.2777753174304962","0.17924834415316582","0.17425474524497986","0.1835431456565857","0.3279713789621989","0.2844288945198059","0.37347644567489624","0.3581594452261925","0.34947526454925537","0.36619341373443604"
"320","0.17268727347254753","0.17105482518672943","0.17569321393966675","0.19611689075827599","0.16320475935935974","0.27800124883651733","0.17310507223010063","0.17141324281692505","0.17616425454616547","0.3255152106285095","0.2956477701663971","0.3575834631919861","0.36703550070524216","0.3626328408718109","0.3706929683685303"
"321","0.16767209395766258","0.16253860294818878","0.17423884570598602","0.19010648503899574","0.16042794287204742","0.2669528126716614","0.16786249727010727","0.1627483069896698","0.17454877495765686","0.31644489367802936","0.27905160188674927","0.353245347738266","0.34831801801919937","0.34401363134384155","0.35311436653137207"
"322","0.17162753269076347","0.16470016539096832","0.17714086174964905","0.1923951469361782","0.16749122738838196","0.2612696588039398","0.17198242619633675","0.1653147041797638","0.1771584302186966","0.3229292134443919","0.2786109745502472","0.3709806799888611","0.3615920841693878","0.3490249514579773","0.36992502212524414"
"323","0.17545319348573685","0.1664479821920395","0.1860446333885193","0.19668364897370338","0.16344836354255676","0.26573747396469116","0.17555134370923042","0.16682995855808258","0.18618087470531464","0.32178953289985657","0.2770652174949646","0.3593797981739044","0.3551953285932541","0.34143149852752686","0.36596938967704773"
"324","0.1765684150159359","0.1671125739812851","0.18931108713150024","0.19816211983561516","0.16247375309467316","0.26778465509414673","0.17673537135124207","0.16749095916748047","0.18914614617824554","0.3183243175347646","0.27757707238197327","0.34992581605911255","0.35763613134622574","0.3455738127231598","0.3681948781013489"
"325","0.17754730582237244","0.1661999523639679","0.1904238760471344","0.1976303830742836","0.1593800038099289","0.27375349402427673","0.17787056043744087","0.1662786304950714","0.1912074238061905","0.34264474113782245","0.2926803231239319","0.3876700699329376","0.3646821975708008","0.3505627512931824","0.3774011731147766"
"326","0.17118633538484573","0.16420407593250275","0.17592927813529968","0.19361286982893944","0.1631283462047577","0.277092307806015","0.17148618772625923","0.16419637203216553","0.17631736397743225","0.3220670024553935","0.2939298748970032","0.3628047704696655","0.3449072986841202","0.3351798355579376","0.3548048138618469"
"327","0.1725316047668457","0.16034722328186035","0.18321572244167328","0.19146623089909554","0.15762324631214142","0.2500400245189667","0.1727849766612053","0.16073676943778992","0.18337681889533997","0.3289971748987834","0.2746277451515198","0.3588990569114685","0.35473839938640594","0.3344261050224304","0.3731619715690613"
"328","0.16565368324518204","0.15014922618865967","0.18119996786117554","0.18699782714247704","0.14297325909137726","0.2794504761695862","0.1661342941224575","0.1507578343153","0.1816045343875885","0.3171079754829407","0.30178865790367126","0.326313316822052","0.3391888290643692","0.31992262601852417","0.35491424798965454"
"329","0.17493407800793648","0.16767187416553497","0.182215616106987","0.19387134537100792","0.16128325462341309","0.269924521446228","0.17537907510995865","0.16878023743629456","0.18290576338768005","0.33291911085446674","0.308933824300766","0.3568909764289856","0.35791292786598206","0.34638819098472595","0.37110185623168945"
"330","0.17495457082986832","0.16556301712989807","0.1861824095249176","0.19398769736289978","0.1603812277317047","0.25853776931762695","0.17535048350691795","0.16563725471496582","0.18715427815914154","0.3208639621734619","0.27795034646987915","0.36130398511886597","0.35261189192533493","0.34224972128868103","0.36610865592956543"
"331","0.1741057001054287","0.16904675960540771","0.17921273410320282","0.19202540442347527","0.16495747864246368","0.25317442417144775","0.17424312978982925","0.169182687997818","0.1791386604309082","0.3173508842786153","0.28077179193496704","0.34194833040237427","0.34602003544569016","0.3375760614871979","0.35447561740875244"
"332","0.16547078639268875","0.15374448895454407","0.1778223216533661","0.18405329063534737","0.15208765864372253","0.2649422287940979","0.16601182520389557","0.15418536961078644","0.17838548123836517","0.32302845517794293","0.300314724445343","0.35952216386795044","0.35762324929237366","0.3413753807544708","0.3777678608894348"
"333","0.1746143102645874","0.16968262195587158","0.1851046085357666","0.19320083782076836","0.16356202960014343","0.26147764921188354","0.17469273507595062","0.1699693351984024","0.18505859375","0.3270251949628194","0.289316326379776","0.36287200450897217","0.3554544299840927","0.3529399037361145","0.361797571182251"
"334","0.1731029562652111","0.16877183318138123","0.18048083782196045","0.19097952544689178","0.16340430080890656","0.2535523474216461","0.17351474985480309","0.16911856830120087","0.18080297112464905","0.32342129945755005","0.283687949180603","0.35269880294799805","0.3497876226902008","0.34235137701034546","0.36134713888168335"
"335","0.17015384137630463","0.15770582854747772","0.1804424673318863","0.18824214488267899","0.1571667492389679","0.24718990921974182","0.17046545445919037","0.15793836116790771","0.18117041885852814","0.31895528237024945","0.2749183773994446","0.37310507893562317","0.3465372249484062","0.33217504620552063","0.36454540491104126"
"336","0.17681492120027542","0.1663968563079834","0.19293934106826782","0.19483565911650658","0.1668453961610794","0.2529209554195404","0.17705390974879265","0.16680799424648285","0.19257649779319763","0.32633329431215924","0.29618939757347107","0.35609474778175354","0.35881099104881287","0.3405667841434479","0.3817563056945801"
"337","0.17025971412658691","0.16123175621032715","0.18063080310821533","0.18736707419157028","0.15564706921577454","0.24897851049900055","0.17066878825426102","0.1613863706588745","0.18099063634872437","0.3329728643099467","0.2945289611816406","0.36019212007522583","0.36374878138303757","0.35134267807006836","0.37942948937416077"
"338","0.17146750167012215","0.16535797715187073","0.18222028017044067","0.18987023457884789","0.16123278439044952","0.26807114481925964","0.1718757413327694","0.16539894044399261","0.1826934665441513","0.32137874762217206","0.29976141452789307","0.350397527217865","0.34566640853881836","0.3323751389980316","0.3645908832550049"
"339","0.16998904570937157","0.15668833255767822","0.19229425489902496","0.18780013173818588","0.15130901336669922","0.256267786026001","0.17031371966004372","0.15704047679901123","0.19250817596912384","0.3163054088751475","0.2923056185245514","0.3435665965080261","0.34347275644540787","0.3254134953022003","0.369922935962677"
"340","0.16984332352876663","0.15939468145370483","0.17401771247386932","0.188689935952425","0.15681089460849762","0.2648148238658905","0.16995945945382118","0.159340500831604","0.1744241565465927","0.3114965756734212","0.2848409414291382","0.35355234146118164","0.34622253477573395","0.33271172642707825","0.35715556144714355"
"341","0.17472165822982788","0.1700691431760788","0.17765866219997406","0.18894904479384422","0.167258620262146","0.24395796656608582","0.17507992312312126","0.1704930067062378","0.17785686254501343","0.3251156111558278","0.28788429498672485","0.3611920177936554","0.3595482259988785","0.35187476873397827","0.3637256324291229"
"342","0.16915930062532425","0.1660003960132599","0.17538847029209137","0.1884211301803589","0.15956644713878632","0.2571823000907898","0.1695656068623066","0.16661854088306427","0.1756311058998108","0.3150481581687927","0.28484559059143066","0.34105539321899414","0.3441215455532074","0.33931025862693787","0.3489285111427307"
"343","0.17380312085151672","0.16728411614894867","0.1764887124300003","0.189132671803236","0.16922566294670105","0.24269874393939972","0.17402534931898117","0.16725438833236694","0.1766745001077652","0.3238334854443868","0.2822534739971161","0.36354324221611023","0.3494705334305763","0.3382920026779175","0.35489702224731445"
"344","0.1708124689757824","0.16113704442977905","0.17889536917209625","0.1892094872891903","0.15941046178340912","0.25843381881713867","0.17094794660806656","0.16106849908828735","0.17895619571208954","0.3241564730803172","0.29382550716400146","0.36890316009521484","0.35195277631282806","0.33950263261795044","0.36245110630989075"
"345","0.16717715933918953","0.15931737422943115","0.17709404230117798","0.18185698986053467","0.15467916429042816","0.25057536363601685","0.167502049356699","0.15907558798789978","0.17749065160751343","0.3135184943675995","0.292187362909317","0.34756869077682495","0.3392379358410835","0.32456016540527344","0.3505716323852539"
"346","0.1679631471633911","0.16107697784900665","0.17413051426410675","0.1831991970539093","0.1559578776359558","0.23825129866600037","0.16831669583916664","0.161325603723526","0.17504450678825378","0.3196442325909932","0.2780979573726654","0.35757192969322205","0.3428390398621559","0.334852010011673","0.3509906232357025"
"347","0.17009110748767853","0.1575692892074585","0.18347059190273285","0.1862742118537426","0.1536668986082077","0.2639307975769043","0.17052064463496208","0.15789556503295898","0.1839091032743454","0.3149869441986084","0.2981613278388977","0.3446805477142334","0.36006879806518555","0.3464397192001343","0.37492096424102783"
"348","0.16950104385614395","0.16716057062149048","0.1728360801935196","0.18346234411001205","0.15972664952278137","0.23803555965423584","0.1698940172791481","0.1678600013256073","0.17297382652759552","0.312010794878006","0.27813372015953064","0.3462625741958618","0.33529310673475266","0.3304141163825989","0.3415466547012329"
"349","0.17056652903556824","0.15468600392341614","0.1782190501689911","0.18657853454351425","0.15004825592041016","0.24918070435523987","0.17087788879871368","0.154922753572464","0.17820197343826294","0.3268166979153951","0.2865965962409973","0.35981038212776184","0.3477776348590851","0.3331395387649536","0.35868504643440247"
"350","0.17772703990340233","0.17032279074192047","0.18348771333694458","0.19429074227809906","0.164312943816185","0.25567543506622314","0.17809925228357315","0.1702893078327179","0.18453450500965118","0.32874056696891785","0.295727401971817","0.36593690514564514","0.3542548567056656","0.34002915024757385","0.36734047532081604"
"351","0.1679348237812519","0.15349002182483673","0.17796730995178223","0.18393542245030403","0.15270516276359558","0.2453523874282837","0.1683923564851284","0.15384811162948608","0.17814064025878906","0.3083062668641408","0.2819196283817291","0.3515022397041321","0.3359784185886383","0.3212723731994629","0.34248030185699463"
"352","0.17079628631472588","0.1628914624452591","0.17686523497104645","0.1857232041656971","0.15635278820991516","0.2503178119659424","0.17096202448010445","0.16306063532829285","0.1769426316022873","0.3198683261871338","0.2961084842681885","0.34093886613845825","0.3501274660229683","0.3378291726112366","0.3588853180408478"
"353","0.16644283384084702","0.1555745005607605","0.17534300684928894","0.18273047730326653","0.15593336522579193","0.2331719696521759","0.1668032892048359","0.15589606761932373","0.17587681114673615","0.303653359413147","0.26126137375831604","0.34451913833618164","0.33172623068094254","0.3221362829208374","0.3420286476612091"
"354","0.17607133090496063","0.1664993017911911","0.18408751487731934","0.18998344242572784","0.1599024385213852","0.25444138050079346","0.17643029987812042","0.16731008887290955","0.18422579765319824","0.333187997341156","0.29446637630462646","0.36109864711761475","0.3544211685657501","0.3432193696498871","0.36601653695106506"
"355","0.16800248995423317","0.15750929713249207","0.17928218841552734","0.1888459101319313","0.16139090061187744","0.24283938109874725","0.1679866537451744","0.1563481092453003","0.1798919141292572","0.3115456700325012","0.2805944085121155","0.34406593441963196","0.3593001887202263","0.342338502407074","0.3940475583076477"
"356","0.17610158026218414","0.16947418451309204","0.18432633578777313","0.2049504965543747","0.17088013887405396","0.2416139543056488","0.17639970034360886","0.1695268750190735","0.18449360132217407","0.31630946199099225","0.27210551500320435","0.3483891189098358","0.3504452481865883","0.3403179943561554","0.3605717420578003"
"357","0.16851022094488144","0.1573653221130371","0.17854100465774536","0.20332085341215134","0.15115976333618164","0.25401052832603455","0.1687563695013523","0.15756601095199585","0.17905528843402863","0.32329412301381427","0.28295040130615234","0.3682251572608948","0.34932687133550644","0.33827894926071167","0.363040953874588"
"358","0.16742395982146263","0.15559270977973938","0.18570026755332947","0.20264887064695358","0.15917882323265076","0.24517500400543213","0.1678083911538124","0.15624865889549255","0.18580865859985352","0.30868226289749146","0.2830267548561096","0.3338104486465454","0.33485058695077896","0.3194374740123749","0.35140547156333923"
"359","0.17149847745895386","0.1584874391555786","0.18206274509429932","0.19740482419729233","0.17046570777893066","0.2239639312028885","0.1716497428715229","0.1589185893535614","0.1823222041130066","0.32155942916870117","0.2741617262363434","0.3513108491897583","0.3527606278657913","0.33650049567222595","0.36605405807495117"
"360","0.17070793733000755","0.1644156128168106","0.1815141886472702","0.19727391749620438","0.16776393353939056","0.24147339165210724","0.1708541139960289","0.1650020182132721","0.18157869577407837","0.3139064908027649","0.28279244899749756","0.3407817482948303","0.34766489267349243","0.3371465802192688","0.35830602049827576"
"361","0.169686708599329","0.15772148966789246","0.18387499451637268","0.19227537885308266","0.15674668550491333","0.2298186868429184","0.16980526223778725","0.15801984071731567","0.18363280594348907","0.30986403425534564","0.26731064915657043","0.3565809726715088","0.34940486401319504","0.3289727568626404","0.3815125524997711"
"362","0.17624054104089737","0.16850677132606506","0.19732464849948883","0.19649871811270714","0.16778898239135742","0.23655544221401215","0.17635969445109367","0.16884255409240723","0.19702990353107452","0.3141719897588094","0.27689915895462036","0.3462079167366028","0.34762731194496155","0.3328779339790344","0.3661765158176422"
"363","0.1739036813378334","0.16990546882152557","0.1834099292755127","0.19441068172454834","0.16780665516853333","0.24936556816101074","0.17412467300891876","0.17008870840072632","0.18343205749988556","0.3139049708843231","0.28831052780151367","0.3383440673351288","0.3559364303946495","0.34167182445526123","0.38987231254577637"
"364","0.17057975754141808","0.16154108941555023","0.18216653168201447","0.19081280753016472","0.16093213856220245","0.255021333694458","0.17081525549292564","0.1616213470697403","0.18210051953792572","0.31764598687489826","0.29691335558891296","0.3482325077056885","0.34303492307662964","0.33605313301086426","0.3543284833431244"
"365","0.1716894544661045","0.1627541482448578","0.17824885249137878","0.19004886224865913","0.15791870653629303","0.24839505553245544","0.17200560867786407","0.16352763772010803","0.17813348770141602","0.32164180278778076","0.28583434224128723","0.36480650305747986","0.347723163664341","0.33693259954452515","0.36014696955680847"
"366","0.16367526724934578","0.15673232078552246","0.16965961456298828","0.18182359263300896","0.1601986587047577","0.24259507656097412","0.1639803722500801","0.1572798192501068","0.1697244793176651","0.31183843811353046","0.28436747193336487","0.339860737323761","0.3498522490262985","0.3421749174594879","0.35564881563186646"
"367","0.16494806483387947","0.15446171164512634","0.17265145480632782","0.1829807087779045","0.15859484672546387","0.2255367636680603","0.16529985889792442","0.15487241744995117","0.17291373014450073","0.311334768931071","0.2687928378582001","0.3586767315864563","0.34657350927591324","0.3385649025440216","0.35953429341316223"
"368","0.17238780483603477","0.1661674827337265","0.1784040331840515","0.18747105821967125","0.1594534069299698","0.23021824657917023","0.1726064272224903","0.16665565967559814","0.17854930460453033","0.325619637966156","0.27626103162765503","0.3622642755508423","0.35089050978422165","0.3374069929122925","0.36712467670440674"
"369","0.15979218110442162","0.15596643090248108","0.16168297827243805","0.17688287049531937","0.15107767283916473","0.2306170016527176","0.16003645956516266","0.15602631866931915","0.1624414026737213","0.304310401280721","0.2672719657421112","0.3397834897041321","0.3357730954885483","0.3292500972747803","0.34115681052207947"
"370","0.16462652757763863","0.16005149483680725","0.1673906147480011","0.1791282333433628","0.15588520467281342","0.22956347465515137","0.16483723744750023","0.16023173928260803","0.1678028702735901","0.30635632077852887","0.27449488639831543","0.3421861231327057","0.33834145963191986","0.3323672413825989","0.3434154689311981"
"371","0.1628660224378109","0.15504954755306244","0.17324784398078918","0.1807810328900814","0.15589793026447296","0.2526090741157532","0.16305997595191002","0.1554548144340515","0.17346026003360748","0.3021938701470693","0.28457629680633545","0.3229985535144806","0.3328099027276039","0.32323378324508667","0.3410772681236267"
"372","0.16523922234773636","0.14846275746822357","0.177129328250885","0.18292079493403435","0.14354337751865387","0.24389098584651947","0.16554055362939835","0.1490153968334198","0.17741191387176514","0.32583746314048767","0.29144325852394104","0.3638142943382263","0.3417632728815079","0.3195362091064453","0.35209518671035767"
"373","0.16729432344436646","0.155801460146904","0.17458638548851013","0.1820816583931446","0.1621989905834198","0.21800212562084198","0.167292308062315","0.15603160858154297","0.17420236766338348","0.31741587320963544","0.2695462107658386","0.35743457078933716","0.344918429851532","0.33030688762664795","0.35134339332580566"
"374","0.17374951392412186","0.16218765079975128","0.19352151453495026","0.18971189856529236","0.16571271419525146","0.23880189657211304","0.17424403876066208","0.16271282732486725","0.19405224919319153","0.31418702999750775","0.2814815044403076","0.33989742398262024","0.3551463112235069","0.3368717432022095","0.3788501024246216"
"375","0.17041831463575363","0.16898983716964722","0.17331130802631378","0.18675002083182335","0.16728496551513672","0.23937779664993286","0.17084581404924393","0.1693791151046753","0.17399773001670837","0.31653282046318054","0.28121864795684814","0.3500264286994934","0.35179512947797775","0.34686148166656494","0.35652080178260803"
"376","0.17200630903244019","0.16384026408195496","0.1798960268497467","0.1866593286395073","0.16585077345371246","0.2379215657711029","0.1722811572253704","0.16430121660232544","0.18024103343486786","0.3063984513282776","0.27587205171585083","0.3268446624279022","0.33768706768751144","0.3288958668708801","0.34526732563972473"
"377","0.1722169630229473","0.16346637904644012","0.1782570481300354","0.18819564953446388","0.15569435060024261","0.25162842869758606","0.17254897207021713","0.1641090214252472","0.17890147864818573","0.32243815064430237","0.2924117147922516","0.3550555109977722","0.35107769072055817","0.34471872448921204","0.35903313755989075"
"378","0.16288252919912338","0.14966237545013428","0.16943584382534027","0.17882196232676506","0.1633007824420929","0.22113323211669922","0.1631087101995945","0.14988282322883606","0.16987493634223938","0.30821624398231506","0.2723499536514282","0.3372165560722351","0.34778275340795517","0.334073007106781","0.35471612215042114"
"379","0.1625395454466343","0.15400977432727814","0.1664479672908783","0.17657127976417542","0.15656402707099915","0.22813493013381958","0.1627795435488224","0.15487928688526154","0.1665513515472412","0.3073755105336507","0.2744174003601074","0.33495062589645386","0.3403320908546448","0.3283434510231018","0.346805602312088"
"380","0.17142270877957344","0.16373926401138306","0.1803756058216095","0.18669017404317856","0.1595684140920639","0.24016258120536804","0.17173675447702408","0.16424483060836792","0.18035800755023956","0.30824554959932965","0.2796904146671295","0.33534330129623413","0.3301689848303795","0.32464104890823364","0.33762574195861816"
"381","0.16864018142223358","0.15504580736160278","0.17948904633522034","0.18311521783471107","0.16366057097911835","0.21627835929393768","0.168864868581295","0.15544311702251434","0.17938658595085144","0.31067152818044025","0.26653724908828735","0.3340356945991516","0.3426912724971771","0.3198162317276001","0.36061960458755493"
"382","0.16753904521465302","0.15910524129867554","0.17681163549423218","0.18287009373307228","0.1565828025341034","0.24334536492824554","0.1679505631327629","0.1595854014158249","0.17715667188167572","0.3067789673805237","0.2883003354072571","0.33628547191619873","0.32963427901268005","0.3183879554271698","0.33842727541923523"
"383","0.17137813568115234","0.16672664880752563","0.1753074824810028","0.18393013253808022","0.1639404296875","0.2269546389579773","0.1713726967573166","0.1669604778289795","0.17521676421165466","0.3101605474948883","0.26466208696365356","0.35462620854377747","0.34627313166856766","0.3369715213775635","0.3545858860015869"
"384","0.16123241558670998","0.1502685546875","0.17399141192436218","0.1774149090051651","0.14688129723072052","0.22366687655448914","0.1615235134959221","0.15039584040641785","0.1741204708814621","0.301370233297348","0.2611277997493744","0.3509315252304077","0.3319118022918701","0.32024967670440674","0.343203067779541"
"385","0.17610277608036995","0.16650475561618805","0.18470366299152374","0.19071786850690842","0.17030443251132965","0.22830508649349213","0.176420696079731","0.16668029129505157","0.1853836327791214","0.3136325577894847","0.271971195936203","0.3592362403869629","0.3450310751795769","0.33583736419677734","0.35269156098365784"
"386","0.1683172583580017","0.15806657075881958","0.18120527267456055","0.18301048502326012","0.15953180193901062","0.2226180136203766","0.16847342997789383","0.15826185047626495","0.18124821782112122","0.3090735077857971","0.2711156904697418","0.34783247113227844","0.334247350692749","0.3233833611011505","0.3496559262275696"
"387","0.16773558408021927","0.16143697500228882","0.17872366309165955","0.18180952966213226","0.15698005259037018","0.2455776333808899","0.16819198429584503","0.16233184933662415","0.1793261468410492","0.3188367187976837","0.29520681500434875","0.3430803120136261","0.34633752703666687","0.341137170791626","0.35293540358543396"
"388","0.16530996561050415","0.16076335310935974","0.173489511013031","0.18043401837348938","0.15630877017974854","0.23308634757995605","0.1653226539492607","0.16070520877838135","0.17304164171218872","0.2961200177669525","0.2656036913394928","0.3312344551086426","0.3279067352414131","0.32175925374031067","0.33407819271087646"
"389","0.17221102491021156","0.16999775171279907","0.17424890398979187","0.18456463888287544","0.16329288482666016","0.2339629828929901","0.17253462970256805","0.16994516551494598","0.17527201771736145","0.3139325479666392","0.2804918587207794","0.34833836555480957","0.34483832120895386","0.3410927653312683","0.3500097393989563"
"390","0.17087890207767487","0.1559021919965744","0.17970438301563263","0.18426011875271797","0.15195876359939575","0.23839637637138367","0.17110539600253105","0.15609093010425568","0.17971661686897278","0.3051907817522685","0.27640774846076965","0.340795636177063","0.33384309709072113","0.3177940547466278","0.3397594690322876"
"391","0.17453236877918243","0.17000146210193634","0.18192288279533386","0.18766365200281143","0.16693146526813507","0.23870497941970825","0.1749129630625248","0.16988244652748108","0.18222340941429138","0.31677428881327313","0.286297082901001","0.351797878742218","0.3427795469760895","0.33650314807891846","0.34754660725593567"
"392","0.1737014427781105","0.16807584464550018","0.18052567541599274","0.1891123503446579","0.17048393189907074","0.23562249541282654","0.1738515980541706","0.1683773547410965","0.18047155439853668","0.31325875719388324","0.27044475078582764","0.34984302520751953","0.3412623703479767","0.33257654309272766","0.3517116904258728"
"393","0.17115753889083862","0.16347721219062805","0.1794721931219101","0.1878492869436741","0.15838612616062164","0.25383466482162476","0.1713258922100067","0.16304752230644226","0.1798696517944336","0.32077714800834656","0.29204580187797546","0.3675788938999176","0.3396649733185768","0.3261104226112366","0.3498477041721344"
"394","0.16826971620321274","0.16414180397987366","0.17250412702560425","0.18228136003017426","0.15836364030838013","0.23609311878681183","0.16835448518395424","0.16430318355560303","0.17279213666915894","0.31053011616071063","0.27452343702316284","0.3388534486293793","0.34236426651477814","0.33522921800613403","0.3520093560218811"
"395","0.1711246743798256","0.16523975133895874","0.18053849041461945","0.18502193689346313","0.1619350016117096","0.24506577849388123","0.17124684527516365","0.16516396403312683","0.1809273362159729","0.30904679497083026","0.28886860609054565","0.34043845534324646","0.33711160719394684","0.33272790908813477","0.34545913338661194"
"396","0.17123065888881683","0.16442087292671204","0.1796383261680603","0.18479226529598236","0.16816914081573486","0.22747664153575897","0.17149171605706215","0.16461792588233948","0.1796766221523285","0.30092371503512066","0.2685598134994507","0.333905428647995","0.3298209607601166","0.3213280439376831","0.3350899815559387"
"397","0.16988154873251915","0.16170422732830048","0.17809754610061646","0.18328243121504784","0.15722477436065674","0.23673799633979797","0.17018302530050278","0.16164039075374603","0.1787460446357727","0.30959442257881165","0.2785860002040863","0.33749228715896606","0.34107087552547455","0.3297744393348694","0.35535481572151184"
"398","0.17049439251422882","0.16248853504657745","0.18065619468688965","0.18066154792904854","0.1620776206254959","0.23250752687454224","0.16928215697407722","0.16292330622673035","0.17495784163475037","0.3064459562301636","0.2777746319770813","0.3409196138381958","0.3338373303413391","0.33156973123550415","0.33524397015571594"
"399","0.16623293608427048","0.15929651260375977","0.1734069287776947","0.17691493034362793","0.15364283323287964","0.22654321789741516","0.16631626710295677","0.15952982008457184","0.17376503348350525","0.30862027406692505","0.27875661849975586","0.33475056290626526","0.3294117972254753","0.32472866773605347","0.33456990122795105"
