"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"0","17.770576000213623","17.517324447631836","18.049272537231445","17.770576000213623","17.517324447631836","18.049272537231445","17.770576000213623","17.517324447631836","18.049272537231445","17.770576000213623","17.517324447631836","18.049272537231445","17.770576000213623","17.517324447631836","18.049272537231445"
"1","5.3107417821884155","3.269160747528076","7.368935585021973","13.639148473739624","13.26393985748291","14.073331832885742","14.653603792190552","13.466198921203613","15.469560623168945","7.288670897483826","6.77675199508667","7.804686546325684","4.4938477873802185","3.4359617233276367","7.286002159118652"
"2","1.3757007718086243","1.3298025131225586","1.4443159103393555","5.78454053401947","5.365903854370117","6.0270233154296875","8.931560277938843","6.53664493560791","11.065116882324219","1.3310242593288422","1.275547981262207","1.3958147764205933","1.221530258655548","1.1119325160980225","1.345264196395874"
"3","1.0861233174800873","1.046471357345581","1.1149332523345947","2.310683846473694","2.2336325645446777","2.462322235107422","3.683193862438202","2.600262403488159","5.194661617279053","0.8974701166152954","0.8786067962646484","0.9259410500526428","0.8453430086374283","0.800535261631012","0.9017518758773804"
"4","0.8314182907342911","0.7578432559967041","0.8866470456123352","1.9752335250377655","1.9269354343414307","2.01956844329834","2.360712945461273","2.0684375762939453","2.6890265941619873","0.6959800720214844","0.6739374399185181","0.729802668094635","0.6321478635072708","0.5718919634819031","0.7023977041244507"
"5","0.6091751158237457","0.5153025984764099","0.6670681834220886","1.8971623182296753","1.7903410196304321","2.018648147583008","2.115958422422409","1.8712517023086548","2.4825439453125","0.5521641224622726","0.5194050669670105","0.5750585794448853","0.49648796766996384","0.47171154618263245","0.5625073313713074"
"6","0.4253239035606384","0.3584830164909363","0.4794831871986389","1.787663847208023","1.7350695133209229","1.8363711833953857","1.9595953822135925","1.7521042823791504","2.081496238708496","0.44249388575553894","0.4300477206707001","0.44978511333465576","0.4287957698106766","0.4040653705596924","0.45360952615737915"
"7","0.3751991093158722","0.34380805492401123","0.41347944736480713","1.7477442920207977","1.7282416820526123","1.7699267864227295","1.8597800433635712","1.7717504501342773","1.9922754764556885","0.430576428771019","0.4152430593967438","0.4426649808883667","0.41758549958467484","0.4002833962440491","0.430305153131485"
"8","0.3257834315299988","0.3108171820640564","0.34565645456314087","1.7340673506259918","1.7163305282592773","1.7500107288360596","1.8331668376922607","1.75348961353302","1.925052285194397","0.3932853415608406","0.38970470428466797","0.40175262093544006","0.3812103644013405","0.37636786699295044","0.3845864534378052"
"9","0.29936398565769196","0.2885638475418091","0.31774288415908813","1.7068371772766113","1.6797709465026855","1.7356696128845215","1.799843043088913","1.7162981033325195","1.8936822414398193","0.36978088319301605","0.3534809947013855","0.38350826501846313","0.3596126437187195","0.3439392149448395","0.3701932430267334"
"10","0.3033824786543846","0.2902849018573761","0.31554391980171204","1.6758205592632294","1.6458426713943481","1.6960198879241943","1.7639866769313812","1.6944878101348877","1.839257001876831","0.3753626421093941","0.36624813079833984","0.3842286467552185","0.366946704685688","0.36105871200561523","0.3715381324291229"
"11","0.292854867875576","0.28228023648262024","0.30685675144195557","1.6327499449253082","1.6147220134735107","1.666886568069458","1.6998606622219086","1.6557068824768066","1.7361363172531128","0.35813022404909134","0.3397819995880127","0.36856910586357117","0.3489946275949478","0.33671534061431885","0.35871589183807373"
"12","0.2839090898633003","0.2666487395763397","0.2980305850505829","1.6877337396144867","1.6531074047088623","1.731947898864746","1.7609960436820984","1.690882921218872","1.826122522354126","0.345731645822525","0.33640050888061523","0.35066235065460205","0.34065208584070206","0.32750752568244934","0.3490210175514221"
"13","0.28493793308734894","0.2645239531993866","0.2943536341190338","1.602923184633255","1.5844573974609375","1.6308040618896484","1.6696896255016327","1.6034331321716309","1.750669240951538","0.34477029740810394","0.3264658451080322","0.36959654092788696","0.3394106850028038","0.3260748088359833","0.360559344291687"
"14","0.26569726318120956","0.25894540548324585","0.2714698612689972","1.5432992577552795","1.5221542119979858","1.5621448755264282","1.6201806962490082","1.535621166229248","1.6862701177597046","0.3203631788492203","0.3111274540424347","0.32644861936569214","0.31459035724401474","0.30620312690734863","0.3265024721622467"
"15","0.266518197953701","0.24717175960540771","0.2796388268470764","1.6011782884597778","1.594449758529663","1.6041985750198364","1.6750802397727966","1.6180204153060913","1.7469327449798584","0.3251188322901726","0.31457969546318054","0.33222097158432007","0.31875933706760406","0.30514901876449585","0.328404039144516"
"16","0.2734774723649025","0.2523113191127777","0.29144495725631714","1.5317235887050629","1.5112199783325195","1.551591396331787","1.600973516702652","1.5339077711105347","1.6459678411483765","0.32570020854473114","0.3166531026363373","0.3384874165058136","0.3204006478190422","0.30864790081977844","0.3284321427345276"
"17","0.2555026076734066","0.24235840141773224","0.26384237408638","1.455283522605896","1.4278969764709473","1.4849722385406494","1.5268009901046753","1.4581596851348877","1.6218204498291016","0.3083532005548477","0.30036503076553345","0.3176088333129883","0.30416030436754227","0.3008800745010376","0.3101116716861725"
"18","0.2568809762597084","0.24311098456382751","0.27107784152030945","1.489026129245758","1.4816770553588867","1.4968862533569336","1.5612533688545227","1.5021135807037354","1.6259894371032715","0.30509066581726074","0.29140397906303406","0.3133096992969513","0.3004610911011696","0.2914929986000061","0.30813542008399963"
"19","0.26125194877386093","0.24605751037597656","0.28507199883461","1.5197241306304932","1.5118318796157837","1.5334467887878418","1.601451575756073","1.531315565109253","1.6726064682006836","0.31009357422590256","0.302181601524353","0.32495880126953125","0.30483468621969223","0.2943029999732971","0.31409820914268494"
"20","0.24829863384366035","0.24091118574142456","0.2561216652393341","1.4639047384262085","1.4532206058502197","1.474191427230835","1.5371311008930206","1.475921869277954","1.6055071353912354","0.29202279448509216","0.28782838582992554","0.29682043194770813","0.2881809026002884","0.27908626198768616","0.2972107529640198"
"21","0.24389129132032394","0.23785969614982605","0.2478441298007965","1.4786750078201294","1.4668281078338623","1.4904506206512451","1.550950050354004","1.5016320943832397","1.6026233434677124","0.28747135400772095","0.28362610936164856","0.2926389276981354","0.28270603716373444","0.27739912271499634","0.28594738245010376"
"22","0.2474522516131401","0.23884108662605286","0.2606486678123474","1.4786835312843323","1.4620616436004639","1.4881665706634521","1.5569533705711365","1.4813578128814697","1.6291279792785645","0.2933287248015404","0.2853957712650299","0.302823930978775","0.28842001408338547","0.2799891233444214","0.30135130882263184"
"23","0.2417723685503006","0.2343721240758896","0.25003305077552795","1.364644855260849","1.3488719463348389","1.3901066780090332","1.4396231770515442","1.3846135139465332","1.5346693992614746","0.28315532207489014","0.27992701530456543","0.2899904251098633","0.2779359146952629","0.272985577583313","0.2818266451358795"
"24","0.23575549200177193","0.22248448431491852","0.25627774000167847","1.4321505427360535","1.4148178100585938","1.4657429456710815","1.5215500891208649","1.4372951984405518","1.612420916557312","0.2766149640083313","0.26494094729423523","0.295144259929657","0.2711597830057144","0.2641019821166992","0.28579214215278625"
