"Step","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX"
"106","0.7615503966808319","0.7350852489471436","0.7955823540687561","0.7511090636253357","0.7274060249328613","0.7723251581192017"
"107","0.6828891187906265","0.6557002067565918","0.7121515870094299","0.6732567548751831","0.6459541320800781","0.7078802585601807"
"108","0.689796969294548","0.6557803750038147","0.7397269010543823","0.6779986172914505","0.6475120186805725","0.7075228691101074"
"109","0.7203450947999954","0.6717758178710938","0.7705532312393188","0.7114956974983215","0.6931291818618774","0.7212178707122803"
"110","0.6573260128498077","0.6386744976043701","0.6761816740036011","0.6480564475059509","0.6265500783920288","0.6576920747756958"
"111","0.6965275704860687","0.6572970151901245","0.7310053110122681","0.6858171075582504","0.6729719638824463","0.7071213722229004"
"112","0.6764041483402252","0.6579431295394897","0.710007905960083","0.6660704165697098","0.65176922082901","0.6806446313858032"
"113","0.6649034172296524","0.6299061179161072","0.7227787971496582","0.6547122150659561","0.6207364797592163","0.675177812576294"
"114","0.6832428723573685","0.6277629733085632","0.7466381192207336","0.6713375747203827","0.6402266025543213","0.6943926215171814"
"115","0.6290431767702103","0.6043002009391785","0.6542791724205017","0.6203841418027878","0.5984034538269043","0.643048107624054"
"116","0.6070959717035294","0.5753310918807983","0.6460397243499756","0.5978628545999527","0.5685818195343018","0.6329176425933838"
"117","0.6206217557191849","0.5869671106338501","0.661392092704773","0.6106092780828476","0.5791640281677246","0.6495345830917358"
"118","0.6157509088516235","0.5866285562515259","0.6817994117736816","0.6054907143115997","0.5821754932403564","0.6350976824760437"
"119","0.5828746557235718","0.5458730459213257","0.615074634552002","0.5729314088821411","0.5401231646537781","0.6037570238113403"
"120","0.6300967335700989","0.5959480404853821","0.6669164896011353","0.6209082305431366","0.6104640960693359","0.6376197934150696"
"121","0.6121553629636765","0.5737621188163757","0.6531572341918945","0.6003420650959015","0.5677353143692017","0.6267945766448975"
"122","0.6022290140390396","0.5754842758178711","0.6280423998832703","0.5942957848310471","0.574508786201477","0.6324642896652222"
"123","0.5639289766550064","0.5407766103744507","0.6061461567878723","0.5581895709037781","0.5388113260269165","0.5668521523475647"
"124","0.5701725035905838","0.5393294095993042","0.6121655106544495","0.5619864463806152","0.547595739364624","0.5788079500198364"
"125","0.5960080623626709","0.5794445872306824","0.6146347522735596","0.5883419513702393","0.571936845779419","0.6138991117477417"
"126","0.5701914727687836","0.557624876499176","0.5962949395179749","0.5629966408014297","0.5554550290107727","0.5684983730316162"
"127","0.559275895357132","0.5240931510925293","0.5811789035797119","0.5509494990110397","0.5245321989059448","0.5838430523872375"
"128","0.5464472323656082","0.5098411440849304","0.5735406875610352","0.5380257219076157","0.5181929469108582","0.5509781241416931"
"129","0.5503996312618256","0.5091032981872559","0.6174919605255127","0.5431727766990662","0.5171130895614624","0.576988697052002"
"130","0.5719582885503769","0.5424530506134033","0.59306401014328","0.5642251074314117","0.5510646104812622","0.5934682488441467"
"131","0.5535559207201004","0.5331054925918579","0.5977687239646912","0.5458491295576096","0.5275293588638306","0.5598057508468628"
"132","0.5199254304170609","0.49699896574020386","0.5344288349151611","0.5135998725891113","0.501583456993103","0.5369457006454468"
"133","0.5061253905296326","0.47124558687210083","0.5353195667266846","0.5005518347024918","0.47803977131843567","0.5241698622703552"
"134","0.5376951992511749","0.5132461190223694","0.5845077633857727","0.5298410654067993","0.5082480311393738","0.5437961220741272"
"135","0.5018685907125473","0.4840811491012573","0.5354556441307068","0.4959772750735283","0.48086345195770264","0.504271388053894"
"136","0.5181129798293114","0.48508813977241516","0.5527686476707458","0.5116565525531769","0.4919745922088623","0.5368769764900208"
"137","0.5174436345696449","0.4926513731479645","0.541146993637085","0.5124368369579315","0.48970264196395874","0.5464617013931274"
"138","0.5327307730913162","0.5032886266708374","0.5559073090553284","0.5267052426934242","0.4990423023700714","0.5473858714103699"
"140","0.4960387349128723","0.47486329078674316","0.5332940816879272","0.49017827957868576","0.48180824518203735","0.505595326423645"
"141","0.48329780250787735","0.46479707956314087","0.5024911165237427","0.4779621586203575","0.4611760377883911","0.5058905482292175"
"142","0.5117161870002747","0.48764151334762573","0.5345456600189209","0.5062268823385239","0.4953046441078186","0.5120164155960083"
"143","0.495516799390316","0.47808903455734253","0.5182673335075378","0.48889393359422684","0.47225719690322876","0.4982370138168335"
"144","0.513165682554245","0.4813418984413147","0.54224693775177","0.50751893222332","0.47846511006355286","0.5439340472221375"
"145","0.4947787895798683","0.4654558300971985","0.546999454498291","0.4902774542570114","0.4696737229824066","0.5208393335342407"
"146","0.4897769093513489","0.4466668963432312","0.540839672088623","0.4846455156803131","0.4444844722747803","0.5143387913703918"
"147","0.5141955241560936","0.49275845289230347","0.5512617826461792","0.5082014873623848","0.4934351146221161","0.5247244834899902"
"148","0.48957160860300064","0.47335195541381836","0.5042436718940735","0.4846590757369995","0.47094297409057617","0.49801239371299744"
"149","0.4758313223719597","0.4498308598995209","0.5080273151397705","0.47084853053092957","0.4556041359901428","0.4846111536026001"
"150","0.4533417597413063","0.43609070777893066","0.4963173568248749","0.4481912851333618","0.43455296754837036","0.4705291986465454"
"151","0.4679958298802376","0.4426252841949463","0.4886709749698639","0.46319641172885895","0.44630205631256104","0.4713996648788452"
"152","0.44808684289455414","0.4216068685054779","0.4646996855735779","0.4446312114596367","0.4275698661804199","0.46722209453582764"
"153","0.46574466675519943","0.45075663924217224","0.4864869713783264","0.46125905215740204","0.4464022219181061","0.46841317415237427"
"154","0.446623332798481","0.4206339120864868","0.46933379769325256","0.4434147924184799","0.4189146161079407","0.4721018075942993"
"155","0.4633745700120926","0.4399368166923523","0.4814819395542145","0.45966414362192154","0.43766140937805176","0.47381776571273804"
"156","0.45205163955688477","0.4426388144493103","0.465816855430603","0.44832418113946915","0.4265410900115967","0.4671739339828491"
"157","0.4410584568977356","0.42704105377197266","0.4643847942352295","0.43761687725782394","0.4190516471862793","0.46634435653686523"
"158","0.44208621233701706","0.4323156774044037","0.44735509157180786","0.4397127404808998","0.43216830492019653","0.4452304542064667"
"159","0.437934085726738","0.42437195777893066","0.44709694385528564","0.4343007504940033","0.40571165084838867","0.4505852460861206"
"160","0.47386278212070465","0.4610862731933594","0.5006804466247559","0.4702986851334572","0.46030035614967346","0.48198655247688293"
"161","0.47586414963006973","0.4393146336078644","0.4981665313243866","0.4723634421825409","0.4410901665687561","0.4961642920970917"
"162","0.45743952691555023","0.44050276279449463","0.4725803732872009","0.4547415152192116","0.4443855881690979","0.4653964638710022"
"163","0.4244232624769211","0.4043673872947693","0.45293086767196655","0.41853682696819305","0.39165985584259033","0.4365726411342621"
"164","0.4401746392250061","0.4264232814311981","0.45830103754997253","0.43734223395586014","0.4240477681159973","0.4456518292427063"
"165","0.45708049833774567","0.44276463985443115","0.48351380228996277","0.4524148553609848","0.43396544456481934","0.4789345860481262"
"166","0.44338757544755936","0.42100149393081665","0.45332032442092896","0.44071999192237854","0.421390175819397","0.4568530023097992"
"167","0.43440280854701996","0.40680280327796936","0.4608513414859772","0.43092669546604156","0.40852174162864685","0.462571382522583"
"168","0.43233057856559753","0.4132288694381714","0.45823413133621216","0.4289263188838959","0.41660523414611816","0.4419545829296112"
"169","0.4225694611668587","0.4199666976928711","0.42576953768730164","0.4200710952281952","0.4076244831085205","0.4257203936576843"
"170","0.44148849695920944","0.42894336581230164","0.45225629210472107","0.4396413192152977","0.4154432713985443","0.45256561040878296"
"171","0.4225739389657974","0.39701610803604126","0.4414403438568115","0.41990941017866135","0.3999713063240051","0.43920254707336426"
"172","0.4095148369669914","0.3999900817871094","0.43078094720840454","0.407563216984272","0.3987756669521332","0.41732728481292725"
"173","0.4348105415701866","0.42277881503105164","0.4492042064666748","0.43315352499485016","0.4118255376815796","0.4520889222621918"
"174","0.42637962102890015","0.38785192370414734","0.47738030552864075","0.4216858446598053","0.3872344493865967","0.4538075625896454"
"175","0.4142858684062958","0.39834830164909363","0.42210301756858826","0.411688931286335","0.3851742446422577","0.42469996213912964"
"176","0.41483841091394424","0.39750292897224426","0.4462893307209015","0.4128770977258682","0.39698347449302673","0.44749927520751953"
"177","0.4181964173913002","0.3960139751434326","0.43611645698547363","0.41574884206056595","0.39569616317749023","0.4341476559638977"
"178","0.423712357878685","0.4035494923591614","0.43860965967178345","0.42102593183517456","0.4057668149471283","0.4343695640563965"
"179","0.4015520215034485","0.3925284445285797","0.41684070229530334","0.4000152572989464","0.3952505886554718","0.4063813388347626"
"180","0.3853077366948128","0.37889689207077026","0.3907766342163086","0.3838825449347496","0.3781411349773407","0.3970224857330322"
"181","0.41754572093486786","0.3985932469367981","0.43539905548095703","0.4150794595479965","0.3980867266654968","0.4232169985771179"
"182","0.41175126284360886","0.39915841817855835","0.4271372854709625","0.40849024802446365","0.3907102644443512","0.4254617989063263"
"183","0.38868092745542526","0.3771325647830963","0.40084558725357056","0.3868015557527542","0.38066810369491577","0.3988426625728607"
"184","0.4191365987062454","0.40987423062324524","0.44281256198883057","0.4172661677002907","0.4106665253639221","0.4316866993904114"
"185","0.427651584148407","0.4156796932220459","0.4518006443977356","0.42559999227523804","0.41488564014434814","0.4401094913482666"
"186","0.4075305163860321","0.39057043194770813","0.42305415868759155","0.4042680636048317","0.3883613049983978","0.4167017936706543"
"187","0.4192393198609352","0.3915928602218628","0.44204193353652954","0.41696521639823914","0.3910994231700897","0.4438408613204956"
"188","0.42700064182281494","0.4080013930797577","0.4507884383201599","0.42516230046749115","0.4120159149169922","0.4388483166694641"
"189","0.3999963104724884","0.3944883644580841","0.40604496002197266","0.39797504246234894","0.39324072003364563","0.4015936851501465"
"190","0.4021347090601921","0.38819649815559387","0.41298604011535645","0.4003237560391426","0.39041227102279663","0.409435510635376"
"191","0.4156516492366791","0.3969034254550934","0.44116511940956116","0.41379743069410324","0.39833399653434753","0.43153631687164307"
"192","0.40519677847623825","0.3824126720428467","0.43835726380348206","0.4038178622722626","0.3814191222190857","0.42769700288772583"
"193","0.3913186937570572","0.3694967031478882","0.4022058844566345","0.38949570804834366","0.37083059549331665","0.40435856580734253"
"194","0.409161813557148","0.40175145864486694","0.4175431728363037","0.40701084583997726","0.39597418904304504","0.4176551401615143"
"195","0.3890417441725731","0.37907177209854126","0.3994964361190796","0.38716886192560196","0.37677204608917236","0.4015849232673645"
"196","0.38672132045030594","0.3792683184146881","0.3954824209213257","0.38488826900720596","0.3793480396270752","0.3973408639431"
"197","0.40547166019678116","0.39490413665771484","0.42143961787223816","0.40317152440547943","0.3956299424171448","0.4106481075286865"
"198","0.39722060412168503","0.3908989429473877","0.40410420298576355","0.39576155692338943","0.3899237811565399","0.4056490659713745"
"199","0.35734114050865173","0.3506369888782501","0.36978358030319214","0.3555288314819336","0.35187268257141113","0.3610416650772095"
"200","0.3878786265850067","0.3731008768081665","0.40121686458587646","0.38599028438329697","0.37189120054244995","0.3950643539428711"
"201","0.4150043651461601","0.40898627042770386","0.4283633530139923","0.4135485887527466","0.4090043902397156","0.4205288290977478"
"202","0.40110253542661667","0.39828333258628845","0.40414243936538696","0.3992115929722786","0.3947809934616089","0.40426456928253174"
"203","0.38430456817150116","0.3692779541015625","0.39615440368652344","0.3831614479422569","0.3690648674964905","0.3933647871017456"
"204","0.38305845856666565","0.36709317564964294","0.40673214197158813","0.3817603439092636","0.3673625588417053","0.3982405662536621"
"205","0.39728207141160965","0.3912980854511261","0.40607744455337524","0.3953588604927063","0.3924136757850647","0.3994748592376709"
"206","0.3792949840426445","0.357924222946167","0.3965390920639038","0.3782949149608612","0.36221468448638916","0.38871103525161743"
"207","0.40151775628328323","0.3914965093135834","0.41147318482398987","0.3986288979649544","0.3869883418083191","0.41399136185646057"
"208","0.3737773969769478","0.358768492937088","0.3955599069595337","0.37277379631996155","0.35817137360572815","0.3885313868522644"
"210","0.4034416228532791","0.39595210552215576","0.41211962699890137","0.4030829966068268","0.39779725670814514","0.40944382548332214"
"211","0.38924550265073776","0.377737820148468","0.4015069603919983","0.38764023035764694","0.3698127269744873","0.4020610451698303"
"212","0.3938431292772293","0.38241010904312134","0.4095735549926758","0.39251065254211426","0.381766140460968","0.4114488363265991"
"213","0.3961208462715149","0.3858221471309662","0.4081692695617676","0.39465124160051346","0.3866293728351593","0.40792182087898254"
"214","0.36893177032470703","0.3605051040649414","0.37907636165618896","0.3677797168493271","0.3608142137527466","0.3730248808860779"
"215","0.3868563771247864","0.3712702989578247","0.42413660883903503","0.3858438655734062","0.37105053663253784","0.42638540267944336"
"216","0.3915151432156563","0.3789205849170685","0.40239644050598145","0.39005032926797867","0.38032016158103943","0.40190187096595764"
"217","0.3920050710439682","0.3857618570327759","0.4065752625465393","0.389653816819191","0.3848726749420166","0.39858731627464294"
"218","0.38385988771915436","0.36259597539901733","0.4117225110530853","0.3815137520432472","0.3539890646934509","0.40912726521492004"
"219","0.38363203406333923","0.37307265400886536","0.40207362174987793","0.38279227167367935","0.37379732728004456","0.39436760544776917"
"220","0.38150136917829514","0.3729091286659241","0.39290913939476013","0.37549015134572983","0.37000834941864014","0.38600003719329834"
"221","0.39637863636016846","0.38389140367507935","0.4235573410987854","0.3944863826036453","0.37678080797195435","0.42110738158226013"
"222","0.3669699355959892","0.3571223020553589","0.37512078881263733","0.36526840180158615","0.35557475686073303","0.3771406412124634"
"223","0.37705525755882263","0.3534765839576721","0.4007301330566406","0.37549564242362976","0.3539034426212311","0.3996158838272095"
"224","0.35174474865198135","0.34669584035873413","0.35447967052459717","0.35037678480148315","0.3454113006591797","0.35531580448150635"
"225","0.37771322578191757","0.3550157845020294","0.41899290680885315","0.3760812431573868","0.3571099638938904","0.4099167585372925"
"226","0.37715334445238113","0.37061941623687744","0.38400569558143616","0.37592192739248276","0.3634793162345886","0.38609251379966736"
"227","0.377037912607193","0.35909199714660645","0.3925745487213135","0.3758126571774483","0.36053335666656494","0.3916688561439514"
"228","0.3752990886569023","0.3591286838054657","0.38831305503845215","0.3732319250702858","0.35088643431663513","0.38935625553131104"
"229","0.36986205726861954","0.3543274402618408","0.3816256523132324","0.3687107786536217","0.35384196043014526","0.38277268409729004"
"230","0.3514484465122223","0.33635371923446655","0.3664666414260864","0.35013096779584885","0.3299452066421509","0.3667958974838257"
"231","0.36006947606801987","0.3430876135826111","0.3773869574069977","0.3593027964234352","0.34526196122169495","0.37921759486198425"
"232","0.36680714040994644","0.3490416407585144","0.37768882513046265","0.3659636154770851","0.3488347828388214","0.37891513109207153"
"233","0.36402081698179245","0.35580241680145264","0.3760837912559509","0.36296599358320236","0.35606011748313904","0.37607115507125854"
"234","0.36518995463848114","0.3533449172973633","0.3776813745498657","0.3639119416475296","0.3488377332687378","0.37924325466156006"
"235","0.3641057759523392","0.3521721363067627","0.38470152020454407","0.36249104887247086","0.3517551124095917","0.3761390447616577"
"236","0.38336583226919174","0.36577093601226807","0.3969592750072479","0.38126447796821594","0.3662019670009613","0.3904654085636139"
"237","0.36870965361595154","0.35153937339782715","0.3900858759880066","0.36724071204662323","0.35140669345855713","0.3890398144721985"
"238","0.3636753410100937","0.3538099527359009","0.37940365076065063","0.3604170009493828","0.35429444909095764","0.3733510971069336"
"239","0.36778736859560013","0.358310729265213","0.376301109790802","0.36640723049640656","0.35977667570114136","0.3756224513053894"
"240","0.37880703806877136","0.3664358854293823","0.3974369764328003","0.37799858301877975","0.3655107319355011","0.39240992069244385"
"241","0.37110386043787","0.355807900428772","0.38368985056877136","0.37024711817502975","0.3568394184112549","0.381210595369339"
"242","0.3556588739156723","0.3518160581588745","0.3639218211174011","0.35450533777475357","0.34475547075271606","0.3660529851913452"
