"Step","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX"
"0","16.375699520111084","16.146774291992188","16.624244689941406","16.375699520111084","16.146774291992188","16.624244689941406"
"1","12.741127490997314","12.376194953918457","12.879678726196289","13.047915935516357","12.67186164855957","13.443233489990234"
"2","6.12211275100708","6.074561595916748","6.169663906097412","4.268823146820068","3.870144844055176","4.976075172424316"
"3","2.6224623322486877","2.3976573944091797","2.8862671852111816","1.9105389912923176","1.8804535865783691","1.9451818466186523"
"4","2.158384382724762","2.059840440750122","2.2455368041992188","1.911432921886444","1.8305796384811401","1.949913501739502"
"5","2.0424916744232178","1.9013686180114746","2.183614730834961","2.1374550660451255","2.0530893802642822","2.2848079204559326"
"6","1.8880998293558757","1.8568086624145508","1.907621145248413","2.5522144635518393","2.227004051208496","2.832141876220703"
"7","2.002675930658976","1.9399187564849854","2.1245758533477783","2.873950958251953","2.682422637939453","3.1142876148223877"
"8","1.8832681775093079","1.830138921737671","1.93319833278656","2.671334981918335","2.4421725273132324","2.958259344100952"
"9","1.8406140406926472","1.824508786201477","1.8720433712005615","2.799595892429352","2.412200927734375","3.2482094764709473"
"10","1.8325436115264893","1.7701692581176758","1.874574899673462","2.486056089401245","2.1565537452697754","3.012455463409424"
"11","1.802619606256485","1.740084171295166","1.8674079179763794","2.455242693424225","1.8671140670776367","3.0294549465179443"
"12","1.8397481739521027","1.8143199682235718","1.871698021888733","2.365788012742996","1.8430752754211426","3.0232386589050293"
"13","1.7458592057228088","1.7347729206085205","1.760519027709961","1.9905900061130524","1.6248270273208618","2.3452882766723633"
"14","1.6972777843475342","1.6383408308029175","1.7443599700927734","1.7688438892364502","1.5608224868774414","2.175863265991211"
"15","1.7589270770549774","1.706083059310913","1.8279283046722412","1.6950278282165527","1.5807621479034424","1.88136625289917"
"16","1.6597813367843628","1.6597813367843628","1.6597813367843628","1.5694677829742432","1.5044355392456055","1.684842824935913"
"17","1.6218376159667969","1.5706812143325806","1.6733932495117188","1.5730934143066406","1.434969425201416","1.7791748046875"
"18","1.6515310406684875","1.6402863264083862","1.658207654953003","1.4888090292612712","1.4199919700622559","1.5874097347259521"
"19","1.6625640094280243","1.6223490238189697","1.763296365737915","1.5496385395526886","1.4074877500534058","1.6965556144714355"
"20","1.6520877182483673","1.6292064189910889","1.668013095855713","1.540426770846049","1.3904908895492554","1.6760787963867188"
"21","1.6889234483242035","1.6692334413528442","1.7336167097091675","1.471737116575241","1.3471025228500366","1.6015698909759521"
"22","1.664642333984375","1.5898430347442627","1.7104339599609375","1.4186548590660095","1.282827615737915","1.5556269884109497"
"23","1.5510680079460144","1.4986028671264648","1.600769281387329","1.2752124667167664","1.1735353469848633","1.360412359237671"
"24","1.6401466131210327","1.629218339920044","1.6602355241775513","1.2594997584819794","1.1984175443649292","1.3129842281341553"
"25","1.5949070453643799","1.5686383247375488","1.621175765991211","1.2272473176320393","1.1383564472198486","1.3057801723480225"
"26","1.6132020155588787","1.5891048908233643","1.6305654048919678","1.1666459739208221","1.1113734245300293","1.2301491498947144"
"27","1.579974929491679","1.5458251237869263","1.6261508464813232","1.1545086801052094","1.0639179944992065","1.1948227882385254"
"28","1.5583366751670837","1.5265579223632812","1.603088140487671","1.0792158047358196","1.0096074342727661","1.1669374704360962"
"29","1.6360695958137512","1.5879559516906738","1.6546951532363892","1.1101098358631134","1.0888538360595703","1.1226375102996826"
"30","1.5679836670557659","1.5503950119018555","1.5903443098068237","1.041130542755127","1.0024256706237793","1.0988914966583252"
"31","1.509324848651886","1.4781180620193481","1.529649257659912","1.0211992859840393","0.9386904239654541","1.1037081480026245"
"32","1.5017368793487549","1.5004805326461792","1.5029932260513306","0.9943893998861313","0.9628874063491821","1.0507924556732178"
"33","1.5456427733103435","1.52082359790802","1.569710612297058","1.0035197138786316","0.9891855716705322","1.017853856086731"
"34","1.5044445097446442","1.4728729724884033","1.534380555152893","0.9475946724414825","0.8892284035682678","1.030717134475708"
"35","1.533605933189392","1.4959819316864014","1.5918604135513306","0.9345887104670206","0.8574309349060059","0.986221432685852"
"36","1.5199873844782512","1.4951765537261963","1.569423794746399","0.9550729691982269","0.9079956412315369","1.002150297164917"
"37","1.508734146753947","1.500931978225708","1.5227036476135254","0.9205022156238556","0.9131127595901489","0.9278916716575623"
"38","1.4662376642227173","1.4573311805725098","1.4742226600646973","0.8776979595422745","0.8160691857337952","0.9527246356010437"
"39","1.389680176973343","1.3686467409133911","1.4436218738555908","0.8130742013454437","0.795781135559082","0.8453304767608643"
"40","1.4146458804607391","1.3717963695526123","1.440608024597168","0.8366824835538864","0.7652394771575928","0.8985514044761658"
"41","1.4538327157497406","1.4068291187286377","1.4913920164108276","0.8288981318473816","0.773678183555603","0.912295937538147"
"42","1.4177775382995605","1.373010516166687","1.4736055135726929","0.8055040240287781","0.7982245683670044","0.8127834796905518"
"43","1.4239435195922852","1.395285725593567","1.4471429586410522","0.7790985703468323","0.7522820234298706","0.805915117263794"
"44","1.3945981860160828","1.3726375102996826","1.4109828472137451","0.7404287606477737","0.7093903422355652","0.790179967880249"
"45","1.3982215523719788","1.3218271732330322","1.4883239269256592","0.7582727372646332","0.7345068454742432","0.7866235971450806"
"46","1.434988647699356","1.397838830947876","1.4809757471084595","0.7513231635093689","0.7146490812301636","0.7970516681671143"
