"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"24","1.6845983266830444","1.02150559425354","2.325935125350952","1.6401466131210327","1.629218339920044","1.6602355241775513","1.2594997584819794","1.1984175443649292","1.3129842281341553","1.0115803480148315","0.956652045249939","1.064432978630066","1.146073818206787","0.7089031934738159","1.428351879119873"
"25","1.5504757463932037","0.9033271074295044","2.100527048110962","1.6080865263938904","1.5686383247375488","1.6356191635131836","1.2341994941234589","1.1383564472198486","1.3057801723480225","0.9669404228528341","0.9202191233634949","1.0585869550704956","1.0969241261482239","0.6320455074310303","1.3732941150665283"
"26","1.4813210368156433","0.94524085521698","2.0956034660339355","1.5877243280410767","1.511291265487671","1.6305654048919678","1.1666459739208221","1.1113734245300293","1.2301491498947144","0.9475901126861572","0.8106977939605713","1.0481319427490234","1.0602197051048279","0.6874479055404663","1.245315432548523"
"27","1.4539205729961395","0.8209843635559082","2.065500259399414","1.5927626192569733","1.5458251237869263","1.6311256885528564","1.1545086801052094","1.0639179944992065","1.1948227882385254","0.906929612159729","0.8229475021362305","1.0138192176818848","1.0333237648010254","0.5907374620437622","1.2776128053665161"
"28","1.316789522767067","0.7760397791862488","1.8369061946868896","1.5583366751670837","1.5265579223632812","1.603088140487671","1.1068024635314941","1.0096074342727661","1.189562439918518","0.8783960541089376","0.7909238934516907","1.0007742643356323","0.9685778766870499","0.5407396554946899","1.2443734407424927"
"29","1.3733811229467392","0.7631667256355286","1.9321110248565674","1.6360695958137512","1.5879559516906738","1.6546951532363892","1.1101098358631134","1.0888538360595703","1.1226375102996826","0.8640909393628439","0.7630809545516968","0.9582365155220032","0.99976946413517","0.5821940302848816","1.2685986757278442"
"30","1.2325681000947952","0.6747938990592957","1.7105154991149902","1.5564716160297394","1.5219354629516602","1.5903443098068237","1.0555477738380432","1.0024256706237793","1.0988914966583252","0.7901893456776937","0.6951350569725037","0.8842007517814636","0.9179585874080658","0.5509189367294312","1.1576027870178223"
"31","1.1561598181724548","0.6104640960693359","1.6130262613296509","1.509324848651886","1.4781180620193481","1.529649257659912","1.0152817219495773","0.9386904239654541","1.1037081480026245","0.7442226012547811","0.6939616799354553","0.817075788974762","0.8724890947341919","0.5266188383102417","1.1283215284347534"
"32","1.1421094834804535","0.6312331557273865","1.6233676671981812","1.5173326432704926","1.5004805326461792","1.538596749305725","0.9943893998861313","0.9628874063491821","1.0507924556732178","0.7374554673830668","0.6660803556442261","0.7961511015892029","0.8598157167434692","0.5531960725784302","1.1150466203689575"
"33","1.0965544879436493","0.6046907901763916","1.52797532081604","1.5356778502464294","1.5057830810546875","1.569710612297058","0.9895148873329163","0.9560458660125732","1.017853856086731","0.7147459785143534","0.6159853935241699","0.8023682236671448","0.8423360139131546","0.5529412031173706","1.060097098350525"
"34","1.0439170897006989","0.5373399257659912","1.5107319355010986","1.5044445097446442","1.4728729724884033","1.534380555152893","0.9475946724414825","0.8892284035682678","1.030717134475708","0.6655407150586446","0.6027758121490479","0.742557942867279","0.7964813113212585","0.4916676878929138","1.040799856185913"
"35","1.0583550035953522","0.5205947756767273","1.552245855331421","1.525652140378952","1.4959819316864014","1.5918604135513306","0.9285797774791718","0.8574309349060059","0.986221432685852","0.6706586678822836","0.5823702216148376","0.7990607619285583","0.8016513288021088","0.49922025203704834","1.0353271961212158"
"36","0.9834905937314034","0.471725732088089","1.4498987197875977","1.4977292716503143","1.430954933166504","1.569423794746399","0.9181842505931854","0.8062855005264282","1.002150297164917","0.6432551741600037","0.5668689012527466","0.7954698801040649","0.7431246787309647","0.4452474117279053","0.9811923503875732"
"37","1.0060521066188812","0.5337876081466675","1.4466044902801514","1.5150309801101685","1.500931978225708","1.533921480178833","0.8966458588838577","0.8662796020507812","0.9278916716575623","0.6334843436876932","0.5534312725067139","0.7321416735649109","0.7542763501405716","0.5287940502166748","0.9709082841873169"
"38","0.9546359330415726","0.5083642601966858","1.3761827945709229","1.4705925285816193","1.4573311805725098","1.4836571216583252","0.8776979595422745","0.8160691857337952","0.9527246356010437","0.6065812905629476","0.5410019755363464","0.6968313455581665","0.7068091630935669","0.5032027959823608","0.8925107717514038"
"39","0.8920740932226181","0.5042904019355774","1.3002965450286865","1.389680176973343","1.3686467409133911","1.4436218738555908","0.8130742013454437","0.795781135559082","0.8453304767608643","0.5721955498059591","0.49141234159469604","0.6496487855911255","0.6487294137477875","0.5036420822143555","0.82049560546875"
"40","0.894501730799675","0.47161418199539185","1.275191307067871","1.4146458804607391","1.3717963695526123","1.440608024597168","0.8366824835538864","0.7652394771575928","0.8985514044761658","0.5729644497235616","0.4961091876029968","0.6828857660293579","0.6522934809327126","0.4574874937534332","0.8112306594848633"
"41","0.9033387452363968","0.49570226669311523","1.3582241535186768","1.4538327157497406","1.4068291187286377","1.4913920164108276","0.8288981318473816","0.773678183555603","0.912295937538147","0.5890805522600809","0.5379337668418884","0.6736283302307129","0.6457525342702866","0.4957045316696167","0.8520532250404358"
"42","0.8680840581655502","0.43581467866897583","1.2783093452453613","1.4145770072937012","1.373010516166687","1.4736055135726929","0.7722923457622528","0.7063544988632202","0.8127834796905518","0.5399055282274882","0.4445591866970062","0.6835479736328125","0.604773536324501","0.4351612329483032","0.7523298263549805"
"43","0.8529435098171234","0.4775838851928711","1.2297428846359253","1.4239435195922852","1.395285725593567","1.4471429586410522","0.781249538064003","0.7522820234298706","0.805915117263794","0.5552199880282084","0.464499294757843","0.6703654527664185","0.6011062785983086","0.4737838804721832","0.7305446267127991"
"44","0.8112683221697807","0.4423263370990753","1.1960792541503906","1.3945981860160828","1.3726375102996826","1.4109828472137451","0.7404287606477737","0.7093903422355652","0.790179967880249","0.5097458859284719","0.45367249846458435","0.5907434225082397","0.5574007108807564","0.4400738775730133","0.6998526453971863"
"45","0.8104119002819061","0.4933200478553772","1.1535837650299072","1.3982215523719788","1.3218271732330322","1.4883239269256592","0.7582727372646332","0.7345068454742432","0.7866235971450806","0.5237533549467722","0.4121032655239105","0.6157480478286743","0.5587650313973427","0.49288347363471985","0.6429617404937744"
"46","0.8138206973671913","0.46016111969947815","1.1753464937210083","1.434988647699356","1.397838830947876","1.4809757471084595","0.7513231635093689","0.7146490812301636","0.7970516681671143","0.5367121696472168","0.4561636447906494","0.6537380218505859","0.5575460642576218","0.4576067328453064","0.6633782386779785"
"47","0.7526790499687195","0.39423006772994995","1.1091463565826416","1.3736520409584045","1.3252556324005127","1.4224995374679565","0.7136468291282654","0.6461653113365173","0.7576906085014343","0.49164023001988727","0.42579787969589233","0.619989812374115","0.5212786421179771","0.39994147419929504","0.6155903339385986"
"48","0.6985371112823486","0.42219626903533936","1.0283334255218506","1.3232064247131348","1.288647174835205","1.3536038398742676","0.6856454610824585","0.6560860872268677","0.7448828816413879","0.4794219732284546","0.4235454201698303","0.5584091544151306","0.48678523302078247","0.42769625782966614","0.570841908454895"
"49","0.7264232039451599","0.3758060932159424","1.0486319065093994","1.3883622884750366","1.3268492221832275","1.4417604207992554","0.6854049563407898","0.5890477895736694","0.7253819704055786","0.4704281687736511","0.40365442633628845","0.597720742225647","0.49149100482463837","0.38543206453323364","0.5463135242462158"
"50","0.7348794862627983","0.43945011496543884","1.0480992794036865","1.4210137724876404","1.3421547412872314","1.4773402214050293","0.7261691391468048","0.6824499368667603","0.7685026526451111","0.5027951200803121","0.39824289083480835","0.6354587078094482","0.5098860561847687","0.4413836598396301","0.5428512096405029"
"51","0.6451557576656342","0.39451465010643005","0.9651874303817749","1.2624174058437347","1.2406413555145264","1.275753140449524","0.6545470803976059","0.6058746576309204","0.7191267013549805","0.4498489499092102","0.4073346257209778","0.5206745266914368","0.45118770003318787","0.4041324853897095","0.517745852470398"
"52","0.6667779237031937","0.4195172190666199","0.9302418231964111","1.3167494237422943","1.2759913206100464","1.3591163158416748","0.6978622078895569","0.6555150747299194","0.7461611032485962","0.4896668493747711","0.4197681248188019","0.5973745584487915","0.4784812554717064","0.4264093339443207","0.506939709186554"
"53","0.634576290845871","0.39850205183029175","0.9125913381576538","1.3171636164188385","1.2828986644744873","1.373786211013794","0.6530393362045288","0.5941606163978577","0.7071550488471985","0.4608950714270274","0.3897344470024109","0.5585482120513916","0.44643890857696533","0.4132304787635803","0.4860045909881592"
"54","0.653218150138855","0.4517245888710022","0.8572692275047302","1.3454331159591675","1.252017617225647","1.3947768211364746","0.6968991458415985","0.6596837639808655","0.7287629842758179","0.4945403039455414","0.40778374671936035","0.5971357822418213","0.4877418056130409","0.4546433985233307","0.5061972141265869"
"55","0.6310540586709976","0.44117140769958496","0.8984920978546143","1.3052550852298737","1.239005446434021","1.3397760391235352","0.697913870215416","0.6196312308311462","0.8063132762908936","0.48051486412684125","0.469421923160553","0.4967077970504761","0.47785958647727966","0.4107630252838135","0.5486501455307007"
"56","0.5915118679404259","0.4233996272087097","0.7828621864318848","1.2360749542713165","1.1985626220703125","1.271195888519287","0.6723281741142273","0.6373568773269653","0.7313971519470215","0.45512717962265015","0.40695154666900635","0.510043740272522","0.4492044374346733","0.42338302731513977","0.4769144058227539"
"57","0.579406350851059","0.4011952877044678","0.8316376209259033","1.2653146088123322","1.230682134628296","1.3218365907669067","0.6521991193294525","0.5932357311248779","0.7438015341758728","0.4537501235802968","0.4312193691730499","0.4691928029060364","0.4374329000711441","0.39164990186691284","0.503936767578125"
"58","0.5814782306551933","0.4353209137916565","0.7400407195091248","1.2809692919254303","1.2426679134368896","1.3162705898284912","0.6613658964633942","0.61927330493927","0.6921805143356323","0.47286611795425415","0.39293694496154785","0.5562270879745483","0.45500294119119644","0.4451812505722046","0.47075000405311584"
"59","0.5640357360243797","0.3923516273498535","0.7671281695365906","1.2584877610206604","1.2471354007720947","1.2700846195220947","0.6729696393013","0.6027681827545166","0.7758464217185974","0.4688396354516347","0.41569462418556213","0.5437420010566711","0.4516245424747467","0.3978671729564667","0.5038236379623413"
"60","0.5225672125816345","0.348285973072052","0.7140723466873169","1.2328874170780182","1.2086360454559326","1.270720362663269","0.6096809208393097","0.5344091653823853","0.6851694583892822","0.42859479784965515","0.37047460675239563","0.514921247959137","0.4096260592341423","0.35291731357574463","0.4569956958293915"
"61","0.5333091169595718","0.3881324529647827","0.7340535521507263","1.2587729096412659","1.2223834991455078","1.2950849533081055","0.630739375948906","0.5760974884033203","0.7557882070541382","0.4489131073156993","0.4408431947231293","0.4646872282028198","0.42572111636400223","0.389987587928772","0.4951275587081909"
"62","0.5039873123168945","0.41063570976257324","0.61834317445755","1.2302464544773102","1.1727463006973267","1.2644731998443604","0.6079816371202469","0.590385913848877","0.6329965591430664","0.4171745379765828","0.36229294538497925","0.45440995693206787","0.4096822366118431","0.3862030506134033","0.4332911968231201"
"63","0.5312924683094025","0.4052860736846924","0.6734088659286499","1.2551927268505096","1.2376129627227783","1.2673530578613281","0.6573000401258469","0.6064462661743164","0.7279130220413208","0.4614808162053426","0.4234182834625244","0.5321595072746277","0.4449469819664955","0.4126203656196594","0.472348153591156"
"64","0.49870415776968","0.34268930554389954","0.6518988609313965","1.1894035637378693","1.1491785049438477","1.221383810043335","0.612498089671135","0.525537371635437","0.7038173079490662","0.41281025608380634","0.36696457862854004","0.4644181430339813","0.4165554717183113","0.3506201505661011","0.4582903981208801"
"65","0.4998830407857895","0.3918580412864685","0.6682809591293335","1.2425195574760437","1.2283942699432373","1.2555315494537354","0.6245933026075363","0.5837312936782837","0.7425976991653442","0.4389034907023112","0.4187401235103607","0.4567930996417999","0.4220430627465248","0.3974210023880005","0.488251268863678"
"66","0.5137164518237114","0.3960968255996704","0.6000750064849854","1.2525788247585297","1.220668911933899","1.2989039421081543","0.6547212451696396","0.5812668204307556","0.7470123171806335","0.45865615208943683","0.4224447011947632","0.5217612981796265","0.45036153495311737","0.39886513352394104","0.47922906279563904"
"67","0.4653475135564804","0.37959200143814087","0.5686625242233276","1.1779422163963318","1.161799430847168","1.1886448860168457","0.5988041907548904","0.5699912905693054","0.6684646606445312","0.4189992646376292","0.3970153331756592","0.45454370975494385","0.40645261108875275","0.3836875855922699","0.4398472309112549"
"68","0.4738072454929352","0.38609933853149414","0.5506085753440857","1.1914597153663635","1.171067237854004","1.2141817808151245","0.6189564019441605","0.5817297697067261","0.6784482598304749","0.42284486691157025","0.39201074838638306","0.4674632251262665","0.4177755117416382","0.39606302976608276","0.4316435754299164"
"69","0.4421863779425621","0.351836234331131","0.5698498487472534","1.1353913247585297","1.0908488035202026","1.1765530109405518","0.5732856839895248","0.5053518414497375","0.6817653775215149","0.4112131396929423","0.40449538826942444","0.41646093130111694","0.3901345357298851","0.35103318095207214","0.4561009109020233"
"70","0.4611029326915741","0.35899895429611206","0.5568281412124634","1.1920746564865112","1.1796258687973022","1.207294225692749","0.6088291704654694","0.5515651702880859","0.6768972277641296","0.4180488685766856","0.38035550713539124","0.4659716486930847","0.40938805788755417","0.36889827251434326","0.44494855403900146"
"71","0.4654257819056511","0.40407994389533997","0.5037875771522522","1.20030677318573","1.1398613452911377","1.3030556440353394","0.6091978251934052","0.5643706321716309","0.6732742190361023","0.4317503869533539","0.37255728244781494","0.48674386739730835","0.417237363755703","0.39029476046562195","0.4548000991344452"
"72","0.45157430320978165","0.38166579604148865","0.5400903820991516","1.202277958393097","1.1905395984649658","1.2233564853668213","0.5919027477502823","0.5526305437088013","0.6613536477088928","0.421500821908315","0.40079188346862793","0.44642671942710876","0.40726491808891296","0.3900722563266754","0.441162109375"
"73","0.4242480471730232","0.369553804397583","0.46316516399383545","1.1123645305633545","1.074817419052124","1.1592292785644531","0.5799571871757507","0.5374046564102173","0.6283847689628601","0.3848339120546977","0.3565846085548401","0.40431079268455505","0.38672252744436264","0.3542790710926056","0.42742592096328735"
"74","0.4399576485157013","0.3805924355983734","0.513913631439209","1.1606151759624481","1.111196756362915","1.1942484378814697","0.5800570696592331","0.5487255454063416","0.6109904050827026","0.4121337831020355","0.3691070079803467","0.46109217405319214","0.40112222731113434","0.38651686906814575","0.41874992847442627"
"75","0.4405064880847931","0.3870607912540436","0.5491853952407837","1.1051814258098602","1.0208860635757446","1.1752675771713257","0.5910263359546661","0.5499022006988525","0.6345617771148682","0.42413999636967975","0.34330737590789795","0.5121747255325317","0.4054209813475609","0.37391066551208496","0.457481324672699"
"76","0.426005482673645","0.36104923486709595","0.49300211668014526","1.0902332067489624","1.0785237550735474","1.1080596446990967","0.5737114250659943","0.5365091562271118","0.6431751251220703","0.40255724390347797","0.384075403213501","0.4317081868648529","0.39081836491823196","0.36960506439208984","0.4257364571094513"
"77","0.43382053822278976","0.35424020886421204","0.47024229168891907","1.1610641777515411","1.1276793479919434","1.2348897457122803","0.5867485404014587","0.5347813963890076","0.6381101012229919","0.39462071657180786","0.37530189752578735","0.4296530485153198","0.40173012018203735","0.36089903116226196","0.44627267122268677"
"78","0.43143607676029205","0.34976065158843994","0.4870094656944275","1.1624614000320435","1.134012222290039","1.211450457572937","0.5877285748720169","0.5357502102851868","0.6370869874954224","0.3922608296076457","0.3735246956348419","0.4185609817504883","0.3978765830397606","0.3570959270000458","0.44206148386001587"
"79","0.39024128019809723","0.34147095680236816","0.4536205530166626","1.055934876203537","1.0178747177124023","1.079850196838379","0.5265503823757172","0.5018025636672974","0.5574840307235718","0.3684679369131724","0.32573628425598145","0.41539448499679565","0.3600572496652603","0.3467003107070923","0.3782495856285095"
"80","0.41728098690509796","0.379565954208374","0.4552494287490845","1.1165638864040375","1.0781913995742798","1.15360689163208","0.5703776031732559","0.5517804026603699","0.5889497399330139","0.39523622393608093","0.34977802634239197","0.422668993473053","0.3840321749448776","0.37604719400405884","0.39081960916519165"
"81","0.4349455386400223","0.38480210304260254","0.48006945848464966","1.143748700618744","1.0910606384277344","1.1679713726043701","0.5815805941820145","0.569172203540802","0.5989107489585876","0.41081716616948444","0.3766939640045166","0.4460785984992981","0.4054418206214905","0.388630211353302","0.4196918308734894"
"82","0.4306474030017853","0.36053940653800964","0.5057805180549622","1.0893268287181854","1.0299984216690063","1.1224086284637451","0.5759563744068146","0.5053955316543579","0.6576155424118042","0.41983939210573834","0.3907981216907501","0.45671769976615906","0.3998383805155754","0.36392277479171753","0.45170050859451294"
"83","0.3952043503522873","0.34340548515319824","0.43160033226013184","1.0928280353546143","1.0732197761535645","1.1158623695373535","0.559805229306221","0.5232005715370178","0.6030662059783936","0.372454434633255","0.35547155141830444","0.39291301369667053","0.3695976585149765","0.34672313928604126","0.39248740673065186"
"84","0.4206218421459198","0.3629924952983856","0.46867257356643677","1.0621209740638733","1.0200772285461426","1.0905345678329468","0.5754961371421814","0.5107799768447876","0.6330803632736206","0.41658520698547363","0.3933926522731781","0.4452041983604431","0.39590513706207275","0.36512884497642517","0.4229412376880646"
"85","0.3969218507409096","0.35189610719680786","0.4441990256309509","1.0297133922576904","1.0146567821502686","1.042370080947876","0.5452715158462524","0.5181940793991089","0.6081843376159668","0.3828826646010081","0.3662654757499695","0.3972718417644501","0.370367594063282","0.3546469211578369","0.39806121587753296"
"86","0.3751492127776146","0.3314364552497864","0.3926753103733063","0.9848509281873703","0.9545644521713257","1.024298906326294","0.5287003070116043","0.49139052629470825","0.5695513486862183","0.3551292419433594","0.3370872139930725","0.37733304500579834","0.3546404466032982","0.33514639735221863","0.3854091167449951"
"87","0.39791595935821533","0.33791840076446533","0.45228487253189087","1.0032991021871567","0.9733847975730896","1.0199072360992432","0.5401566475629807","0.5146982073783875","0.5794869661331177","0.3793939749399821","0.3554665446281433","0.41853058338165283","0.371716633439064","0.34314095973968506","0.3895023465156555"
"88","0.39351022988557816","0.3400188982486725","0.44990068674087524","1.0230505764484406","1.0101573467254639","1.0489575862884521","0.545259565114975","0.5194183588027954","0.5783799886703491","0.3828508158524831","0.35606324672698975","0.4291737675666809","0.36996760219335556","0.3455072045326233","0.3868662714958191"
"89","0.3810419887304306","0.33604589104652405","0.44704872369766235","1.026550829410553","1.0077884197235107","1.0384256839752197","0.5296006426215172","0.4964847266674042","0.6069725155830383","0.3732236921787262","0.36408811807632446","0.37779709696769714","0.35853298753499985","0.3376455008983612","0.40982723236083984"
"90","0.3831416890025139","0.30972760915756226","0.4255058169364929","1.0665151178836823","1.0390894412994385","1.0989010334014893","0.5363857597112656","0.49607670307159424","0.5869473218917847","0.3609994848569234","0.334857314825058","0.3918048143386841","0.36010146886110306","0.31492725014686584","0.38873884081840515"
"91","0.3806789517402649","0.32311177253723145","0.43317753076553345","0.985226571559906","0.9602424502372742","1.0096076726913452","0.5263122692704201","0.47746556997299194","0.6016356348991394","0.37925522526105243","0.3456341028213501","0.41750583052635193","0.3620044142007828","0.33203938603401184","0.40261417627334595"
"92","0.3976476341485977","0.3471851050853729","0.4490712583065033","0.9704312384128571","0.9419311881065369","0.9897990226745605","0.5532854199409485","0.5287550687789917","0.5806300044059753","0.3829319377740224","0.3555208444595337","0.4186595380306244","0.3744947463274002","0.35267719626426697","0.3871932625770569"
"93","0.3944389298558235","0.32571396231651306","0.4220404624938965","1.004497542977333","0.986600399017334","1.0412251949310303","0.5427552908658981","0.5041334629058838","0.5836169123649597","0.3699670632680257","0.35106316208839417","0.4003211557865143","0.3740020841360092","0.33426570892333984","0.41101908683776855"
"94","0.39638108760118484","0.3792687654495239","0.4195331037044525","0.9969991743564606","0.9831907749176025","1.0264713764190674","0.5538841336965561","0.5135303735733032","0.5927156805992126","0.3809110124905904","0.35898494720458984","0.40329238772392273","0.37555259466171265","0.34519028663635254","0.389531672000885"
"95","0.38500795513391495","0.34462088346481323","0.42706525325775146","1.01917664706707","0.9908770322799683","1.0710663795471191","0.5496904104948044","0.510892391204834","0.6082194447517395","0.3784097731113434","0.3616054952144623","0.3975144326686859","0.3644156977534294","0.3415660262107849","0.39407268166542053"
"96","0.39768633246421814","0.3245222568511963","0.4380933940410614","1.000722423195839","0.9442935585975647","1.0837677717208862","0.553397074341774","0.5100063681602478","0.6268410086631775","0.3645014961560567","0.329228013753891","0.41142746806144714","0.37732477486133575","0.3315328359603882","0.4406577944755554"
"97","0.37523217499256134","0.34818923473358154","0.40273284912109375","0.9609741419553757","0.9430679678916931","0.9862250685691833","0.527589961886406","0.5011194348335266","0.5560081005096436","0.3649689157803853","0.3420410454273224","0.381233274936676","0.3565106615424156","0.348111629486084","0.3695204555988312"
