"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX"
"1281","0.32663366943597794","0.2484326958656311","0.39206889271736145","0.6634013056755066","0.5747460126876831","0.7191351652145386","0.31587334473927814","0.2554926574230194","0.3903251886367798","0.32986194640398026","0.253655344247818","0.4007706642150879","0.6821793764829636","0.5674171447753906","0.8308069705963135"
"1282","0.31708497554063797","0.2816830277442932","0.346464604139328","0.5941296815872192","0.566806972026825","0.6364243030548096","0.318873663743337","0.29515811800956726","0.35122331976890564","0.31873543560504913","0.28086113929748535","0.35001614689826965","0.6514246910810471","0.5781621932983398","0.7351845502853394"
"1283","0.3497149348258972","0.3192991018295288","0.3741514980792999","0.6992723345756531","0.6827438473701477","0.7258875370025635","0.35396137833595276","0.32876157760620117","0.36953413486480713","0.3531002700328827","0.32826855778694153","0.3839506506919861","0.7305527925491333","0.6815896034240723","0.8245091438293457"
"1284","0.34931135177612305","0.30349040031433105","0.3731197714805603","0.6850627660751343","0.6208862662315369","0.7533437609672546","0.3513198296229045","0.3085891008377075","0.37785837054252625","0.35070066899061203","0.29677528142929077","0.38022810220718384","0.7290908694267273","0.637744665145874","0.8306751251220703"
"1285","0.3451635092496872","0.2909207344055176","0.44112294912338257","0.6099488735198975","0.5768544673919678","0.6270655393600464","0.36000537872314453","0.29564428329467773","0.4485640525817871","0.3478824198246002","0.284231960773468","0.45046353340148926","0.7076365947723389","0.5963354110717773","0.8591705560684204"
"1286","0.3298889473080635","0.29420214891433716","0.3821406662464142","0.6610764066378275","0.5858900547027588","0.7076372504234314","0.32217734058698017","0.3013293147087097","0.35659167170524597","0.33256395161151886","0.29514873027801514","0.3917345404624939","0.6986297070980072","0.6275221109390259","0.7999306917190552"
"1287","0.3410383313894272","0.2516489624977112","0.41929203271865845","0.6967732508977255","0.5950108766555786","0.7914634943008423","0.3382071057955424","0.2603835165500641","0.43650853633880615","0.3441627770662308","0.25540733337402344","0.41873466968536377","0.7076916396617889","0.5919020771980286","0.8068543076515198"
"1288","0.34976064413785934","0.3052864074707031","0.3796459436416626","0.665603518486023","0.6089547276496887","0.7511858344078064","0.3772459328174591","0.34765467047691345","0.39482808113098145","0.35095739364624023","0.3132045865058899","0.38636600971221924","0.7423000186681747","0.6872369050979614","0.7970783710479736"
"1289","0.33594097197055817","0.33087748289108276","0.34688887000083923","0.6785983443260193","0.6475586891174316","0.7306624054908752","0.34750934441884357","0.33816951513290405","0.36552196741104126","0.34075621515512466","0.3277931809425354","0.34897011518478394","0.7137676328420639","0.6894938945770264","0.7443090677261353"
"1290","0.3572787865996361","0.33690598607063293","0.3891459107398987","0.6862221360206604","0.6728816032409668","0.7013976573944092","0.37781161069869995","0.36393916606903076","0.3987804651260376","0.36035890132188797","0.34403473138809204","0.39692866802215576","0.7602246552705765","0.6993460655212402","0.8182702660560608"
"1291","0.32712673395872116","0.26637473702430725","0.35992205142974854","0.6115786631902059","0.5397561192512512","0.6717130541801453","0.3393207589785258","0.2770078182220459","0.3713154196739197","0.32949890941381454","0.2638329565525055","0.3673456311225891","0.6810401231050491","0.542041540145874","0.7462345957756042"
"1292","0.31747061014175415","0.2880586087703705","0.3309873938560486","0.603002687295278","0.5652162432670593","0.6467103362083435","0.33650679389635724","0.32691651582717896","0.3447730541229248","0.3203168287873268","0.2981194853782654","0.33574506640434265","0.6505559980869293","0.635315477848053","0.6788391470909119"
"1293","0.35426148772239685","0.3227474093437195","0.38475412130355835","0.664706806341807","0.6270132660865784","0.6995910406112671","0.3784901400407155","0.3453396260738373","0.40130800008773804","0.3566310703754425","0.32488125562667847","0.3918014168739319","0.7328586727380753","0.6719154715538025","0.7993488311767578"
"1294","0.3395250365138054","0.272279292345047","0.4168401062488556","0.6603135267893473","0.5447221994400024","0.7490944266319275","0.3484179675579071","0.2868570387363434","0.4290839433670044","0.34291596710681915","0.27357691526412964","0.41330671310424805","0.7082368433475494","0.5623412728309631","0.8032228946685791"
"1295","0.3284045606851578","0.28670042753219604","0.39733150601387024","0.6446293592453003","0.5722218751907349","0.7369426488876343","0.3566061158974965","0.3123055696487427","0.40480634570121765","0.33115968853235245","0.29118698835372925","0.39136624336242676","0.7023152858018875","0.6248869895935059","0.7709671854972839"
"1296","0.2657325342297554","0.25280776619911194","0.29203832149505615","0.5153476794560751","0.5125519633293152","0.5177686810493469","0.27583153049151105","0.2643427550792694","0.2970215082168579","0.26817314326763153","0.2510666251182556","0.2991294264793396","0.5768793523311615","0.5272147059440613","0.6369174122810364"
"1297","0.3092925101518631","0.2114035189151764","0.3576217293739319","0.6278354922930399","0.5099905133247375","0.6870213747024536","0.3089018613100052","0.22079382836818695","0.3644251525402069","0.3105042278766632","0.20860540866851807","0.3640511631965637","0.694875106215477","0.5209000706672668","0.7944644093513489"
"1298","0.34577761590480804","0.2643103301525116","0.4227513074874878","0.6187570492426554","0.5181446671485901","0.7702902555465698","0.3822774092356364","0.29582497477531433","0.4283985495567322","0.34809575974941254","0.2752809524536133","0.42766398191452026","0.6973100751638412","0.5881556272506714","0.8182344436645508"
"1299","0.31038160622119904","0.27314892411231995","0.4008159935474396","0.68890380859375","0.6067339777946472","0.8000589609146118","0.3344823122024536","0.29124677181243896","0.40913909673690796","0.3138619288802147","0.2848942279815674","0.39657288789749146","0.7100375443696976","0.6532804369926453","0.8318418264389038"
"1300","0.3498523607850075","0.31083935499191284","0.37914347648620605","0.6868476867675781","0.6599730253219604","0.737473726272583","0.3529449899991353","0.3278275728225708","0.37870702147483826","0.3523673415184021","0.31261831521987915","0.3867650628089905","0.7474586069583893","0.6475735306739807","0.8653615117073059"
"1301","0.3329271674156189","0.20909804105758667","0.46391725540161133","0.6474659939606985","0.4878939092159271","0.8333396911621094","0.38282861312230426","0.3077690005302429","0.46861788630485535","0.334020409733057","0.21462766826152802","0.4548361599445343","0.6946184784173965","0.5333483815193176","0.8744649887084961"
"1302","0.3204795941710472","0.27665066719055176","0.36537715792655945","0.6333574851353964","0.5842844247817993","0.6830335855484009","0.3464590807755788","0.319991797208786","0.3752814531326294","0.32420315593481064","0.28864097595214844","0.36025822162628174","0.691511482000351","0.6445373296737671","0.7224825620651245"
"1303","0.3425069823861122","0.32305389642715454","0.37631431221961975","0.6660691102345785","0.6274240016937256","0.7093238830566406","0.3587447603543599","0.3379179537296295","0.3844410181045532","0.34493228793144226","0.3259257674217224","0.3713151812553406","0.7133174240589142","0.6861647367477417","0.7449442148208618"
"1304","0.31559918820858","0.27495700120925903","0.38350337743759155","0.6134743491808573","0.5397630929946899","0.6983382105827332","0.33912156025568646","0.29995858669281006","0.38996338844299316","0.3169873058795929","0.2819100022315979","0.3745930790901184","0.6462441980838776","0.6119424700737","0.7336660623550415"
"1305","0.3078870102763176","0.29180780053138733","0.3316909074783325","0.6085002223650614","0.5865824222564697","0.6341803073883057","0.32428492108980816","0.3086007833480835","0.3402717411518097","0.31085848808288574","0.2968064546585083","0.3280629515647888","0.6639288067817688","0.600328803062439","0.6897573471069336"
"1306","0.339649498462677","0.301433801651001","0.39098644256591797","0.6618867119153341","0.6023377776145935","0.7254412174224854","0.36080270012219745","0.3386066257953644","0.3994610905647278","0.3400907889008522","0.30862388014793396","0.38422709703445435","0.7139742076396942","0.6596274375915527","0.767509400844574"
"1307","0.35222185403108597","0.30194011330604553","0.39926835894584656","0.6841200590133667","0.614462673664093","0.723080039024353","0.3488625983397166","0.3162568211555481","0.40492427349090576","0.3530253544449806","0.3026965260505676","0.3986579179763794","0.7178342342376709","0.6080687046051025","0.8158007860183716"
"1308","0.3324271962046623","0.30220240354537964","0.3789574205875397","0.6775566538174947","0.6361492872238159","0.7106203436851501","0.34328951438268024","0.3176864683628082","0.3870548605918884","0.3333243653178215","0.3024483919143677","0.3695058822631836","0.7123940587043762","0.6381837129592896","0.7939299941062927"
"1309","0.3167525753378868","0.2952366769313812","0.3388204574584961","0.6098884344100952","0.5730366706848145","0.64156574010849","0.3329012095928192","0.3262811005115509","0.34569722414016724","0.31842876970767975","0.30188918113708496","0.33543527126312256","0.6563307642936707","0.6201359033584595","0.6789103746414185"
"1310","0.3512008786201477","0.3161415755748749","0.38457804918289185","0.6669245759646097","0.6184262633323669","0.7082216143608093","0.37827906012535095","0.36848700046539307","0.39666837453842163","0.35407786816358566","0.3229292631149292","0.3803059458732605","0.7155276387929916","0.6747395396232605","0.7405657768249512"
"1311","0.32615065574645996","0.2985461354255676","0.35669803619384766","0.6925427118937174","0.6573505401611328","0.7285895943641663","0.33567334214846295","0.3126654624938965","0.36518606543540955","0.32975684106349945","0.30072513222694397","0.3517741560935974","0.7188748419284821","0.6539907455444336","0.769814133644104"
"1312","0.32379284501075745","0.26204583048820496","0.37674224376678467","0.6641711393992106","0.607066810131073","0.7124881148338318","0.3455573419729869","0.27280470728874207","0.38965702056884766","0.32527175545692444","0.2693723142147064","0.37114647030830383","0.6791952401399612","0.5649890899658203","0.7809596061706543"
"1313","0.3161786422133446","0.26732659339904785","0.3418757915496826","0.6351848840713501","0.541161060333252","0.6846451163291931","0.3195132215817769","0.27102920413017273","0.3605096936225891","0.3206423744559288","0.2628205120563507","0.35032859444618225","0.6776091307401657","0.5768112540245056","0.7845744490623474"
"1314","0.3094787523150444","0.28579914569854736","0.33994072675704956","0.6110578378041586","0.5669274926185608","0.6738949418067932","0.3267941375573476","0.30459702014923096","0.3552749454975128","0.3111353740096092","0.295886754989624","0.3398660719394684","0.6532050669193268","0.6338813900947571","0.6726505756378174"
"1315","0.3332904428243637","0.3195619583129883","0.3582676649093628","0.6465447346369425","0.6144435405731201","0.7013106346130371","0.348114013671875","0.33018237352371216","0.37179508805274963","0.33651649951934814","0.31610310077667236","0.35696566104888916","0.6941509693861008","0.6605032682418823","0.7352200746536255"
"1316","0.34093358367681503","0.2535552680492401","0.3809207081794739","0.666723390420278","0.5442485809326172","0.74859219789505","0.33643680810928345","0.2588080167770386","0.38322222232818604","0.34446849301457405","0.24859638512134552","0.3945891261100769","0.7190024107694626","0.576198935508728","0.8311904668807983"
"1317","0.3556145057082176","0.3275674879550934","0.3735855221748352","0.6885859171549479","0.6568361520767212","0.712344765663147","0.3765825231870015","0.3687385618686676","0.38091254234313965","0.35790614038705826","0.3375345468521118","0.37010008096694946","0.7231591194868088","0.7086837291717529","0.731818675994873"
"1318","0.35468173027038574","0.32007700204849243","0.38641175627708435","0.680534303188324","0.6449923515319824","0.7105860710144043","0.3768770098686218","0.3593596816062927","0.3960700035095215","0.35568203032016754","0.32661885023117065","0.3818274736404419","0.7266300767660141","0.6922299861907959","0.7579385042190552"
"1319","0.3340012654662132","0.31765830516815186","0.34145721793174744","0.6597369114557902","0.6197901964187622","0.6892331838607788","0.34491533041000366","0.3253917694091797","0.35853999853134155","0.33708012849092484","0.31419679522514343","0.34756335616111755","0.7133040130138397","0.6509984731674194","0.7665691375732422"
"1320","0.33879120647907257","0.3237459659576416","0.3542281687259674","0.6516410112380981","0.6101443767547607","0.6910606622695923","0.3584447105725606","0.33712267875671387","0.372419148683548","0.3439171239733696","0.32187706232070923","0.36327052116394043","0.7058460116386414","0.6550828218460083","0.74136883020401"
"1321","0.3273400664329529","0.2864159345626831","0.35738426446914673","0.6405344406763712","0.5757459998130798","0.6768054366111755","0.3519255717595418","0.31975531578063965","0.3689194321632385","0.3308017700910568","0.29533615708351135","0.35527870059013367","0.6765242516994476","0.6453248262405396","0.7044223546981812"
"1322","0.3181391879916191","0.27255779504776","0.38554075360298157","0.6261716485023499","0.5530638694763184","0.7454673647880554","0.3436289628346761","0.28353339433670044","0.402323842048645","0.3204617351293564","0.275972843170166","0.38359951972961426","0.6753257662057877","0.5994437336921692","0.7608522176742554"
"1323","0.3436742350459099","0.24848255515098572","0.42732304334640503","0.7140340010325114","0.5781911611557007","0.8490580320358276","0.3256882230440776","0.26327288150787354","0.37485718727111816","0.34569022059440613","0.24740082025527954","0.43958669900894165","0.7669271677732468","0.5869790315628052","0.9540866613388062"
"1324","0.3383919671177864","0.3074127733707428","0.3790467381477356","0.6267920335133871","0.5963307023048401","0.668188750743866","0.3583723505338033","0.3203991651535034","0.38676661252975464","0.3401138186454773","0.3068740665912628","0.38437390327453613","0.6921382695436478","0.6148665547370911","0.7579904198646545"
"1325","0.29443369060754776","0.2611352503299713","0.3404829502105713","0.5942775011062622","0.5593534708023071","0.6582932472229004","0.3118676046530406","0.2750515937805176","0.34706613421440125","0.2984355464577675","0.2616344690322876","0.33786073327064514","0.6449939757585526","0.5652832984924316","0.7050659656524658"
"1326","0.31638336926698685","0.2769451439380646","0.351081907749176","0.6234424710273743","0.5545642971992493","0.6637779474258423","0.34049052993456524","0.325854629278183","0.35831934213638306","0.3185673877596855","0.28676438331604004","0.3436455726623535","0.6743950992822647","0.6604892015457153","0.7040562629699707"
"1327","0.31988173723220825","0.2825322151184082","0.33921587467193604","0.6365870237350464","0.587891697883606","0.6729819774627686","0.3229170044263204","0.29591912031173706","0.3464145064353943","0.3232073485851288","0.28592199087142944","0.3502582013607025","0.6842196434736252","0.5988823175430298","0.7761198878288269"
"1328","0.3341379091143608","0.3057865798473358","0.38369208574295044","0.6548453768094381","0.6189759373664856","0.6944153308868408","0.3486652970314026","0.31360897421836853","0.39045125246047974","0.33730365335941315","0.3022700250148773","0.3909991383552551","0.7254309803247452","0.6431444883346558","0.7958170175552368"
"1329","0.34829331934452057","0.27730196714401245","0.38960906863212585","0.6567235986391703","0.5609502792358398","0.7416197061538696","0.35885168115297955","0.2860164940357208","0.40828824043273926","0.35475777089595795","0.27287018299102783","0.391366183757782","0.7197888642549515","0.5972239971160889","0.7884116768836975"
"1330","0.30144355446100235","0.2694392502307892","0.3351469933986664","0.5835475126902262","0.5539554953575134","0.6095618605613708","0.3210240701834361","0.29516351222991943","0.3453790545463562","0.30326835066080093","0.2764316499233246","0.33035361766815186","0.6383056491613388","0.5847139358520508","0.6814677119255066"
"1331","0.3426840305328369","0.3158692717552185","0.37632566690444946","0.6580596367518107","0.5986783504486084","0.7302422523498535","0.3528206745783488","0.31998178362846375","0.392904132604599","0.34423740208148956","0.3086705505847931","0.37412229180336","0.6960992068052292","0.6240240335464478","0.7332868576049805"
"1332","0.2888394072651863","0.27277928590774536","0.31316816806793213","0.6063049634297689","0.5881006121635437","0.639010488986969","0.29291096329689026","0.28494033217430115","0.30376023054122925","0.29166901856660843","0.2755424976348877","0.32201218605041504","0.6294661909341812","0.5857793688774109","0.7273523211479187"
"1333","0.35431379079818726","0.31615713238716125","0.4088350832462311","0.6884778340657552","0.630140483379364","0.7387822866439819","0.3728225926558177","0.32178834080696106","0.4172348976135254","0.35816653072834015","0.32322025299072266","0.40504366159439087","0.708428218960762","0.6372896432876587","0.7780165672302246"
"1334","0.37192629277706146","0.2806481719017029","0.4252742528915405","0.6750710805257162","0.5843855738639832","0.7381049394607544","0.3803574740886688","0.2957475781440735","0.4367654323577881","0.37507855147123337","0.28207775950431824","0.4315395951271057","0.7464900612831116","0.5743428468704224","0.8246145248413086"
"1335","0.2905367687344551","0.2654002606868744","0.3326978087425232","0.5911020835240682","0.550923228263855","0.6192334890365601","0.3083965977032979","0.2742900848388672","0.34055763483047485","0.29242443293333054","0.27128252387046814","0.32604360580444336","0.6282975822687149","0.5762907266616821","0.6714009046554565"
"1336","0.3505109176039696","0.30308225750923157","0.39843666553497314","0.7057455579439799","0.6439865231513977","0.7655200362205505","0.3461511830488841","0.32490238547325134","0.37166696786880493","0.35404958575963974","0.3024427592754364","0.4137846827507019","0.7472556233406067","0.6310169100761414","0.9160772562026978"
"1337","0.33469464629888535","0.2561313807964325","0.40348246693611145","0.6587563951810201","0.5465145111083984","0.7488847374916077","0.37427228689193726","0.3476848006248474","0.4158352017402649","0.33693061769008636","0.2642741799354553","0.39932146668434143","0.7049588859081268","0.6308307647705078","0.8031926155090332"
"1338","0.32378269731998444","0.27370893955230713","0.3503763973712921","0.6227942307790121","0.5318718552589417","0.6888377666473389","0.3296414117018382","0.27893951535224915","0.36919909715652466","0.3295639529824257","0.2711365222930908","0.3543087840080261","0.6748702377080917","0.5627739429473877","0.7599670886993408"
"1339","0.30220215767621994","0.2658361494541168","0.36670923233032227","0.6235824624697367","0.5335937142372131","0.7180496454238892","0.31236759821573895","0.2718031406402588","0.38309699296951294","0.30500101298093796","0.2618316411972046","0.36948809027671814","0.6464356184005737","0.5695277452468872","0.7196150422096252"
"1340","0.296385683119297","0.26276758313179016","0.3168162405490875","0.5845299164454142","0.5148816108703613","0.6396425366401672","0.3068312605222066","0.27065885066986084","0.3385930061340332","0.30105026066303253","0.2610163688659668","0.32144564390182495","0.6387779116630554","0.5574346780776978","0.7063294053077698"
"1341","0.3954874575138092","0.3498140871524811","0.45527148246765137","0.7483854492505392","0.6941571235656738","0.8561891913414001","0.4271022180716197","0.36851802468299866","0.4724506139755249","0.3996545448899269","0.3533749580383301","0.46619343757629395","0.8367284089326859","0.7412669062614441","0.9194778800010681"
"1342","0.2979288250207901","0.28093111515045166","0.30812710523605347","0.59333336353302","0.5802448987960815","0.6013479232788086","0.30876559019088745","0.3012741804122925","0.3151976466178894","0.3020409792661667","0.28287822008132935","0.3176994323730469","0.6376305371522903","0.5965458154678345","0.6941441297531128"
"1343","0.36324627697467804","0.284902960062027","0.47776708006858826","0.7473950386047363","0.6619094610214233","0.8780153393745422","0.3802658220132192","0.2952311336994171","0.4869333505630493","0.36398953199386597","0.2891501188278198","0.47045284509658813","0.764232337474823","0.6809418201446533","0.9277347922325134"
"1344","0.32312600314617157","0.2962416410446167","0.339651882648468","0.6468576788902283","0.5880435705184937","0.6835826635360718","0.32338956991831463","0.29678449034690857","0.33733296394348145","0.32376983016729355","0.2905363440513611","0.3481994569301605","0.7004956007003784","0.6154870986938477","0.7979583740234375"
"1345","0.3181881457567215","0.2830573320388794","0.3609884977340698","0.6124048233032227","0.5902813673019409","0.6334114074707031","0.3311570882797241","0.29489994049072266","0.37015479803085327","0.32062428444623947","0.2811676263809204","0.36738067865371704","0.6837544292211533","0.6013673543930054","0.759312093257904"
"1346","0.339543379843235","0.2788435220718384","0.3973371982574463","0.6018855969111124","0.5606847405433655","0.6572349667549133","0.3374475836753845","0.31223389506340027","0.36585533618927","0.3182348757982254","0.2851954996585846","0.36587873101234436","0.6543103903532028","0.6220731735229492","0.7108856439590454"
"1347","0.34839510917663574","0.28192639350891113","0.4036472737789154","0.7141785025596619","0.6800228357315063","0.7642301321029663","0.34108253320058185","0.29215776920318604","0.38188105821609497","0.35198110342025757","0.2914668619632721","0.4133061170578003","0.7342706918716431","0.6263619661331177","0.9041988849639893"
"1348","0.33131033182144165","0.31769418716430664","0.3493885397911072","0.6498437722524008","0.6338885426521301","0.6689385771751404","0.33136826753616333","0.32724350690841675","0.33732283115386963","0.3322690352797508","0.31723445653915405","0.36181679368019104","0.6911664009094238","0.6565533876419067","0.7612729668617249"
"1349","0.32453587651252747","0.28061702847480774","0.3580782115459442","0.6563493808110555","0.6308585405349731","0.6847708225250244","0.32382012406984967","0.29378634691238403","0.35338953137397766","0.32644347846508026","0.2898905575275421","0.36968478560447693","0.68440380692482","0.6100061535835266","0.8032153844833374"
"1350","0.3173826038837433","0.26246699690818787","0.3626013994216919","0.6179577906926473","0.5454853177070618","0.7126644253730774","0.348237007856369","0.31084489822387695","0.3750360310077667","0.3217460885643959","0.27402904629707336","0.37037062644958496","0.6806919127702713","0.6116759777069092","0.7458584904670715"
"1351","0.33566754311323166","0.2701631784439087","0.36560988426208496","0.6559351881345113","0.5667595863342285","0.7280887365341187","0.37138499816258747","0.3558615744113922","0.38376665115356445","0.33979179710149765","0.28071001172065735","0.3675177991390228","0.7028143107891083","0.6563670635223389","0.7385936975479126"
"1352","0.32547542452812195","0.2781122028827667","0.3707154393196106","0.6164346138636271","0.582560658454895","0.6358641386032104","0.3367982506752014","0.29485180974006653","0.3777487277984619","0.3280762583017349","0.27988120913505554","0.37717413902282715","0.6765722632408142","0.5866732597351074","0.720130205154419"
"1353","0.3209248483181","0.2993633449077606","0.3343016803264618","0.6536809007326762","0.6356194615364075","0.687833309173584","0.3369084695974986","0.31410565972328186","0.35717445611953735","0.32538338005542755","0.30632150173187256","0.33681052923202515","0.6946877241134644","0.6706348657608032","0.7383071184158325"
"1354","0.33195842057466507","0.27802547812461853","0.3877716660499573","0.6723418831825256","0.5581696033477783","0.7504227161407471","0.3272179166475932","0.2829158902168274","0.40367719531059265","0.33517176657915115","0.2784634828567505","0.3884710967540741","0.7015709280967712","0.6093379259109497","0.8062770366668701"
"1355","0.3310796916484833","0.3109166920185089","0.3569056987762451","0.6383523941040039","0.6235079765319824","0.6522728800773621","0.3485126992066701","0.33170709013938904","0.3673267364501953","0.3346596881747246","0.3144897222518921","0.3622279763221741","0.6981822401285172","0.667523980140686","0.7290534377098083"
"1356","0.3192038759589195","0.2517111301422119","0.36426636576652527","0.6547368764877319","0.62181556224823","0.6939049363136292","0.31181787451108295","0.25807687640190125","0.34616395831108093","0.32097943872213364","0.2565368711948395","0.3741103410720825","0.6758058071136475","0.5811845660209656","0.8034194707870483"
"1357","0.32055026292800903","0.28750982880592346","0.34517261385917664","0.6043619910875956","0.5786610841751099","0.6351163387298584","0.3356650471687317","0.3057127892971039","0.350713312625885","0.3223131075501442","0.2892310321331024","0.3490428328514099","0.6707663983106613","0.590465784072876","0.7116494178771973"
"1358","0.31138673424720764","0.2509727478027344","0.384490966796875","0.5784674088160197","0.5277644991874695","0.6726356148719788","0.33254685004552204","0.262768030166626","0.39026135206222534","0.3135558143258095","0.25109994411468506","0.37752407789230347","0.6272031217813492","0.522334635257721","0.7087277173995972"
"1359","0.2866838648915291","0.2687233090400696","0.30227768421173096","0.6031265656153361","0.5861809253692627","0.6317020654678345","0.29884355266888935","0.2813982367515564","0.3152782618999481","0.2907826229929924","0.278160959482193","0.3040534555912018","0.6413528621196747","0.623836100101471","0.6843418478965759"
"1360","0.33638493716716766","0.26845771074295044","0.4027049243450165","0.6582530736923218","0.53939288854599","0.7769416570663452","0.34686798850695294","0.27226096391677856","0.4167240560054779","0.3385807275772095","0.2629257142543793","0.4027225077152252","0.6961075216531754","0.5812532901763916","0.7706335783004761"
"1361","0.32202645391225815","0.28733593225479126","0.3480219542980194","0.6283849875132242","0.5821630954742432","0.6856755018234253","0.3212682406107585","0.29998910427093506","0.33533740043640137","0.32364674657583237","0.2859943211078644","0.35773035883903503","0.6764703989028931","0.5926985144615173","0.7840229272842407"
"1362","0.36659739911556244","0.3408019542694092","0.40187740325927734","0.6904173493385315","0.6540253162384033","0.7340471148490906","0.3729285995165507","0.3497706651687622","0.40639567375183105","0.36876001954078674","0.34076744318008423","0.39225679636001587","0.7394217997789383","0.6556920409202576","0.790202260017395"
"1363","0.32853205502033234","0.284687340259552","0.35085344314575195","0.6733066439628601","0.6684104204177856","0.6773689389228821","0.3384859263896942","0.29921090602874756","0.3582403063774109","0.33348898589611053","0.2934955358505249","0.36031344532966614","0.6951092779636383","0.634312629699707","0.7800173759460449"
"1364","0.3088415116071701","0.2595055401325226","0.3428845703601837","0.6016002496083578","0.5289719700813293","0.6601943373680115","0.337768812974294","0.30724990367889404","0.36327993869781494","0.3108661472797394","0.26823103427886963","0.34423911571502686","0.6325619369745255","0.6098841428756714","0.6598044037818909"
"1365","0.29056140035390854","0.20537754893302917","0.3747192919254303","0.6448589762051901","0.5355594158172607","0.7106850147247314","0.28118691841761273","0.21507425606250763","0.3802568316459656","0.2937934286892414","0.2141442596912384","0.36905670166015625","0.6410875618457794","0.49240773916244507","0.7906222939491272"
"1366","0.3304661586880684","0.22411960363388062","0.40873897075653076","0.6058868765830994","0.48793792724609375","0.6901341676712036","0.37767261266708374","0.3493170142173767","0.42023611068725586","0.3337107039988041","0.2290956825017929","0.4173242151737213","0.6879291087388992","0.555962085723877","0.8188801407814026"
"1367","0.329869769513607","0.2929023206233978","0.3489600121974945","0.6299863457679749","0.5772346258163452","0.6717525124549866","0.35674212376276654","0.34953761100769043","0.3667287230491638","0.3340591490268707","0.30510812997817993","0.34666669368743896","0.6649067401885986","0.6442241668701172","0.6810599565505981"
"1368","0.31437133252620697","0.28790050745010376","0.3354053497314453","0.6546897292137146","0.6369126439094543","0.6749060153961182","0.31321825583775836","0.2944411635398865","0.3281935453414917","0.3168077766895294","0.29278650879859924","0.34766966104507446","0.6939051896333694","0.645719587802887","0.7780396938323975"
"1369","0.2939123436808586","0.2573413848876953","0.31985241174697876","0.5879437923431396","0.5558035969734192","0.6406510472297668","0.2964731454849243","0.2746286690235138","0.30905869603157043","0.29722001403570175","0.2583826184272766","0.3303707540035248","0.6287881135940552","0.5577210187911987","0.7105699181556702"
"1370","0.3761555105447769","0.32912248373031616","0.39975452423095703","0.7126182715098063","0.6710928082466125","0.7483001351356506","0.3782141109307607","0.34293174743652344","0.4083363115787506","0.37707655131816864","0.3296473026275635","0.4058581590652466","0.7663989067077637","0.6570978164672852","0.8549671769142151"
"1371","0.34652945399284363","0.30981147289276123","0.38400399684906006","0.7057936986287435","0.6559012532234192","0.7355380058288574","0.3467823664347331","0.32434946298599243","0.39041414856910706","0.34705621749162674","0.30900752544403076","0.3843313455581665","0.7484424561262131","0.6406872868537903","0.9146447777748108"
"1372","0.3317493125796318","0.2797597050666809","0.37875983119010925","0.6146845618883768","0.5667229890823364","0.709434449672699","0.32631782690684","0.29468557238578796","0.37749066948890686","0.33731839805841446","0.2824747562408447","0.39107874035835266","0.6722358614206314","0.5784015655517578","0.804510772228241"
"1373","0.34777088463306427","0.3225284516811371","0.38773393630981445","0.6835352778434753","0.6415950655937195","0.7597008943557739","0.3586053152879079","0.3307027220726013","0.40612223744392395","0.3503149524331093","0.3285467326641083","0.3898867666721344","0.7192042768001556","0.6623278260231018","0.7789096236228943"
"1374","0.30027830600738525","0.2678542137145996","0.34004276990890503","0.6426407297452291","0.6089617013931274","0.6657450199127197","0.3043254315853119","0.2792947292327881","0.34585681557655334","0.3031131252646446","0.27245330810546875","0.3328939974308014","0.6615471541881561","0.5957770943641663","0.7378620505332947"
"1375","0.2947217747569084","0.23352420330047607","0.3266396224498749","0.6355619231859843","0.6237524747848511","0.6543287038803101","0.29303808013598126","0.24259468913078308","0.3288956880569458","0.2983787879347801","0.2417691946029663","0.3374106287956238","0.6462143659591675","0.5459620952606201","0.7407562136650085"
"1376","0.30226030573248863","0.2474336475133896","0.3505367934703827","0.5741694768269857","0.5210613012313843","0.6446946263313293","0.3208356599013011","0.26007723808288574","0.35587939620018005","0.30439889058470726","0.24471352994441986","0.3442516326904297","0.644360363483429","0.525023341178894","0.6969603300094604"
"1377","0.34838710725307465","0.32867807149887085","0.3752361536026001","0.6679558157920837","0.6433627009391785","0.6993051767349243","0.3484208285808563","0.3443359136581421","0.3511994779109955","0.35090623050928116","0.33234384655952454","0.382933109998703","0.7129862755537033","0.6710106134414673","0.7956494092941284"
"1378","0.3130078688263893","0.23829534649848938","0.3500138223171234","0.6640690763791403","0.64951491355896","0.6717656850814819","0.3125087420145671","0.250078022480011","0.3527872860431671","0.31692342460155487","0.24346217513084412","0.36246663331985474","0.6820773482322693","0.6031444668769836","0.7586900591850281"
