"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"46","0.25544821843504906","0.19516527652740479","0.38309431076049805","1.1222679316997528","1.1035774946212769","1.131253719329834","0.5024747351805369","0.4707353413105011","0.5386055111885071","0.3817257583141327","0.3125864863395691","0.5644642114639282","0.3562895357608795","0.28678491711616516","0.442376971244812"
"47","0.23322416841983795","0.19601410627365112","0.30808860063552856","1.0285988599061966","0.9902263283729553","1.0635019540786743","0.46341994404792786","0.40606018900871277","0.5446988344192505","0.3235795348882675","0.2634643316268921","0.4501343369483948","0.3155798017978668","0.26140838861465454","0.3857456147670746"
"48","0.22487979754805565","0.18783274292945862","0.2929930090904236","1.0358746647834778","1.0026719570159912","1.0775582790374756","0.4803149501482646","0.44700831174850464","0.5385998487472534","0.32155129313468933","0.2515311539173126","0.47364968061447144","0.3031717538833618","0.2388576865196228","0.37541061639785767"
"49","0.2353675626218319","0.18556523323059082","0.30466601252555847","1.099568098783493","1.084498405456543","1.1203913688659668","0.48874416947364807","0.47693905234336853","0.5123317241668701","0.3193226382136345","0.25559282302856445","0.4294811487197876","0.30330055207014084","0.24272015690803528","0.35780006647109985"
"50","0.2274000532925129","0.18657797574996948","0.3072783648967743","1.1004619300365448","1.0725572109222412","1.1236881017684937","0.4916992783546448","0.44446510076522827","0.5584021210670471","0.30258800834417343","0.23565423488616943","0.4318784177303314","0.2873541936278343","0.2224838137626648","0.3441958725452423"
"51","0.20926451683044434","0.17123004794120789","0.28828030824661255","1.0278046429157257","0.9951186180114746","1.065341591835022","0.4508899251619975","0.4388713538646698","0.46328362822532654","0.27259207144379616","0.22069352865219116","0.40025943517684937","0.2556280344724655","0.21378278732299805","0.31595346331596375"
"52","0.20691939815878868","0.17574211955070496","0.26795339584350586","1.0189386010169983","1.0054984092712402","1.039490818977356","0.4894937574863434","0.4384555220603943","0.5458755493164062","0.25944600254297256","0.21304461359977722","0.349292129278183","0.2513095885515213","0.20157143473625183","0.29658401012420654"
"53","0.2098463475704193","0.17948946356773376","0.28562048077583313","1.0277516841888428","1.0026781558990479","1.0678150653839111","0.47324193517367047","0.43237215280532837","0.4976673722267151","0.25240354239940643","0.2094307839870453","0.3237987458705902","0.24710840359330177","0.19825473427772522","0.31348827481269836"
"54","0.2048155628144741","0.18320931494235992","0.25644680857658386","0.9988523870706558","0.9494299292564392","1.0243215560913086","0.4475734233856201","0.4222263991832733","0.4692732095718384","0.24442831426858902","0.21728208661079407","0.3031175434589386","0.23647360876202583","0.20251992344856262","0.2749747335910797"
"55","0.19329488649964333","0.17368067800998688","0.23102645576000214","0.9568729996681213","0.9343738555908203","0.9783041477203369","0.45427051186561584","0.4414445757865906","0.4789990484714508","0.22457560524344444","0.20430633425712585","0.2723010182380676","0.22458083555102348","0.20471805334091187","0.24829834699630737"
"56","0.19299614056944847","0.15854871273040771","0.24141903221607208","0.9679591655731201","0.9239766597747803","0.9994574785232544","0.4486641486485799","0.4033047556877136","0.4941929578781128","0.22439708188176155","0.2058347910642624","0.24826115369796753","0.22112992033362389","0.18748478591442108","0.25656649470329285"
"57","0.1884998120367527","0.16426484286785126","0.21749648451805115","1.0150116831064224","0.9939424395561218","1.0503705739974976","0.44955875476201373","0.4120739698410034","0.4722747802734375","0.21894580870866776","0.19624440371990204","0.25412535667419434","0.2156217321753502","0.1928650140762329","0.23457041382789612"
"58","0.18761685118079185","0.1752334088087082","0.21183428168296814","0.9738703817129135","0.9459095001220703","1.0279815196990967","0.41678670048713684","0.39549586176872253","0.4362446069717407","0.21928950399160385","0.1906638741493225","0.27942904829978943","0.20994781702756882","0.18162652850151062","0.22461985051631927"
"59","0.18516860902309418","0.16483768820762634","0.222496896982193","0.9629160314798355","0.9447071552276611","1.0064626932144165","0.4333580831686656","0.41576477885246277","0.4611949324607849","0.21299830079078674","0.19867555797100067","0.24568839371204376","0.20762314274907112","0.19295530021190643","0.23478323221206665"
"60","0.16844387724995613","0.14779263734817505","0.18770191073417664","0.9685434848070145","0.941387414932251","1.002553939819336","0.407323161760966","0.38293957710266113","0.4222116768360138","0.19709398970007896","0.1723731905221939","0.22278273105621338","0.19094368442893028","0.17141970992088318","0.20545633137226105"
"61","0.2017693780362606","0.17589071393013","0.22593161463737488","1.0189330875873566","0.9930353164672852","1.0344297885894775","0.4741702576478322","0.45050761103630066","0.5020958781242371","0.22849930077791214","0.2114337980747223","0.24323207139968872","0.22742827609181404","0.199274480342865","0.2699899673461914"
"62","0.16385725140571594","0.14917519688606262","0.17884919047355652","0.9474577009677887","0.9302942752838135","0.9682203531265259","0.4073402484258016","0.36098241806030273","0.48114216327667236","0.18671834841370583","0.16612860560417175","0.21554765105247498","0.1837403066456318","0.15784212946891785","0.2097666710615158"
"63","0.17886760458350182","0.1626986414194107","0.21337440609931946","0.9445022642612457","0.9304652214050293","0.9543652534484863","0.41504545013109845","0.3778986632823944","0.4377600848674774","0.20056112110614777","0.18314291536808014","0.23269504308700562","0.19472553208470345","0.16557134687900543","0.22211460769176483"
"64","0.1752781644463539","0.14798827469348907","0.20723852515220642","0.9203369319438934","0.8812142014503479","0.9608701467514038","0.41742415229479474","0.40099090337753296","0.42721670866012573","0.19611798599362373","0.1910872608423233","0.200938880443573","0.19133270904421806","0.16777987778186798","0.217597097158432"
"65","0.16180779039859772","0.149416983127594","0.17532220482826233","0.9267404228448868","0.9073212742805481","0.9403468370437622","0.3949168026447296","0.3651150166988373","0.4391980767250061","0.18247924745082855","0.16454029083251953","0.2159668207168579","0.1793961375951767","0.15620924532413483","0.19542080163955688"
"66","0.17338284477591515","0.16407616436481476","0.18334580957889557","0.9422429352998734","0.9227596521377563","0.9711478352546692","0.4117458363374074","0.3769747018814087","0.45021453499794006","0.19426348432898521","0.15892080962657928","0.23865708708763123","0.19177016988396645","0.18013407289981842","0.21169784665107727"
"67","0.1630193628370762","0.151427760720253","0.17025616765022278","0.9250417202711105","0.9010775089263916","0.9461179971694946","0.39498528838157654","0.37028831243515015","0.42429232597351074","0.18273793905973434","0.15913616120815277","0.20985791087150574","0.1769701950252056","0.16861437261104584","0.18027138710021973"
"68","0.17451198026537895","0.14731469750404358","0.18948392570018768","0.8884109258651733","0.8723088502883911","0.9230037927627563","0.39753368496894836","0.35859018564224243","0.4464322626590729","0.1945660337805748","0.1633136123418808","0.22625616192817688","0.19060849770903587","0.1512901484966278","0.21877430379390717"
"69","0.1594889536499977","0.14442595839500427","0.18655472993850708","0.8739791065454483","0.842524528503418","0.9023016095161438","0.3865445554256439","0.3680727481842041","0.40537968277931213","0.17641249299049377","0.16624543070793152","0.1910535991191864","0.1744721233844757","0.15701338648796082","0.196467787027359"
"70","0.16967540979385376","0.15789476037025452","0.1838563084602356","0.9246795326471329","0.8900114893913269","0.9393379092216492","0.4137990077336629","0.38664954900741577","0.42802828550338745","0.18628335744142532","0.17078229784965515","0.2046472132205963","0.18316783383488655","0.17766663432121277","0.1861601024866104"
"71","0.16608871147036552","0.14610989391803741","0.19035685062408447","0.9016823619604111","0.864667534828186","0.9341307282447815","0.38849957784016925","0.3567226529121399","0.42613643407821655","0.18368418887257576","0.16074314713478088","0.20934057235717773","0.17744166776537895","0.16345016658306122","0.18910008668899536"
"72","0.1607537642121315","0.14527375996112823","0.1756453663110733","0.9007650464773178","0.8910511136054993","0.9151097536087036","0.37819697459538776","0.3685097098350525","0.3847513496875763","0.17741504311561584","0.16196615993976593","0.19643443822860718","0.17119156941771507","0.16367945075035095","0.18397344648838043"
"73","0.15619924664497375","0.1384911835193634","0.16678962111473083","0.8487577885389328","0.8053079843521118","0.8798586130142212","0.40031276146570843","0.3865262269973755","0.4154304265975952","0.17236356064677238","0.16049256920814514","0.18614493310451508","0.16879813000559807","0.15609027445316315","0.18618559837341309"
"74","0.15637702494859695","0.14998939633369446","0.16442963480949402","0.8803182542324066","0.857315182685852","0.9146900177001953","0.3743710120519002","0.3556309640407562","0.4034896194934845","0.17260954156517982","0.15104977786540985","0.2007063329219818","0.1670326478779316","0.14929981529712677","0.18212144076824188"
"75","0.15988866612315178","0.14623305201530457","0.1818889081478119","0.8116998225450516","0.7909688353538513","0.826634407043457","0.3725889027118683","0.3349074721336365","0.40428003668785095","0.17424294352531433","0.16163718700408936","0.18437990546226501","0.17200610041618347","0.146901473402977","0.19053801894187927"
"76","0.14940642938017845","0.13795390725135803","0.16407227516174316","0.8175818920135498","0.7939609289169312","0.8412092924118042","0.3863086998462677","0.3532998263835907","0.41987144947052","0.1632104404270649","0.1583823263645172","0.16909751296043396","0.16193457320332527","0.1461275815963745","0.17332077026367188"
"77","0.16035627573728561","0.14245589077472687","0.17693695425987244","0.8784334361553192","0.8691123127937317","0.8952123522758484","0.37327925364176434","0.3535509705543518","0.3942504823207855","0.1757201813161373","0.15642103552818298","0.21105976402759552","0.17175720632076263","0.14126521348953247","0.19685566425323486"
"78","0.14852848276495934","0.14043736457824707","0.15899208188056946","0.9017762988805771","0.875011146068573","0.9178924560546875","0.3747951587041219","0.35710978507995605","0.39458489418029785","0.16208693385124207","0.1528977006673813","0.17868779599666595","0.1606794372200966","0.14422428607940674","0.16866832971572876"
"79","0.14910242706537247","0.13775992393493652","0.15855000913143158","0.8338268101215363","0.7972736954689026","0.8688476085662842","0.3690409262975057","0.33696988224983215","0.3909948766231537","0.16378258541226387","0.15342232584953308","0.1723511815071106","0.1593105010688305","0.14490944147109985","0.16963152587413788"
"80","0.15386613458395004","0.14405570924282074","0.16626393795013428","0.8273795992136002","0.7954213619232178","0.8633030652999878","0.3621781567732493","0.3362542390823364","0.38918083906173706","0.16818568110466003","0.15223930776119232","0.18060220777988434","0.16398244723677635","0.1598665565252304","0.17018042504787445"
"81","0.14569606259465218","0.14169344305992126","0.15384605526924133","0.8351135104894638","0.8188184499740601","0.8630949258804321","0.34471792976061505","0.3252188265323639","0.36176109313964844","0.15931235253810883","0.14887495338916779","0.17137564718723297","0.15368084982037544","0.13643315434455872","0.16395635902881622"
"82","0.14803892746567726","0.140597403049469","0.1530039757490158","0.8065724521875381","0.788412868976593","0.8258635997772217","0.3643164038658142","0.3513071537017822","0.3815072476863861","0.1619080863893032","0.14724552631378174","0.16895872354507446","0.15717122703790665","0.14934386312961578","0.16262300312519073"
"83","0.1498677060008049","0.1377752274274826","0.16376623511314392","0.8407895267009735","0.8085389733314514","0.8761507272720337","0.3760405977567037","0.348626971244812","0.41526472568511963","0.16340213268995285","0.15766899287700653","0.17085140943527222","0.1604999303817749","0.1418980062007904","0.17446014285087585"
"84","0.14497223868966103","0.1321096122264862","0.1519831418991089","0.7488270252943039","0.7321255207061768","0.7575365304946899","0.3564833303292592","0.3403356671333313","0.37506362795829773","0.15691526606678963","0.14733941853046417","0.16521036624908447","0.15297730267047882","0.14741000533103943","0.16075435280799866"
"85","0.14848709478974342","0.14368078112602234","0.15140224993228912","0.796690046787262","0.7730020880699158","0.8104428052902222","0.36618773142496747","0.3438517451286316","0.39053666591644287","0.161530002951622","0.1444360911846161","0.1707378774881363","0.15833547711372375","0.1457330882549286","0.16670894622802734"
"86","0.14357886463403702","0.13719633221626282","0.14915749430656433","0.7776374816894531","0.7660404443740845","0.792687714099884","0.35356996456782025","0.336047500371933","0.3764425218105316","0.15396617725491524","0.1434265375137329","0.16216136515140533","0.1499660685658455","0.13809466361999512","0.15801402926445007"
"87","0.1543622761964798","0.13246721029281616","0.17819412052631378","0.7790880799293518","0.7734346389770508","0.785265326499939","0.38078728318214417","0.3442029058933258","0.4060644209384918","0.16889599338173866","0.14173391461372375","0.19544433057308197","0.1620883345603943","0.14934757351875305","0.17127810418605804"
"88","0.1497771181166172","0.12849201261997223","0.18078216910362244","0.7734641879796982","0.7691424489021301","0.7802700996398926","0.3813643455505371","0.37052229046821594","0.3931385278701782","0.16161377355456352","0.15240439772605896","0.17186349630355835","0.15894604474306107","0.14323630928993225","0.19140473008155823"
"89","0.1569354645907879","0.1392505168914795","0.17059552669525146","0.785620391368866","0.766085147857666","0.7952803373336792","0.38586005568504333","0.3643639087677002","0.42139679193496704","0.17130479216575623","0.15084683895111084","0.19324246048927307","0.16646959632635117","0.15440118312835693","0.18704253435134888"
"90","0.1540115289390087","0.1347092241048813","0.17388340830802917","0.8452557921409607","0.8384072780609131","0.8503979444503784","0.38008909424146015","0.371499240398407","0.38737383484840393","0.16749633476138115","0.15455253422260284","0.18106400966644287","0.16197273880243301","0.14638517796993256","0.18744413554668427"
"91","0.14044004306197166","0.12329433858394623","0.15092328190803528","0.7376377433538437","0.7190643548965454","0.7600470781326294","0.3427478273709615","0.31748390197753906","0.3711310625076294","0.15152880176901817","0.1444542407989502","0.1666930466890335","0.1479446031153202","0.13177639245986938","0.16335146129131317"
"92","0.13503947108983994","0.12487716972827911","0.14835354685783386","0.7032503634691238","0.6827312111854553","0.7114785313606262","0.33883947134017944","0.31972336769104004","0.3592293858528137","0.14719194918870926","0.1323239803314209","0.16096961498260498","0.14343896508216858","0.14022822678089142","0.1508036106824875"
"93","0.1453092247247696","0.1344946324825287","0.16439029574394226","0.7377960979938507","0.725029706954956","0.7481415271759033","0.3524765372276306","0.33460408449172974","0.36141645908355713","0.15782660245895386","0.15669392049312592","0.1599736362695694","0.15266017615795135","0.13728246092796326","0.17717649042606354"
"94","0.14371540769934654","0.13227173686027527","0.16184774041175842","0.7419580519199371","0.7023966312408447","0.759943425655365","0.35088564952214557","0.31784141063690186","0.37286046147346497","0.15548021346330643","0.13408982753753662","0.17509382963180542","0.1500135213136673","0.14501896500587463","0.15526852011680603"
"95","0.14300430938601494","0.12892819941043854","0.15198029577732086","0.766436979174614","0.7299813628196716","0.8157535791397095","0.36288708448410034","0.32837438583374023","0.3992311358451843","0.15565451607108116","0.1392035335302353","0.1664813756942749","0.14970511198043823","0.13996398448944092","0.16008540987968445"
"96","0.14297810941934586","0.1398455798625946","0.14940521121025085","0.7659593820571899","0.7541713714599609","0.7745538949966431","0.35249923666318256","0.3356090784072876","0.37798646092414856","0.1559819132089615","0.14165440201759338","0.16776660084724426","0.15039296448230743","0.12931667268276215","0.16229106485843658"
"97","0.1333475559949875","0.1259874403476715","0.14029906690120697","0.7227639406919479","0.6826900243759155","0.7647351026535034","0.3394416371981303","0.3297539949417114","0.3569280207157135","0.14475882798433304","0.1332106590270996","0.15202169120311737","0.14022231101989746","0.13056950271129608","0.15127865970134735"
