"Step","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"474","0.3172207772731781","0.2854898273944855","0.3374461531639099","0.31360214948654175","0.279909610748291","0.3324967622756958","0.4878810793161392","0.44689953327178955","0.5138088464736938","0.48864198476076126","0.44453880190849304","0.5154189467430115","0.3181795999407768","0.28605201840400696","0.3376113772392273"
"475","0.3037312775850296","0.27803266048431396","0.3282398581504822","0.3016161322593689","0.275080144405365","0.32755744457244873","0.47983669489622116","0.4490968585014343","0.5078936219215393","0.48043105006217957","0.45049765706062317","0.5093191266059875","0.3050558343529701","0.2780472934246063","0.33185651898384094"
"476","0.3169025555253029","0.30740123987197876","0.32451456785202026","0.31398315727710724","0.30449631810188293","0.3209312856197357","0.49036452174186707","0.4751567840576172","0.5028896331787109","0.4912175387144089","0.4772130250930786","0.5037065744400024","0.3182014748454094","0.3072102963924408","0.326279878616333"
"477","0.29058244079351425","0.2716764211654663","0.31346356868743896","0.28783001750707626","0.27168023586273193","0.3095550835132599","0.4507704824209213","0.4211534857749939","0.4808919429779053","0.4514281675219536","0.4225659668445587","0.4825114607810974","0.2916821539402008","0.2754746973514557","0.3135053813457489"
"478","0.31931567192077637","0.30020415782928467","0.3478435277938843","0.3164452388882637","0.2964128255844116","0.34776443243026733","0.5005784928798676","0.4736575484275818","0.5428887605667114","0.5013695284724236","0.47532179951667786","0.5449564456939697","0.3208479881286621","0.30048704147338867","0.3525080680847168"
"479","0.3247361108660698","0.3073955476284027","0.337166428565979","0.32209859788417816","0.3048049211502075","0.33353742957115173","0.49623066931962967","0.4713585674762726","0.5156833529472351","0.4968426674604416","0.4731425642967224","0.5134407877922058","0.32623612880706787","0.3075021207332611","0.3381890058517456"
"480","0.3010519668459892","0.293795645236969","0.306623637676239","0.2979327291250229","0.28951340913772583","0.3032488226890564","0.4894995465874672","0.4822051525115967","0.49928027391433716","0.4905557855963707","0.4807591438293457","0.501185417175293","0.3024376407265663","0.2952081561088562","0.30748361349105835"
"481","0.32587433606386185","0.3068700134754181","0.3415714204311371","0.32264045625925064","0.30535537004470825","0.3383234441280365","0.49734996259212494","0.468244731426239","0.5277906060218811","0.4980597048997879","0.4699370265007019","0.5297946929931641","0.3269815444946289","0.31009477376937866","0.34138306975364685"
"482","0.3069734647870064","0.29967066645622253","0.31577157974243164","0.3041159436106682","0.2971526086330414","0.31172290444374084","0.4800810068845749","0.469901978969574","0.49685758352279663","0.480681337416172","0.47158607840538025","0.49435728788375854","0.3081931993365288","0.3002007007598877","0.3159918785095215"
"483","0.3096388205885887","0.30011337995529175","0.3174896836280823","0.30654556304216385","0.29579874873161316","0.31686609983444214","0.48363741487264633","0.47152504324913025","0.4986194372177124","0.4845069646835327","0.4733310341835022","0.5003820657730103","0.31089041382074356","0.30126410722732544","0.3211330771446228"
"484","0.3147185295820236","0.2767896354198456","0.3409578800201416","0.3119550570845604","0.2761589288711548","0.33799371123313904","0.487602598965168","0.43045008182525635","0.5186620950698853","0.48837750405073166","0.4316633939743042","0.5210013389587402","0.31584329903125763","0.280577152967453","0.34117835760116577"
"485","0.3047851398587227","0.25654181838035583","0.3589407205581665","0.3019794747233391","0.25265011191368103","0.3549577593803406","0.47023358196020126","0.4138791263103485","0.53863126039505","0.47108791768550873","0.4121626019477844","0.540235161781311","0.3061053901910782","0.2576850652694702","0.35930120944976807"
"486","0.2953012064099312","0.2892909646034241","0.30984294414520264","0.29266439378261566","0.28571373224258423","0.30676501989364624","0.46210072189569473","0.4524819552898407","0.4725395441055298","0.46287801861763","0.45411208271980286","0.47424811124801636","0.296634241938591","0.28947117924690247","0.30980366468429565"
"487","0.2896687760949135","0.2542467713356018","0.3111104965209961","0.28646859526634216","0.2512184977531433","0.3077293038368225","0.4559885188937187","0.41663381457328796","0.4800826907157898","0.4566555321216583","0.41852396726608276","0.48143255710601807","0.29123104363679886","0.25424420833587646","0.311398446559906"
"488","0.3079894185066223","0.28639671206474304","0.33113184571266174","0.3051212355494499","0.282002329826355","0.3275528848171234","0.48434095829725266","0.45873457193374634","0.50960773229599","0.4851577654480934","0.45704662799835205","0.5110238194465637","0.30970389395952225","0.2876257598400116","0.33182984590530396"
"489","0.3061557114124298","0.2761402130126953","0.3299107551574707","0.3034568503499031","0.2716650068759918","0.327100545167923","0.47594593465328217","0.43695008754730225","0.4959121346473694","0.4764648899435997","0.4341314435005188","0.497901052236557","0.3075232207775116","0.2769518792629242","0.3296443521976471"
"490","0.32656868547201157","0.2807261049747467","0.3775899410247803","0.3237956538796425","0.27735671401023865","0.3752715587615967","0.5007561966776848","0.4326009452342987","0.5768600106239319","0.5016659796237946","0.43398943543434143","0.5795333385467529","0.32752706855535507","0.2809276282787323","0.37735575437545776"
"492","0.30586472153663635","0.2826629877090454","0.32035213708877563","0.3035302087664604","0.27922844886779785","0.32062503695487976","0.47803932428359985","0.44429811835289","0.49949559569358826","0.47869573533535004","0.4456225335597992","0.5012702345848083","0.30727438628673553","0.2830084562301636","0.32458555698394775"
"493","0.2886201813817024","0.27189359068870544","0.30422163009643555","0.28588953614234924","0.2680918276309967","0.3039919435977936","0.44832275807857513","0.4245143234729767","0.4619450569152832","0.4488818868994713","0.42224153876304626","0.463381290435791","0.28958462178707123","0.2725061774253845","0.3076068162918091"
"494","0.31734077632427216","0.29630154371261597","0.34002506732940674","0.31418275833129883","0.29331010580062866","0.33584219217300415","0.4921061471104622","0.4684106707572937","0.526468813419342","0.4925575256347656","0.4700242877006531","0.5280354022979736","0.318184033036232","0.2961343228816986","0.34019526839256287"
"495","0.313512459397316","0.29767486453056335","0.3483096659183502","0.3106922507286072","0.29776036739349365","0.34549546241760254","0.47869620472192764","0.4551895558834076","0.5220253467559814","0.4792599529027939","0.4566039443016052","0.5242465138435364","0.31484581530094147","0.30152785778045654","0.3482958674430847"
"496","0.32101524621248245","0.298318088054657","0.35579541325569153","0.31791963428258896","0.2975456714630127","0.35296371579170227","0.4866076037287712","0.45855623483657837","0.5327340960502625","0.4871636629104614","0.4601314961910248","0.5346595048904419","0.32225532084703445","0.3021440804004669","0.3556678891181946"
"497","0.3104053884744644","0.2882313132286072","0.32090023159980774","0.307751826941967","0.28374722599983215","0.3190615773200989","0.47872958332300186","0.4526621401309967","0.5001440644264221","0.47941503673791885","0.4506200850009918","0.5016747713088989","0.3116520494222641","0.28922849893569946","0.3230174779891968"
"498","0.31922169029712677","0.3024015426635742","0.34528210759162903","0.3164556995034218","0.2996966242790222","0.34470129013061523","0.487571656703949","0.46339163184165955","0.5122871994972229","0.4882633686065674","0.4651826024055481","0.514127254486084","0.3203396052122116","0.3023965060710907","0.3487635850906372"
"499","0.31164222955703735","0.3009735941886902","0.3342543840408325","0.30915601551532745","0.2977367639541626","0.3347015976905823","0.4898548349738121","0.46357202529907227","0.529267430305481","0.49058113992214203","0.4650883078575134","0.5310755968093872","0.31333521008491516","0.30123066902160645","0.3399580717086792"
"500","0.2925194576382637","0.26703184843063354","0.31984561681747437","0.28967030346393585","0.2672509551048279","0.3165818452835083","0.45614900439977646","0.4186533987522125","0.49392831325531006","0.45689607411623","0.4197198748588562","0.4962356686592102","0.29383812844753265","0.2709011137485504","0.31964313983917236"
"501","0.31563057005405426","0.2835427522659302","0.3607982397079468","0.31320688128471375","0.2810554504394531","0.35640692710876465","0.48714927583932877","0.4395328760147095","0.5450481176376343","0.4878801703453064","0.44111937284469604","0.5468490123748779","0.3168891593813896","0.28349024057388306","0.36112186312675476"
"502","0.30770738422870636","0.27867114543914795","0.3516210615634918","0.30515336990356445","0.27862438559532166","0.34852826595306396","0.4751768708229065","0.43901151418685913","0.5371239185333252","0.4759761318564415","0.4404492974281311","0.5393366813659668","0.30874526500701904","0.28207239508628845","0.35147321224212646"
"503","0.305489718914032","0.28127261996269226","0.32301077246665955","0.302713043987751","0.2784067988395691","0.31888487935066223","0.4572078511118889","0.42178043723106384","0.4771386682987213","0.45778730511665344","0.4236142635345459","0.47497791051864624","0.3063846752047539","0.28114739060401917","0.32392382621765137"
"504","0.32746733725070953","0.3020184338092804","0.3549756705760956","0.32496317476034164","0.3017338216304779","0.35095399618148804","0.5139126777648926","0.47258907556533813","0.5537766218185425","0.5146831348538399","0.474063515663147","0.5515004396438599","0.3287828117609024","0.3060286045074463","0.35611310601234436"
"505","0.3001555874943733","0.2761451005935669","0.32282519340515137","0.29728417843580246","0.2751961648464203","0.3182641267776489","0.46396124362945557","0.4300383925437927","0.4909451901912689","0.4646735042333603","0.43161866068840027","0.48877930641174316","0.30112387239933014","0.27856627106666565","0.3239060938358307"
"506","0.31445103138685226","0.2774393558502197","0.3421924412250519","0.3120120167732239","0.27503612637519836","0.34263646602630615","0.47181983292102814","0.42311394214630127","0.5073556303977966","0.4724854603409767","0.42480549216270447","0.5089166760444641","0.3158744052052498","0.27734071016311646","0.34705600142478943"
"507","0.3095273897051811","0.28777146339416504","0.3258620798587799","0.30669740587472916","0.28724905848503113","0.3212538957595825","0.47801346331834793","0.45688265562057495","0.5046015977859497","0.47842302173376083","0.458465576171875","0.5011894702911377","0.3105277568101883","0.29080909490585327","0.32659804821014404"
"508","0.298820860683918","0.28365957736968994","0.314520001411438","0.2963860258460045","0.28349852561950684","0.31145885586738586","0.4592067003250122","0.436893492937088","0.48363015055656433","0.4598929435014725","0.4381856918334961","0.4858871102333069","0.2999899685382843","0.2872518301010132","0.3143574595451355"
"509","0.3032386675477028","0.29049184918403625","0.32788723707199097","0.30014946311712265","0.2861785888671875","0.3245815932750702","0.46763257682323456","0.44960302114486694","0.5015159249305725","0.4683101549744606","0.4508911967277527","0.503773033618927","0.30439526587724686","0.2914397716522217","0.32777756452560425"
"510","0.299042172729969","0.2840825915336609","0.32300305366516113","0.29644472151994705","0.28050416707992554","0.3189244866371155","0.45597634464502335","0.4363606870174408","0.4881643056869507","0.45681799203157425","0.43782493472099304","0.48639050126075745","0.3004869818687439","0.2842422425746918","0.3239321708679199"
"511","0.3088364973664284","0.27828848361968994","0.3420180380344391","0.30654124915599823","0.27549755573272705","0.34244871139526367","0.4811239391565323","0.44897621870040894","0.5316130518913269","0.48173363506793976","0.4504522979259491","0.5332374572753906","0.31036048382520676","0.2786810100078583","0.3467806279659271"
"512","0.3195604756474495","0.3122512102127075","0.32611674070358276","0.317190445959568","0.3092813491821289","0.3235563635826111","0.494032546877861","0.47121232748031616","0.5099097490310669","0.4948396310210228","0.46914970874786377","0.5120720863342285","0.32093319296836853","0.3130228519439697","0.32795193791389465"
"513","0.308858685195446","0.29347848892211914","0.34647440910339355","0.3064749240875244","0.2905222773551941","0.3423421382904053","0.482187420129776","0.4610942602157593","0.542809247970581","0.4827106297016144","0.4625347852706909","0.5400048494338989","0.3102453351020813","0.2937892973423004","0.3477078080177307"
"514","0.2985988259315491","0.2678377628326416","0.31333696842193604","0.2958190441131592","0.26635873317718506","0.3102640211582184","0.4739386811852455","0.43974769115448","0.4923939108848572","0.4744873717427254","0.4413782060146332","0.49403488636016846","0.29947269707918167","0.2704731523990631","0.31313130259513855"
"515","0.325338676571846","0.30108028650283813","0.35805320739746094","0.32211892306804657","0.29850512742996216","0.3545837998390198","0.5001594051718712","0.46939459443092346","0.5389407873153687","0.5008268654346466","0.4712245464324951","0.5407483577728271","0.3263581022620201","0.3009398281574249","0.3581927418708801"
"516","0.3149445950984955","0.29439157247543335","0.33293139934539795","0.3123297244310379","0.29136890172958374","0.3291911482810974","0.4791755750775337","0.44993144273757935","0.4978103041648865","0.47954051941633224","0.4515214264392853","0.4993988275527954","0.3160867691040039","0.29418349266052246","0.3331773281097412"
"517","0.31810005754232407","0.30803802609443665","0.3255491256713867","0.3154291957616806","0.30544376373291016","0.32417500019073486","0.4784604609012604","0.4705323576927185","0.48672765493392944","0.4790572375059128","0.47209542989730835","0.48801344633102417","0.31905536353588104","0.30785322189331055","0.32870376110076904"
"518","0.31187523156404495","0.26730719208717346","0.3681987226009369","0.3093518540263176","0.2634323239326477","0.3651825487613678","0.4702048823237419","0.41524991393089294","0.5435148477554321","0.471078060567379","0.413858026266098","0.5455169677734375","0.3131723925471306","0.26831889152526855","0.3678918182849884"
"519","0.3083394840359688","0.27422383427619934","0.3313677906990051","0.30600810050964355","0.2701728940010071","0.32882410287857056","0.46613235771656036","0.42644810676574707","0.506924569606781","0.4670507162809372","0.4254564940929413","0.5090040564537048","0.3094964399933815","0.2750207483768463","0.33119145035743713"
"520","0.2995003014802933","0.2750757932662964","0.3311740756034851","0.2970215007662773","0.2727532386779785","0.3279910385608673","0.45200278609991074","0.42518526315689087","0.4908435344696045","0.45256457477808","0.42461279034614563","0.4923138916492462","0.30030032992362976","0.27492502331733704","0.3312377333641052"
"521","0.31152676045894623","0.2865101099014282","0.3385468125343323","0.3090790808200836","0.2867810130119324","0.3355526030063629","0.4635097607970238","0.4317649006843567","0.4955165982246399","0.4641190841794014","0.4329720139503479","0.4957354664802551","0.3126550763845444","0.289680540561676","0.3384045958518982"
"522","0.3218611180782318","0.3098970651626587","0.33971071243286133","0.31948669999837875","0.3063547611236572","0.33675557374954224","0.4923478364944458","0.4701457619667053","0.5198653340339661","0.4931717589497566","0.4684504568576813","0.521833598613739","0.32322631776332855","0.31102272868156433","0.3397555351257324"
"523","0.29807136952877045","0.294239342212677","0.3058934211730957","0.2957761362195015","0.2921208441257477","0.30201220512390137","0.4546709582209587","0.44479531049728394","0.4635147154331207","0.455287866294384","0.4464433789253235","0.46471792459487915","0.2992587015032768","0.293964684009552","0.30609726905822754"
"524","0.31361059844493866","0.3013540208339691","0.32959747314453125","0.31107376515865326","0.29802030324935913","0.3252134621143341","0.4723057448863983","0.45036014914512634","0.5031236410140991","0.4728921428322792","0.45172104239463806","0.5004643797874451","0.31494879722595215","0.30165815353393555","0.3305785655975342"
"525","0.2807861194014549","0.27132448554039","0.28781619668006897","0.27885545790195465","0.26971039175987244","0.285517156124115","0.4402713030576706","0.4287407696247101","0.45112091302871704","0.44094499200582504","0.4306013584136963","0.45261257886886597","0.2818026542663574","0.27143576741218567","0.2881457805633545"
"526","0.30302366614341736","0.2694438695907593","0.32267332077026367","0.30030351132154465","0.26955386996269226","0.3184710443019867","0.463510625064373","0.4221600890159607","0.4928722083568573","0.4641355946660042","0.4236242175102234","0.4941853880882263","0.3040833920240402","0.27256089448928833","0.32290732860565186"
"527","0.2950933948159218","0.2695944905281067","0.3177283704280853","0.29272596538066864","0.26868492364883423","0.31545454263687134","0.46024779975414276","0.4304463565349579","0.48041749000549316","0.4609030932188034","0.4318850040435791","0.4824722409248352","0.2961956784129143","0.2727959156036377","0.3177010416984558"
"528","0.3245355933904648","0.30227500200271606","0.3669150769710541","0.3218182697892189","0.29909342527389526","0.36307042837142944","0.495263934135437","0.4568489193916321","0.5666778683662415","0.4960694909095764","0.4588122069835663","0.5685628652572632","0.3258156180381775","0.3022858798503876","0.3675180673599243"
"529","0.3148789629340172","0.2953139543533325","0.347561240196228","0.312842458486557","0.29202431440353394","0.3446601927280426","0.48667702823877335","0.45952078700065613","0.5305777788162231","0.487297885119915","0.4569379985332489","0.5321663618087769","0.316234327852726","0.2960513234138489","0.3476627469062805"
"530","0.2955402210354805","0.28545746207237244","0.30449461936950684","0.29306598007678986","0.2822068929672241","0.3015739321708679","0.44823207706213","0.44221192598342896","0.46268340945243835","0.44864383339881897","0.44329842925071716","0.4641502797603607","0.296663261950016","0.2864719033241272","0.3045283257961273"
"531","0.30599281191825867","0.28576281666755676","0.3359796106815338","0.303077757358551","0.28216370940208435","0.3317743241786957","0.46728698909282684","0.43198028206825256","0.5116668343544006","0.4677045866847038","0.43354493379592896","0.5088887214660645","0.30716098845005035","0.28579720854759216","0.3369429111480713"
"532","0.3154325410723686","0.29918384552001953","0.3275925815105438","0.3123790994286537","0.297527551651001","0.32470405101776123","0.46709032356739044","0.4504956305027008","0.4783070385456085","0.46740735322237015","0.4518502950668335","0.47967609763145447","0.3164267912507057","0.30187007784843445","0.327806293964386"
"533","0.3053082004189491","0.28265514969825745","0.3342021703720093","0.3029783219099045","0.28335440158843994","0.3302263617515564","0.4520810395479202","0.42831528186798096","0.4865897595882416","0.4527173712849617","0.42960023880004883","0.4847894310951233","0.30640679597854614","0.2865418791770935","0.334656685590744"
"534","0.307408906519413","0.27524518966674805","0.36676642298698425","0.30489303171634674","0.27372294664382935","0.3628939092159271","0.47047215700149536","0.4287232756614685","0.5559312701225281","0.4710250124335289","0.4302684962749481","0.553023099899292","0.30829180032014847","0.27760031819343567","0.36762362718582153"
"535","0.2898194342851639","0.2798094153404236","0.3003954291343689","0.2872067242860794","0.2764896750450134","0.2962154448032379","0.45039942115545273","0.44122931361198425","0.4727422595024109","0.4506937116384506","0.4428567588329315","0.4695696234703064","0.290822871029377","0.27998775243759155","0.30152207612991333"
"536","0.3181561604142189","0.301507830619812","0.33970320224761963","0.3156037777662277","0.2983414828777313","0.3355485200881958","0.4832843616604805","0.45151031017303467","0.516902506351471","0.4840351939201355","0.4528430700302124","0.5147274732589722","0.31935518234968185","0.3013550639152527","0.34070825576782227"
"537","0.31785980612039566","0.28718915581703186","0.35083311796188354","0.3154066428542137","0.2846042513847351","0.34786084294319153","0.4765157103538513","0.43842875957489014","0.5091171264648438","0.47743145376443863","0.4399891793727875","0.5108266472816467","0.3190027326345444","0.28727641701698303","0.3506124019622803"
"538","0.32894986867904663","0.31325846910476685","0.3616400957107544","0.3262125179171562","0.31167370080947876","0.3588109612464905","0.4912731945514679","0.471407413482666","0.5224177837371826","0.4921146109700203","0.47284722328186035","0.5244179368019104","0.32967090606689453","0.31572073698043823","0.36155739426612854"
"539","0.30275117605924606","0.28709790110588074","0.31517887115478516","0.3004811704158783","0.28483352065086365","0.3126847445964813","0.46405835449695587","0.44680649042129517","0.47836077213287354","0.4646824970841408","0.4484449028968811","0.4797903895378113","0.30368975549936295","0.287014901638031","0.31537920236587524"
"540","0.32563968002796173","0.2858305275440216","0.3557027578353882","0.3236750215291977","0.28310438990592957","0.35566461086273193","0.49344003945589066","0.4470960795879364","0.5401137471199036","0.4940623417496681","0.4485912322998047","0.541875422000885","0.3268785923719406","0.28599435091018677","0.3599661588668823"
"541","0.313696525990963","0.2792097330093384","0.33425411581993103","0.3114617094397545","0.2752644121646881","0.331320583820343","0.4780673161149025","0.4361291527748108","0.5170670747756958","0.4789721965789795","0.4348200261592865","0.5188230276107788","0.3148585185408592","0.2797975540161133","0.3347572088241577"
"542","0.3117772787809372","0.26850202679634094","0.3544662594795227","0.30964815616607666","0.2684265971183777","0.350933313369751","0.4773392602801323","0.43375030159950256","0.5333718061447144","0.4776850640773773","0.43537387251853943","0.5302038788795471","0.3128666579723358","0.27201369404792786","0.3552974760532379"
"543","0.32817213982343674","0.31325769424438477","0.34198683500289917","0.3258488103747368","0.3094537854194641","0.34204524755477905","0.5063636973500252","0.48425695300102234","0.5235465168952942","0.5069334805011749","0.48179566860198975","0.5252078771591187","0.32949455827474594","0.3144572079181671","0.345805287361145"
"544","0.3092867359519005","0.2956201434135437","0.3197467625141144","0.3070048987865448","0.29180946946144104","0.3200328052043915","0.46627456694841385","0.44699591398239136","0.4893217086791992","0.4670005291700363","0.44525426626205444","0.49110347032546997","0.3104301989078522","0.2963100075721741","0.3234989643096924"
"545","0.3205239847302437","0.3064311742782593","0.33005037903785706","0.31800200045108795","0.30569392442703247","0.3277057111263275","0.48029467463493347","0.4584360122680664","0.501727283000946","0.4810938984155655","0.4599457383155823","0.5033825635910034","0.3212829902768135","0.30913275480270386","0.3296527564525604"
"546","0.2890084311366081","0.2588822841644287","0.3326815366744995","0.28649524599313736","0.25792616605758667","0.33008256554603577","0.4377969279885292","0.40531885623931885","0.4875412881374359","0.43830642104148865","0.406734824180603","0.4893038868904114","0.2896777540445328","0.2609959542751312","0.3324693441390991"
"547","0.3076734021306038","0.282306432723999","0.32273900508880615","0.30540885776281357","0.2798353135585785","0.3197639584541321","0.4733898192644119","0.4446837306022644","0.4948926568031311","0.4740155264735222","0.4460822641849518","0.49660271406173706","0.30878957360982895","0.28256112337112427","0.32271814346313477"
"548","0.3133133202791214","0.2944576144218445","0.3361629843711853","0.31057417392730713","0.29210135340690613","0.3315325379371643","0.48295819014310837","0.45515376329421997","0.5079618692398071","0.4834642931818962","0.4566514194011688","0.5054061412811279","0.31416624784469604","0.2943817377090454","0.33686256408691406"
"549","0.30845995992422104","0.2843499779701233","0.3311189115047455","0.3069138303399086","0.281425416469574","0.3340902328491211","0.4855077415704727","0.46255671977996826","0.5276010036468506","0.48629865050315857","0.4646844267845154","0.5292636156082153","0.3107343316078186","0.28460270166397095","0.33867496252059937"
"550","0.3150920793414116","0.30527326464653015","0.3269221782684326","0.31278176605701447","0.3023607134819031","0.3225729465484619","0.48960890620946884","0.47324705123901367","0.5078465342521667","0.49017859995365143","0.4749518036842346","0.5055232048034668","0.3166070058941841","0.3051620125770569","0.3280739486217499"
"551","0.32444654405117035","0.2933866083621979","0.3424980640411377","0.32278305292129517","0.2892342209815979","0.3396872878074646","0.493182897567749","0.45208895206451416","0.51593416929245","0.49385998398065567","0.4503333866596222","0.5172592401504517","0.32661009579896927","0.29431119561195374","0.3434731960296631"
"552","0.3344646394252777","0.300894170999527","0.41792216897010803","0.33270933479070663","0.29697906970977783","0.4212453365325928","0.5130141749978065","0.4597184658050537","0.6288416385650635","0.5136140137910843","0.4609537720680237","0.6311875581741333","0.33665966242551804","0.3010251522064209","0.425780326128006"
"553","0.2902655079960823","0.27498310804367065","0.3044396638870239","0.28841599076986313","0.271562784910202","0.301826149225235","0.45022910088300705","0.42394641041755676","0.46878933906555176","0.4508221074938774","0.4214414954185486","0.47049587965011597","0.2918485924601555","0.27624115347862244","0.3042859137058258"
"554","0.31542204320430756","0.2850010395050049","0.3275315761566162","0.3128776028752327","0.28554612398147583","0.32457438111305237","0.4757351875305176","0.4350740909576416","0.49668705463409424","0.47633853554725647","0.4364222288131714","0.4987529516220093","0.3169645667076111","0.28996577858924866","0.3272383213043213"
"555","0.290946789085865","0.2565333843231201","0.31021490693092346","0.2887820228934288","0.2581901550292969","0.3056889474391937","0.4525201991200447","0.4164320230484009","0.4807429313659668","0.45303725451231003","0.41763395071029663","0.4786618649959564","0.2929042801260948","0.26266607642173767","0.3114114999771118"
"556","0.3216787278652191","0.29194745421409607","0.3413231074810028","0.31959328055381775","0.2876961827278137","0.33906278014183044","0.4915671572089195","0.46641939878463745","0.5152871012687683","0.4920744076371193","0.46394139528274536","0.516685962677002","0.3235836401581764","0.2932046055793762","0.34365618228912354"
"557","0.3086933195590973","0.2801514267921448","0.35067319869995117","0.3070478066802025","0.2787548005580902","0.3484675884246826","0.4629034698009491","0.40913107991218567","0.5305429697036743","0.4642274081707001","0.41045427322387695","0.5347121953964233","0.3104010224342346","0.2800792455673218","0.3514567017555237"
"558","0.3175426051020622","0.259211927652359","0.3736012279987335","0.31514159590005875","0.2593896985054016","0.3694750666618347","0.47415513545274734","0.39642882347106934","0.5618724226951599","0.4742323309183121","0.3974350094795227","0.5582736730575562","0.3188450112938881","0.2627885937690735","0.3750894069671631"
"559","0.28802113234996796","0.2656627297401428","0.3085203170776367","0.28634974360466003","0.2661255896091461","0.306318461894989","0.43244273215532303","0.41541093587875366","0.4565540552139282","0.4330066815018654","0.4163875877857208","0.45774948596954346","0.2892979085445404","0.26940497756004333","0.3092097043991089"
"560","0.31864070147275925","0.3090561032295227","0.3348137438297272","0.31666240841150284","0.305434912443161","0.3323405385017395","0.48851674795150757","0.46856987476348877","0.5277731418609619","0.48927976936101913","0.46666455268859863","0.5294915437698364","0.32028625160455704","0.3101964592933655","0.33555805683135986"
"561","0.3110027238726616","0.2942124903202057","0.33642011880874634","0.3084718883037567","0.2919727563858032","0.3365776538848877","0.4587637782096863","0.4373004734516144","0.487483948469162","0.4594986364245415","0.4391389787197113","0.48868924379348755","0.3124089986085892","0.29402852058410645","0.3409181237220764"
"562","0.3051842525601387","0.2914949059486389","0.31243211030960083","0.30322542041540146","0.2922836244106293","0.3086072504520416","0.465557724237442","0.4493716061115265","0.4732859134674072","0.4662920981645584","0.4506661295890808","0.47171658277511597","0.30681461095809937","0.2964588403701782","0.3134599030017853"
"563","0.3046025484800339","0.2814105749130249","0.33251938223838806","0.30295100808143616","0.2795465588569641","0.3351036310195923","0.47869619727134705","0.44583660364151","0.5251303911209106","0.47933124750852585","0.4472365975379944","0.5267704725265503","0.3065694123506546","0.28213340044021606","0.3389454483985901"
"564","0.3014662265777588","0.2923385500907898","0.3119000494480133","0.29997970908880234","0.2922466993331909","0.31035587191581726","0.45996125042438507","0.4482305645942688","0.47600144147872925","0.460704006254673","0.4496577978134155","0.4779578447341919","0.30285366624593735","0.29515400528907776","0.31180036067962646"
"565","0.31234752386808395","0.29263511300086975","0.3281416893005371","0.3108477294445038","0.2891392111778259","0.32631272077560425","0.47007565945386887","0.4411199688911438","0.485307902097702","0.47060947865247726","0.43881532549858093","0.48662838339805603","0.31392111629247665","0.2938394546508789","0.32908105850219727"
"566","0.29189158231019974","0.2639891505241394","0.3212622404098511","0.28962288051843643","0.2601901590824127","0.32196128368377686","0.4519486725330353","0.417659193277359","0.5031394362449646","0.4525955021381378","0.41544926166534424","0.504930317401886","0.29365917295217514","0.2650722563266754","0.32688403129577637"
"567","0.28477735072374344","0.2631341814994812","0.29794397950172424","0.2825527638196945","0.260727196931839","0.2949431538581848","0.4381657689809799","0.41637498140335083","0.45389485359191895","0.43880966305732727","0.41842299699783325","0.45547837018966675","0.2859988957643509","0.26298484206199646","0.2985648810863495"
"568","0.30600520968437195","0.2918773889541626","0.3228195905685425","0.3040519952774048","0.29282137751579285","0.32049140334129333","0.4568732976913452","0.4401306211948395","0.4731577932834625","0.45748575031757355","0.44145235419273376","0.474896103143692","0.30737560987472534","0.29613539576530457","0.3225690424442291"
"569","0.2915440648794174","0.2769193649291992","0.3109547197818756","0.2894843816757202","0.27373817563056946","0.31242799758911133","0.4586571007966995","0.44143760204315186","0.4927856922149658","0.4593208059668541","0.44265609979629517","0.4942672848701477","0.2934214398264885","0.27746936678886414","0.3165075182914734"
"570","0.3246838077902794","0.3061050772666931","0.3490504324436188","0.3229675590991974","0.30395615100860596","0.3467155992984772","0.49395759403705597","0.47228407859802246","0.5317177772521973","0.4946110174059868","0.47429755330085754","0.5331557989120483","0.3263922482728958","0.3057252764701843","0.3497384786605835"
"571","0.31418900936841965","0.2889334559440613","0.342029333114624","0.3122459948062897","0.286207377910614","0.343320369720459","0.4734749272465706","0.4438546597957611","0.5074427127838135","0.4740431532263756","0.44540369510650635","0.5088986158370972","0.31565042585134506","0.2888759970664978","0.3463822901248932"
"572","0.298562616109848","0.27646857500076294","0.31683939695358276","0.2967832237482071","0.2729000151157379","0.31449025869369507","0.46252065896987915","0.4390924870967865","0.48227354884147644","0.4631669744849205","0.4370025396347046","0.48374900221824646","0.3001025393605232","0.2772713899612427","0.3166577219963074"
"573","0.32020454853773117","0.2999616265296936","0.3476758897304535","0.31852152943611145","0.29691851139068604","0.3455885648727417","0.47121599316596985","0.43838128447532654","0.5063402652740479","0.47169847041368484","0.4396003782749176","0.5080608129501343","0.32189955562353134","0.300393283367157","0.3475244343280792"
