"Step","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"27","1.5854565799236298","1.5435407161712646","1.620041012763977","0.35110095143318176","0.3252559304237366","0.3916982412338257","0.44009554386138916","0.4100498557090759","0.4802277684211731","1.1768668293952942","1.1079202890396118","1.2603871822357178","0.4401707425713539","0.4098542332649231","0.4788230061531067"
"28","1.5512323379516602","1.5150902271270752","1.5907585620880127","0.32896018773317337","0.2919376790523529","0.36716216802597046","0.41174084693193436","0.3714638352394104","0.4585430920124054","1.1033667922019958","1.0714503526687622","1.1368954181671143","0.411322683095932","0.3723445236682892","0.45895999670028687"
"29","1.6282051503658295","1.5849101543426514","1.651785969734192","0.33108705282211304","0.3119906485080719","0.35809895396232605","0.4064359739422798","0.38377735018730164","0.4322715401649475","1.0989182591438293","0.9984575510025024","1.1630910634994507","0.4064224660396576","0.384076863527298","0.4316069781780243"
"30","1.5488388240337372","1.519115924835205","1.5790631771087646","0.33162862062454224","0.31585758924484253","0.35729360580444336","0.4015178084373474","0.3845164179801941","0.4310619831085205","1.0429598689079285","0.9817476272583008","1.1384735107421875","0.40173952281475067","0.38439929485321045","0.4302755892276764"
"31","1.5020113289356232","1.4755384922027588","1.5219850540161133","0.3328256905078888","0.3043258488178253","0.35772719979286194","0.40525536984205246","0.381807804107666","0.43051737546920776","1.0021754801273346","0.9534335136413574","1.0737333297729492","0.4051719084382057","0.38159099221229553","0.4312047064304352"
"32","1.5096924006938934","1.48909330368042","1.5359517335891724","0.33597807586193085","0.32084494829177856","0.3449395000934601","0.4073433205485344","0.388286292552948","0.4180504083633423","0.9855639785528183","0.9506590366363525","1.0269579887390137","0.4073950722813606","0.3875332772731781","0.41994336247444153"
"33","1.5275949537754059","1.5024913549423218","1.5666162967681885","0.34445371478796005","0.3346938192844391","0.36389368772506714","0.41446855664253235","0.40316006541252136","0.43219929933547974","0.9785221815109253","0.925887942314148","1.0290635824203491","0.4148932173848152","0.40455949306488037","0.43258529901504517"
"34","1.496514469385147","1.4586420059204102","1.5313371419906616","0.33264514803886414","0.32000982761383057","0.3486294448375702","0.39665545523166656","0.3842907249927521","0.414409875869751","0.935051441192627","0.8730305433273315","1.0101985931396484","0.39695094525814056","0.3854658305644989","0.4148389399051666"
"35","1.5172650516033173","1.4843446016311646","1.5760583877563477","0.33871401101350784","0.31959158182144165","0.3691575527191162","0.40235188603401184","0.3801623582839966","0.43714815378189087","0.9125779420137405","0.8624342679977417","0.9554338455200195","0.4027809724211693","0.3804700970649719","0.437836229801178"
"36","1.4892500638961792","1.4279117584228516","1.5545371770858765","0.332661397755146","0.28505778312683105","0.38761916756629944","0.39287080615758896","0.3402133584022522","0.4529687464237213","0.8914648294448853","0.8405717015266418","0.9588347673416138","0.39250294119119644","0.3403109312057495","0.45353442430496216"
"37","1.5061372220516205","1.4974541664123535","1.5217869281768799","0.3472830802202225","0.31960994005203247","0.3669913113117218","0.41270292550325394","0.3879605531692505","0.4312039315700531","0.8847104609012604","0.8340737819671631","0.9642481803894043","0.41232361644506454","0.3880782723426819","0.43166565895080566"
"38","1.462075024843216","1.4513334035873413","1.471444010734558","0.34080870449543","0.3292178809642792","0.35624533891677856","0.40194590389728546","0.3927704393863678","0.4153785705566406","0.8590690940618515","0.8141365051269531","0.9053754806518555","0.4019179940223694","0.39231985807418823","0.41558486223220825"
"39","1.3812855184078217","1.3542296886444092","1.440049171447754","0.31672220677137375","0.29613253474235535","0.3430161476135254","0.3723258376121521","0.3534533381462097","0.4004104435443878","0.8028005361557007","0.753230094909668","0.8489365577697754","0.3721415400505066","0.35281866788864136","0.4002152383327484"
"40","1.4060843288898468","1.368661880493164","1.4247437715530396","0.33667946606874466","0.307675302028656","0.36003032326698303","0.39148150384426117","0.3641713261604309","0.41112029552459717","0.8246511518955231","0.7926866412162781","0.8928350806236267","0.39073368161916733","0.3646199405193329","0.41076743602752686"
"41","1.444966346025467","1.3949685096740723","1.4878754615783691","0.349903866648674","0.3174348473548889","0.3826030492782593","0.4026537910103798","0.3676128387451172","0.43494391441345215","0.8165035247802734","0.7807183861732483","0.8704033493995667","0.4027101397514343","0.3672618269920349","0.4363086521625519"
"42","1.4049143195152283","1.3693220615386963","1.4548945426940918","0.321715272963047","0.3013906478881836","0.3576342761516571","0.37002620846033096","0.3482440114021301","0.4059494733810425","0.7590482085943222","0.7102963924407959","0.8131952881813049","0.37006890773773193","0.34856081008911133","0.4059686064720154"
"43","1.4144753515720367","1.391650676727295","1.430230736732483","0.33663055300712585","0.32305413484573364","0.3507646918296814","0.3871452659368515","0.37113285064697266","0.4045020043849945","0.765097588300705","0.709394633769989","0.8029423952102661","0.38713613897562027","0.3713618516921997","0.4042545557022095"
"44","1.3850489258766174","1.3692171573638916","1.4071340560913086","0.3105205073952675","0.3001067042350769","0.3186032474040985","0.3593643605709076","0.35218364000320435","0.3655521869659424","0.723381295800209","0.6968948841094971","0.7517002820968628","0.3594869077205658","0.3527963161468506","0.3658265471458435"
"45","1.3886863589286804","1.3180782794952393","1.4846408367156982","0.32912715524435043","0.29522281885147095","0.3608781695365906","0.3772515282034874","0.3376075327396393","0.4122619926929474","0.7448977082967758","0.6566165685653687","0.8119795322418213","0.3773711249232292","0.3370823264122009","0.41166484355926514"
"46","1.4247649610042572","1.3939740657806396","1.4620673656463623","0.3275473788380623","0.3141082525253296","0.3435434103012085","0.3770962879061699","0.3615555465221405","0.40111881494522095","0.7368487566709518","0.6933237910270691","0.7551357746124268","0.37672509253025055","0.3606487512588501","0.4006546139717102"
"47","1.3637059926986694","1.3213138580322266","1.4083387851715088","0.31440475583076477","0.29175615310668945","0.34004753828048706","0.35868675261735916","0.3355446755886078","0.38755321502685547","0.7019494324922562","0.6378071308135986","0.7810786962509155","0.35877762734889984","0.335639089345932","0.38671669363975525"
"48","1.3134969770908356","1.2849655151367188","1.3500405550003052","0.31605421006679535","0.3090229630470276","0.32079750299453735","0.35929882526397705","0.35484257340431213","0.36279723048210144","0.688055083155632","0.6470600366592407","0.7387871146202087","0.3588825762271881","0.3539430499076843","0.3632458448410034"
"49","1.3776608109474182","1.322325587272644","1.4239373207092285","0.31136710941791534","0.2782638669013977","0.3422556221485138","0.35562265664339066","0.323225200176239","0.38810351490974426","0.678240954875946","0.6212897300720215","0.7598190903663635","0.35600805282592773","0.3234972655773163","0.3878272473812103"
"50","1.410277932882309","1.3380025625228882","1.4576356410980225","0.3336693048477173","0.28502678871154785","0.3658808469772339","0.3792633041739464","0.3246542513370514","0.4192422032356262","0.7261157929897308","0.6246716976165771","0.7997598648071289","0.3786531239748001","0.32243451476097107","0.4196053445339203"
"51","1.252484768629074","1.222701072692871","1.271433711051941","0.31717468798160553","0.3056953549385071","0.3298807740211487","0.35903356224298477","0.3470630645751953","0.3760846257209778","0.666626825928688","0.6298183798789978","0.7192245721817017","0.3582865372300148","0.34643107652664185","0.3753443956375122"
"52","1.3066187798976898","1.2717952728271484","1.3404769897460938","0.32684753835201263","0.31394630670547485","0.35371100902557373","0.3715752959251404","0.3590349555015564","0.3978423476219177","0.6962414681911469","0.6540427207946777","0.7179248332977295","0.37157195806503296","0.3580211102962494","0.3976530134677887"
"53","1.306247353553772","1.2717101573944092","1.3536229133605957","0.305318146944046","0.2850840091705322","0.32494306564331055","0.344998300075531","0.3224985599517822","0.3680418133735657","0.6587986946105957","0.6197128891944885","0.6918878555297852","0.34483160823583603","0.32269740104675293","0.3677717447280884"
"54","1.3344595730304718","1.2478680610656738","1.379542350769043","0.3486270383000374","0.31082385778427124","0.37050336599349976","0.3914228081703186","0.3509830832481384","0.4170072674751282","0.6957522481679916","0.6085047125816345","0.7602536082267761","0.39094193279743195","0.34880319237709045","0.41635003685951233"
"55","1.2945431470870972","1.2189927101135254","1.3356362581253052","0.3416450247168541","0.29133790731430054","0.36438703536987305","0.3833048418164253","0.33029380440711975","0.4061906337738037","0.698215901851654","0.6008262634277344","0.75996994972229","0.38353827595710754","0.3296426832675934","0.407338410615921"
"56","1.226079136133194","1.194746494293213","1.2576899528503418","0.32997848838567734","0.30879491567611694","0.3488495945930481","0.37091540545225143","0.3519250154495239","0.39492255449295044","0.6742377281188965","0.6210058331489563","0.746518611907959","0.3707856684923172","0.3502941131591797","0.3957400619983673"
"57","1.2545326054096222","1.2105926275253296","1.3177306652069092","0.3123474046587944","0.27485471963882446","0.3521481156349182","0.3500395640730858","0.31424593925476074","0.38759222626686096","0.6534755676984787","0.5796511173248291","0.7086681127548218","0.3493530973792076","0.31208181381225586","0.3881908357143402"
"58","1.2698912620544434","1.2383668422698975","1.3002033233642578","0.3267975002527237","0.29878151416778564","0.34823402762413025","0.3659437969326973","0.3357144594192505","0.3871280252933502","0.6585767716169357","0.605259895324707","0.6962279677391052","0.3659573942422867","0.33640390634536743","0.386304646730423"
"59","1.2471381723880768","1.2319941520690918","1.265298843383789","0.3400231823325157","0.318698912858963","0.35796600580215454","0.37736887484788895","0.3539372682571411","0.3926457166671753","0.6747062057256699","0.6532561779022217","0.6920108795166016","0.37746722996234894","0.35456758737564087","0.39257293939590454"
"60","1.2213074564933777","1.204223394393921","1.2493512630462646","0.3048732802271843","0.28570109605789185","0.3216348886489868","0.3416464254260063","0.3165053725242615","0.361290842294693","0.6106874197721481","0.5775144100189209","0.6466096043586731","0.3415752053260803","0.31789249181747437","0.36080437898635864"
"61","1.2471341788768768","1.2007131576538086","1.2907288074493408","0.3057807460427284","0.26669076085090637","0.3468123972415924","0.3429590165615082","0.3079356551170349","0.3844701647758484","0.6301038861274719","0.566999077796936","0.6642218232154846","0.34242863208055496","0.30759143829345703","0.3832496404647827"
"62","1.2182027995586395","1.167560338973999","1.2597954273223877","0.3096166029572487","0.28559762239456177","0.3325372636318207","0.3471555635333061","0.3236355781555176","0.3735235333442688","0.6119560748338699","0.5535876750946045","0.6681661009788513","0.347036175429821","0.32297295331954956","0.37329909205436707"
"63","1.2430492341518402","1.221649169921875","1.2585541009902954","0.3407265320420265","0.3348146080970764","0.34958797693252563","0.3788136839866638","0.37196648120880127","0.39151066541671753","0.6579465419054031","0.6468719244003296","0.6789450645446777","0.3788467049598694","0.3728758692741394","0.3909474015235901"
"64","1.1774269938468933","1.144643783569336","1.2047386169433594","0.3149687126278877","0.28190621733665466","0.3511689603328705","0.3516577035188675","0.31549811363220215","0.3931441307067871","0.614114835858345","0.5687864422798157","0.6939921379089355","0.35135047882795334","0.3154310882091522","0.39347928762435913"
"65","1.2299773395061493","1.20472252368927","1.2509660720825195","0.3266652077436447","0.3048335909843445","0.36790573596954346","0.36169929057359695","0.33890026807785034","0.4048160910606384","0.619673565030098","0.5699362754821777","0.6571222543716431","0.3611402288079262","0.3386428952217102","0.4032759964466095"
"66","1.2402957379817963","1.215874433517456","1.2827422618865967","0.3421648293733597","0.3236568570137024","0.35629186034202576","0.37701720744371414","0.3538725674152374","0.3886951208114624","0.6474799513816833","0.614058256149292","0.6835956573486328","0.37703004479408264","0.3542555272579193","0.3890039324760437"
"67","1.165906012058258","1.1564149856567383","1.1840310096740723","0.31074158847332","0.3017411530017853","0.32211074233055115","0.3441571891307831","0.3358056843280792","0.35362550616264343","0.5965414345264435","0.5619935393333435","0.6205452084541321","0.3440561294555664","0.3360773026943207","0.3526396155357361"
"68","1.179504245519638","1.166351318359375","1.1976983547210693","0.3267083168029785","0.3180171251296997","0.3385922908782959","0.3594868779182434","0.35334059596061707","0.3693958818912506","0.6134968101978302","0.5892516374588013","0.6435860395431519","0.35911212116479874","0.3523273169994354","0.36920320987701416"
"69","1.122860997915268","1.074012041091919","1.171410322189331","0.3086596503853798","0.27267491817474365","0.3510645031929016","0.34047582745552063","0.3063822388648987","0.38098517060279846","0.5730860680341721","0.5188190937042236","0.6142904162406921","0.3409123122692108","0.3066171407699585","0.3827875554561615"
"70","1.1792043447494507","1.167080283164978","1.201733946800232","0.32457707077264786","0.30664125084877014","0.33846136927604675","0.357780359685421","0.3382440209388733","0.3716702461242676","0.6059060543775558","0.5812938213348389","0.6487250328063965","0.3572312518954277","0.3379555344581604","0.37131375074386597"
"71","1.1871599853038788","1.134359359741211","1.2979331016540527","0.3314335569739342","0.304038941860199","0.38747984170913696","0.3649336025118828","0.33800187706947327","0.42173340916633606","0.6021955609321594","0.5545922517776489","0.6988749504089355","0.3646220713853836","0.3375747799873352","0.42186424136161804"
"72","1.1883078217506409","1.1715275049209595","1.2182599306106567","0.321724571287632","0.29843977093696594","0.33648622035980225","0.35423793643713","0.3319453299045563","0.36788666248321533","0.5873173326253891","0.5595616102218628","0.6086859703063965","0.3536040112376213","0.3320014774799347","0.36783525347709656"
"73","1.0995364487171173","1.0506373643875122","1.1419427394866943","0.30466803163290024","0.2750919759273529","0.3328337073326111","0.3355528265237808","0.3081153631210327","0.36705780029296875","0.576220914721489","0.5261422395706177","0.6329061388969421","0.33510369062423706","0.30653116106987","0.36724618077278137"
"74","1.1471011936664581","1.1058717966079712","1.1695410013198853","0.3164413347840309","0.3029323220252991","0.3284945785999298","0.34739942848682404","0.3348267078399658","0.3599492311477661","0.5761224329471588","0.5505532622337341","0.5897768139839172","0.34762559831142426","0.3352726101875305","0.3597167134284973"
"75","1.092681497335434","1.0153685808181763","1.1524237394332886","0.328010231256485","0.2859245538711548","0.37506818771362305","0.35966893285512924","0.31414350867271423","0.4123692512512207","0.5878494828939438","0.5196184515953064","0.6220265030860901","0.3594072610139847","0.3135283589363098","0.4114639163017273"
"76","1.0769811570644379","1.0685666799545288","1.0833120346069336","0.31576278805732727","0.30518826842308044","0.3349228501319885","0.3457506448030472","0.3329430818557739","0.36403921246528625","0.5700404793024063","0.5576584339141846","0.5773159861564636","0.34554073959589005","0.3336891531944275","0.3628242015838623"
"77","1.147260844707489","1.1126641035079956","1.216756820678711","0.3250872939825058","0.30674174427986145","0.3600917458534241","0.35677163302898407","0.3363035321235657","0.3954865038394928","0.5786369740962982","0.5378691554069519","0.663642406463623","0.3566292077302933","0.3362743556499481","0.39532867074012756"
"78","1.1476838290691376","1.105597734451294","1.1921590566635132","0.3253936469554901","0.3017933964729309","0.3635786473751068","0.35442054271698","0.32917970418930054","0.3941729664802551","0.5814693123102188","0.5476377606391907","0.6456654071807861","0.3544669896364212","0.32865166664123535","0.39395350217819214"
"79","1.041847139596939","1.0123350620269775","1.0638554096221924","0.2921086326241493","0.2725367248058319","0.30905935168266296","0.32066064327955246","0.30336788296699524","0.337818443775177","0.5226816385984421","0.49974876642227173","0.5352048873901367","0.3204624578356743","0.3018631339073181","0.3375735878944397"
"80","1.102317452430725","1.0723748207092285","1.1483690738677979","0.30609916150569916","0.28627628087997437","0.33509141206741333","0.3351806402206421","0.31483039259910583","0.36045387387275696","0.5607177764177322","0.5323696136474609","0.5966103076934814","0.33520644158124924","0.3149535059928894","0.36088263988494873"
"81","1.1297627985477448","1.0850231647491455","1.1558520793914795","0.3342902362346649","0.3247973918914795","0.3436492681503296","0.3639253005385399","0.35448265075683594","0.37318623065948486","0.5714708715677261","0.5464795827865601","0.6058803200721741","0.3634806349873543","0.3524174392223358","0.3733830451965332"
"82","1.0754228830337524","1.011082649230957","1.1170474290847778","0.3300773650407791","0.30162903666496277","0.35631465911865234","0.36096981912851334","0.32988590002059937","0.3883874714374542","0.5703549534082413","0.5309913754463196","0.6000008583068848","0.361138291656971","0.3297766447067261","0.38830605149269104"
"83","1.078325092792511","1.0462260246276855","1.103027105331421","0.3075714036822319","0.2883506417274475","0.32566002011299133","0.3352688029408455","0.31487521529197693","0.35428762435913086","0.5512755513191223","0.5076675415039062","0.585892379283905","0.335036538541317","0.3147418797016144","0.35429948568344116"
"84","1.0481250286102295","1.0014159679412842","1.0851091146469116","0.3335465118288994","0.29877203702926636","0.3481515645980835","0.36117080599069595","0.3251551687717438","0.3750516176223755","0.5716508626937866","0.5383344292640686","0.5981093049049377","0.36134348809719086","0.3253982961177826","0.3756212294101715"
"85","1.0157448053359985","0.9963127374649048","1.0360534191131592","0.3098406717181206","0.29278820753097534","0.32457640767097473","0.3362489268183708","0.3202042281627655","0.35069066286087036","0.5396333932876587","0.5074654817581177","0.5549193620681763","0.33605483174324036","0.3201436400413513","0.3503568172454834"
"86","0.9713560491800308","0.9363765120506287","1.0067914724349976","0.30257824063301086","0.284453809261322","0.3297857344150543","0.3282977044582367","0.3094034194946289","0.35553261637687683","0.5207438319921494","0.48017555475234985","0.578156590461731","0.32812587171792984","0.3089355230331421","0.3563510775566101"
"87","0.9893755912780762","0.9681603908538818","1.0035371780395508","0.31076955795288086","0.30342212319374084","0.3140283524990082","0.3383285328745842","0.3298461437225342","0.34205377101898193","0.5342263579368591","0.5220357179641724","0.559728741645813","0.3383001759648323","0.33025819063186646","0.3416326642036438"
"88","1.0087531805038452","0.9930516481399536","1.0220322608947754","0.3120109438896179","0.30184587836265564","0.3263705372810364","0.33926527202129364","0.3286951184272766","0.35554322600364685","0.5406998991966248","0.5277185440063477","0.5477744340896606","0.3389522433280945","0.32892343401908875","0.35448402166366577"
"89","1.0119225978851318","0.9879171848297119","1.032757043838501","0.30134961754083633","0.27998319268226624","0.33498281240463257","0.3257666677236557","0.3043478727340698","0.36043161153793335","0.5210462659597397","0.486936092376709","0.5532726049423218","0.3259068951010704","0.3054060935974121","0.35948216915130615"
"90","1.0509316325187683","1.032994270324707","1.0782350301742554","0.30042920261621475","0.27794909477233887","0.3175153136253357","0.3244462311267853","0.30385684967041016","0.33914420008659363","0.5263663753867149","0.4998966157436371","0.5618059635162354","0.3243207037448883","0.3048223853111267","0.33936452865600586"
"91","0.9711673259735107","0.9408969879150391","0.9944896697998047","0.31041909009218216","0.281171590089798","0.3352488577365875","0.3357781395316124","0.30615103244781494","0.3624171018600464","0.5188440531492233","0.49712157249450684","0.5489915609359741","0.33513668179512024","0.30629661679267883","0.3602321147918701"
"92","0.9573666006326675","0.9368109703063965","0.9722058773040771","0.3168476074934006","0.31553909182548523","0.31908512115478516","0.3426193967461586","0.338917076587677","0.3465719521045685","0.5446551442146301","0.533467173576355","0.5738368034362793","0.34251178056001663","0.3380665183067322","0.3461819291114807"
"93","0.9900985956192017","0.9705958366394043","1.022229552268982","0.3204072564840317","0.2998283803462982","0.3527669310569763","0.34476224333047867","0.3245583176612854","0.3771563768386841","0.5328870862722397","0.49921101331710815","0.5881195664405823","0.3442109450697899","0.32429176568984985","0.37743425369262695"
"94","0.9832515269517899","0.9570895433425903","1.0215272903442383","0.32715679705142975","0.2920478284358978","0.3503420650959015","0.3531559631228447","0.3229600787162781","0.3766046464443207","0.5468824654817581","0.5000404715538025","0.5810906887054443","0.35316163301467896","0.32263994216918945","0.37732934951782227"
"95","1.004033550620079","0.967873752117157","1.0655767917633057","0.31458815932273865","0.28992098569869995","0.3461008071899414","0.34055444598197937","0.3161996006965637","0.3711276650428772","0.5374831333756447","0.49696245789527893","0.5773929357528687","0.34031304717063904","0.31490641832351685","0.37248605489730835"
"96","0.9864569902420044","0.9384108185768127","1.0650970935821533","0.32444100826978683","0.2928813397884369","0.3836135268211365","0.3479182869195938","0.3143054246902466","0.41101616621017456","0.5415502041578293","0.4932493567466736","0.6363435983657837","0.3479858636856079","0.3140430152416229","0.4114394187927246"
